geneID	DGRP-177	SP-159N  
FBgn0001138	0	0
FBgn0001139	515	631
FBgn0001142	1714	1036
FBgn0001145	8	10
FBgn0001147	0	0
FBgn0001148	0	0
FBgn0001149	24667	32400
FBgn0001150	0	0
FBgn0001168	18	19
FBgn0001169	63	56
FBgn0001170	4	0
FBgn0001174	0	0
FBgn0001179	51	70
FBgn0001180	9	8
FBgn0001185	7	11
FBgn0001186	219	298
FBgn0001187	136	179
FBgn0001189	9	3
FBgn0001197	1022	1011
FBgn0001202	95	89
FBgn0001206	5	3
FBgn0001208	22	14
FBgn0001215	170	134
FBgn0001216	1	4
FBgn0001217	3	1
FBgn0001218	557	799
FBgn0001220	615	751
FBgn0001222	692	638
FBgn0001223	0	0
FBgn0001224	1834	205
FBgn0001225	52762	73110
FBgn0001226	1820	1681
FBgn0001227	6	11
FBgn0001228	3	0
FBgn0001229	0	0
FBgn0001230	11	9
FBgn0001233	1391	1756
FBgn0001234	141	111
FBgn0001235	3	5
FBgn0001247	11	18
FBgn0001248	577	604
FBgn0001250	7	8
FBgn0001253	0	0
FBgn0001254	0	0
FBgn0001255	1	1
FBgn0001256	0	0
FBgn0001257	57	53
FBgn0001258	5	0
FBgn0001259	0	0
FBgn0001263	1	1
FBgn0001269	0	0
FBgn0001276	0	0
FBgn0001280	414	407
FBgn0001281	0	0
FBgn0001285	0	0
FBgn0001291	65	54
FBgn0001296	219	293
FBgn0001297	31	39
FBgn0001301	108	87
FBgn0001308	198	215
FBgn0001311	0	0
FBgn0001313	0	0
FBgn0001316	192	224
FBgn0001319	0	0
FBgn0001320	0	0
FBgn0001321	0	0
FBgn0001323	0	0
FBgn0001324	11	13
FBgn0001325	0	0
FBgn0001330	84	96
FBgn0001341	46	35
FBgn0001404	61	36
FBgn0001491	914	848
FBgn0001565	260	177
FBgn0001612	68	66
FBgn0001624	131	145
FBgn0001941	378	410
FBgn0001942	10549	12846
FBgn0001961	427	417
FBgn0001965	22	20
FBgn0001967	0	0
FBgn0001970	3	6
FBgn0001977	231	257
FBgn0001978	394	522
FBgn0001981	0	0
FBgn0001983	0	0
FBgn0001986	123	155
FBgn0001987	219	80
FBgn0001989	1162	1563
FBgn0001990	107	95
FBgn0001991	0	1
FBgn0001992	0	0
FBgn0001994	126	106
FBgn0001995	338	555
FBgn0002021	86	118
FBgn0002022	597	699
FBgn0002023	0	0
FBgn0002031	1832	1808
FBgn0002036	87	145
FBgn0002044	43	66
FBgn0002069	56	95
FBgn0002121	185	152
FBgn0002174	419	452
FBgn0002183	399	286
FBgn0002283	73	41
FBgn0002284	194	171
FBgn0002306	0	1
FBgn0002354	341	350
FBgn0002413	750	881
FBgn0002431	8	5
FBgn0002440	0	0
FBgn0002441	55	64
FBgn0002466	64	67
FBgn0002521	1	3
FBgn0002522	0	0
FBgn0002524	91	87
FBgn0002525	521	484
FBgn0002526	21	12
FBgn0002531	0	0
FBgn0002533	0	0
FBgn0002534	0	0
FBgn0002535	0	0
FBgn0002542	121	132
FBgn0002543	0	0
FBgn0002552	5	6
FBgn0002561	0	0
FBgn0002562	0	0
FBgn0002563	1	0
FBgn0002564	0	0
FBgn0002565	4	2
FBgn0002566	118	127
FBgn0002567	80	107
FBgn0002569	0	3
FBgn0002570	22	29
FBgn0002571	11	26
FBgn0002573	0	0
FBgn0002576	0	0
FBgn0002577	0	0
FBgn0002578	0	1
FBgn0002579	28739	29075
FBgn0002590	2449	2247
FBgn0002592	1	0
FBgn0002593	10863	12720
FBgn0002609	34	36
FBgn0002622	42851	30937
FBgn0002626	50	33
FBgn0002629	0	0
FBgn0002631	0	0
FBgn0002632	0	0
FBgn0002633	0	0
FBgn0002638	1641	2096
FBgn0002641	565	573
FBgn0002643	69	47
FBgn0002645	58	63
FBgn0002673	259	229
FBgn0002707	55	69
FBgn0002709	1	4
FBgn0002715	76	95
FBgn0002716	2	2
FBgn0002719	626	617
FBgn0002723	66	74
FBgn0002732	0	0
FBgn0002733	8	5
FBgn0002734	0	0
FBgn0002735	0	0
FBgn0002736	898	770
FBgn0002772	20	44
FBgn0002773	16	17
FBgn0002774	16	11
FBgn0002775	226	142
FBgn0002778	186	207
FBgn0002780	162	164
FBgn0002781	887	926
FBgn0002783	31	40
FBgn0002787	1101	1152
FBgn0002789	62	100
FBgn0002791	95	132
FBgn0002838	0	1
FBgn0002842	0	0
FBgn0002855	0	0
FBgn0002856	2	0
FBgn0002862	0	0
FBgn0002863	0	0
FBgn0002865	0	0
FBgn0002868	0	0
FBgn0002869	10	5
FBgn0002872	63	49
FBgn0002873	48	46
FBgn0002878	99	108
FBgn0002887	43	42
FBgn0002891	10	8
FBgn0002899	233	348
FBgn0002901	56	69
FBgn0002905	4	7
FBgn0002906	17	9
FBgn0002909	0	0
FBgn0002914	142	130
FBgn0002917	4	6
FBgn0002921	252	285
FBgn0002922	0	0
FBgn0002924	365	181
FBgn0002926	20	16
FBgn0002930	11	7
FBgn0002931	0	1
FBgn0002932	8	3
FBgn0002933	0	0
FBgn0002936	0	0
FBgn0002937	0	0
FBgn0002938	0	0
FBgn0002939	1	1
FBgn0002940	19	12
FBgn0002941	0	0
FBgn0002945	4	2
FBgn0002948	377	531
FBgn0002962	5491	4888
FBgn0002973	103	122
FBgn0002985	0	0
FBgn0002989	124	82
FBgn0003002	4	0
FBgn0003008	69	47
FBgn0003009	1	2
FBgn0003011	0	0
FBgn0003015	0	0
FBgn0003016	59	70
FBgn0003023	155	146
FBgn0003028	620	702
FBgn0003034	0	0
FBgn0003041	229	405
FBgn0003042	17	16
FBgn0003044	189	162
FBgn0003046	1	4
FBgn0003048	16	16
FBgn0003053	73	62
FBgn0003057	0	0
FBgn0003060	0	0
FBgn0003062	2909	3367
FBgn0003065	0	0
FBgn0003067	0	0
FBgn0003068	4	11
FBgn0003071	315	302
FBgn0003074	301	298
FBgn0003076	1331	547
FBgn0003079	156	163
FBgn0003082	382	258
FBgn0003086	0	0
FBgn0003087	1100	760
FBgn0003089	9	4
FBgn0003090	0	2
FBgn0003091	32	24
FBgn0003093	48	49
FBgn0003114	2770	229
FBgn0003116	66	32
FBgn0003117	0	0
FBgn0003118	19	14
FBgn0003124	227	172
FBgn0003129	2	0
FBgn0003130	0	0
FBgn0003132	0	0
FBgn0003134	45	44
FBgn0003137	17	16
FBgn0003139	208	147
FBgn0003140	0	0
FBgn0003141	124	127
FBgn0003145	0	0
FBgn0003149	62	36
FBgn0003159	17	30
FBgn0003162	11	19
FBgn0003165	247	275
FBgn0003169	101	96
FBgn0003174	4	0
FBgn0003175	31	16
FBgn0003187	113	105
FBgn0003189	219	170
FBgn0003204	392	436
FBgn0003205	80	57
FBgn0003206	62	66
FBgn0003209	41	64
FBgn0003210	374	441
FBgn0003218	332	494
FBgn0003227	42	45
FBgn0003231	158	178
FBgn0003248	0	0
FBgn0003249	0	0
FBgn0003250	8	2
FBgn0003254	0	0
FBgn0003255	1	0
FBgn0003256	40	94
FBgn0003257	458	393
FBgn0003261	478	394
FBgn0003267	0	0
FBgn0003268	26	24
FBgn0003270	0	0
FBgn0003274	182445	157831
FBgn0003275	1318	1311
FBgn0003277	121	101
FBgn0003278	5	7
FBgn0003279	10782	11297
FBgn0003285	0	6
FBgn0003292	55	51
FBgn0003295	0	0
FBgn0003300	0	0
FBgn0003301	16	4
FBgn0003302	64	73
FBgn0003308	3	3
FBgn0003310	74	49
FBgn0003312	30	26
FBgn0003313	0	0
FBgn0003317	64	79
FBgn0003319	0	0
FBgn0003321	65	68
FBgn0003326	0	2
FBgn0003330	307	336
FBgn0003334	13	15
FBgn0003339	0	0
FBgn0003345	123	82
FBgn0003346	119	123
FBgn0003353	10	5
FBgn0003356	1	0
FBgn0003357	1	0
FBgn0003358	6	8
FBgn0003360	7197	6737
FBgn0003366	122	60
FBgn0003371	290	595
FBgn0003372	0	0
FBgn0003373	0	0
FBgn0003374	0	0
FBgn0003375	0	0
FBgn0003377	0	0
FBgn0003378	0	0
FBgn0003380	1	2
FBgn0003382	0	0
FBgn0003386	2	0
FBgn0003388	6	4
FBgn0003390	9	15
FBgn0003391	164	110
FBgn0003392	111	118
FBgn0003396	30	32
FBgn0003401	135	108
FBgn0003410	146	153
FBgn0003411	1	0
FBgn0003415	45	28
FBgn0003416	134	142
FBgn0003423	462	426
FBgn0003429	1	0
FBgn0003430	0	0
FBgn0003435	29	33
FBgn0003444	22	26
FBgn0003447	1288	1092
FBgn0003448	0	0
FBgn0003449	762	446
FBgn0003450	301	404
FBgn0003459	31	22
FBgn0003460	0	0
FBgn0003462	18438	18467
FBgn0003463	44	47
FBgn0003464	274	269
FBgn0003475	64	52
FBgn0003479	175	222
FBgn0003480	908	809
FBgn0003482	161	105
FBgn0003483	0	4
FBgn0003486	11	4
FBgn0003495	56	57
FBgn0003499	0	1
FBgn0003502	202	152
FBgn0003507	44	59
FBgn0003510	0	0
FBgn0003511	0	0
FBgn0003512	1013	1080
FBgn0003513	0	0
FBgn0003514	268	214
FBgn0003515	20	70
FBgn0003517	3751	4188
FBgn0003520	75	65
FBgn0003525	976	971
FBgn0003527	59	170
FBgn0003545	773	250
FBgn0003557	33	41
FBgn0003559	0	0
FBgn0003567	124	132
FBgn0003575	39	58
FBgn0003598	42	44
FBgn0003607	568	574
FBgn0003612	115	83
FBgn0003638	123	137
FBgn0003651	1	6
FBgn0003654	11	52
FBgn0003655	452	396
FBgn0003656	65	38
FBgn0003660	386	194
FBgn0003676	1202	1293
FBgn0003683	0	0
FBgn0003687	77	70
FBgn0003701	55	34
FBgn0003710	0	0
FBgn0003714	3433	2535
FBgn0003716	114	86
FBgn0003719	2	6
FBgn0003720	0	0
FBgn0003721	583	658
FBgn0003731	9	18
FBgn0003733	80	100
FBgn0003741	17	20
FBgn0003742	102	165
FBgn0003744	0	0
FBgn0003747	0	0
FBgn0003748	121	118
FBgn0003751	30	49
FBgn0003861	1	0
FBgn0003862	35	51
FBgn0003863	21	10
FBgn0003865	0	0
FBgn0003866	1	0
FBgn0003867	3	5
FBgn0003870	53	35
FBgn0003882	49	40
FBgn0003884	1537	803
FBgn0003885	0	0
FBgn0003886	0	0
FBgn0003888	166	176
FBgn0003889	9	4
FBgn0003890	73	101
FBgn0003891	285	296
FBgn0003892	0	0
FBgn0003896	0	0
FBgn0003900	0	0
FBgn0003916	21	409
FBgn0003920	120	107
FBgn0003922	59	82
FBgn0003923	0	3
FBgn0003926	0	0
FBgn0003930	14	5
FBgn0003931	3	22
FBgn0003933	8	1
FBgn0003934	2	0
FBgn0003935	11	6
FBgn0003936	0	5
FBgn0003938	1	0
FBgn0003941	3	25
FBgn0003942	31332	21992
FBgn0003943	96	363
FBgn0003944	0	1
FBgn0003950	12	13
FBgn0003961	85	78
FBgn0003963	20	28
FBgn0003964	53	53
FBgn0003965	10	40
FBgn0003969	51	41
FBgn0003975	0	3
FBgn0003977	31	17
FBgn0003978	181	305
FBgn0003979	9	13
FBgn0003980	1050	973
FBgn0003983	2329	2592
FBgn0003984	0	0
FBgn0003996	4	8
FBgn0003997	10	17
FBgn0004003	104	57
FBgn0004034	1	0
FBgn0004045	1598	1529
FBgn0004047	7489	4444
FBgn0004049	19	11
FBgn0004050	116	183
FBgn0004052	0	0
FBgn0004053	0	0
FBgn0004054	0	0
FBgn0004055	26	11
FBgn0004057	30	55
FBgn0004066	1469	1351
FBgn0004087	1851	2444
FBgn0004101	31	23
FBgn0004102	0	0
FBgn0004103	103	130
FBgn0004106	0	2
FBgn0004107	106	86
FBgn0004108	9	14
FBgn0004110	0	1
FBgn0004117	25	17
FBgn0004118	0	0
FBgn0004132	557	1052
FBgn0004133	66	71
FBgn0004143	0	0
FBgn0004167	26	24
FBgn0004168	0	0
FBgn0004169	0	0
FBgn0004170	0	0
FBgn0004171	0	0
FBgn0004172	0	0
FBgn0004173	0	0
FBgn0004174	0	0
FBgn0004175	0	0
FBgn0004177	3098	4014
FBgn0004179	7	2
FBgn0004181	0	0
FBgn0004183	1	3
FBgn0004185	84	53
FBgn0004186	31	6
FBgn0004187	13	5
FBgn0004188	3	6
FBgn0004189	70	89
FBgn0004190	0	0
FBgn0004191	13	13
FBgn0004192	41	55
FBgn0004197	0	0
FBgn0004198	4	2
FBgn0004227	43	67
FBgn0004228	16	10
FBgn0004237	36	18
FBgn0004240	536	257
FBgn0004242	0	0
FBgn0004244	0	0
FBgn0004359	104	139
FBgn0004360	3	1
FBgn0004362	1623	1892
FBgn0004363	3259	10805
FBgn0004364	20	18
FBgn0004367	58	86
FBgn0004368	58	55
FBgn0004369	30	25
FBgn0004370	65	77
FBgn0004372	0	0
FBgn0004373	45	41
FBgn0004374	505	608
FBgn0004378	23	42
FBgn0004379	130	129
FBgn0004380	18	13
FBgn0004381	180	95
FBgn0004387	79	111
FBgn0004389	0	0
FBgn0004390	88	101
FBgn0004391	36	29
FBgn0004394	0	0
FBgn0004395	237	279
FBgn0004396	5	6
FBgn0004397	71	88
FBgn0004400	116	181
FBgn0004401	178	200
FBgn0004403	17	4
FBgn0004404	338	336
FBgn0004406	200	208
FBgn0004407	0	0
FBgn0004414	0	0
FBgn0004419	1127	1257
FBgn0004425	0	0
FBgn0004426	0	0
FBgn0004427	0	0
FBgn0004428	0	0
FBgn0004429	0	0
FBgn0004430	0	0
FBgn0004431	1	2
FBgn0004432	24	12
FBgn0004435	20	31
FBgn0004436	36	50
FBgn0004449	8	10
FBgn0004456	42	32
FBgn0004463	61	97
FBgn0004465	1256	1709
FBgn0004507	549	585
FBgn0004509	358	310
FBgn0004510	650	438
FBgn0004511	0	0
FBgn0004512	27	13
FBgn0004513	48	29
FBgn0004514	0	0
FBgn0004516	0	0
FBgn0004552	1	0
FBgn0004554	1	1
FBgn0004556	24	25
FBgn0004567	0	0
FBgn0004569	7	11
FBgn0004573	0	0
FBgn0004574	816	1213
FBgn0004575	0	0
FBgn0004577	0	0
FBgn0004580	2	2
FBgn0004581	0	0
FBgn0004583	1	0
FBgn0004584	130	127
FBgn0004587	91	95
FBgn0004588	0	0
FBgn0004589	0	0
FBgn0004590	0	0
FBgn0004591	0	0
FBgn0004592	0	0
FBgn0004593	0	0
FBgn0004594	0	0
FBgn0004595	0	0
FBgn0004597	30	38
FBgn0004598	441	306
FBgn0004606	18	16
FBgn0004607	0	0
FBgn0004611	26	24
FBgn0004618	23	0
FBgn0004619	0	1
FBgn0004620	0	4
FBgn0004622	1	0
FBgn0004623	1	1
FBgn0004629	0	0
FBgn0004635	3	5
FBgn0004636	194	199
FBgn0004638	201	237
FBgn0004643	422	396
FBgn0004644	0	1
FBgn0004646	34	35
FBgn0004647	54	70
FBgn0004648	97	106
FBgn0004649	4434	6351
FBgn0004650	40	59
FBgn0004652	21	15
FBgn0004654	822	1165
FBgn0004655	27	26
FBgn0004656	110	96
FBgn0004657	89	98
FBgn0004666	28	42
FBgn0004687	650	608
FBgn0004698	155	135
FBgn0004777	0	0
FBgn0004778	0	0
FBgn0004779	0	0
FBgn0004780	0	0
FBgn0004781	0	0
FBgn0004782	0	0
FBgn0004783	0	0
FBgn0004784	1	0
FBgn0004795	275	233
FBgn0004797	48	30
FBgn0004811	259	466
FBgn0004828	6666	6301
FBgn0004832	439	224
FBgn0004837	31	19
FBgn0004838	4061	3399
FBgn0004839	1	0
FBgn0004841	0	0
FBgn0004842	0	0
FBgn0004852	5	6
FBgn0004854	0	0
FBgn0004855	154	104
FBgn0004856	1300	942
FBgn0004858	32	24
FBgn0004859	7	4
FBgn0004860	19	8
FBgn0004861	0	0
FBgn0004862	0	0
FBgn0004863	0	0
FBgn0004864	95	94
FBgn0004865	0	2
FBgn0004867	10032	8554
FBgn0004868	8176	4500
FBgn0004870	11	12
FBgn0004872	166	162
FBgn0004875	68	94
FBgn0004876	88	78
FBgn0004878	0	0
FBgn0004880	0	0
FBgn0004882	150	135
FBgn0004885	5	3
FBgn0004888	883	1304
FBgn0004889	130	147
FBgn0004892	1	0
FBgn0004893	12	17
FBgn0004895	0	1
FBgn0004896	0	0
FBgn0004897	0	0
FBgn0004898	0	0
FBgn0004901	0	0
FBgn0004903	178	162
FBgn0004907	535	578
FBgn0004908	0	0
FBgn0004910	16	9
FBgn0004911	2	1
FBgn0004913	40	38
FBgn0004914	130	99
FBgn0004915	1714	1458
FBgn0004919	0	0
FBgn0004921	204	206
FBgn0004924	316	427
FBgn0004926	750	767
FBgn0004956	0	1
FBgn0004957	166	155
FBgn0004959	23	17
FBgn0005198	9	19
FBgn0005278	11	3
FBgn0005322	169	149
FBgn0005355	95	97
FBgn0005386	8	10
FBgn0005390	200	115
FBgn0005391	4837	3212
FBgn0005411	2925	5229
FBgn0005427	24	26
FBgn0005533	7339	5438
FBgn0005536	34	32
FBgn0005558	0	0
FBgn0005561	0	0
FBgn0005564	0	1
FBgn0005585	587	646
FBgn0005586	0	2
FBgn0005590	0	0
FBgn0005593	2479	2320
FBgn0005596	167	102
FBgn0005612	77	47
FBgn0005613	0	0
FBgn0005614	1	1
FBgn0005616	24	27
FBgn0005617	49	41
FBgn0005619	0	0
FBgn0005624	10	20
FBgn0005626	0	0
FBgn0005631	1	2
FBgn0005632	27	33
FBgn0005633	0	0
FBgn0005636	1	8
FBgn0005638	1	0
FBgn0005640	103	87
FBgn0005642	45	57
FBgn0005648	39	43
FBgn0005649	280	273
FBgn0005654	0	0
FBgn0005655	1738	2284
FBgn0005658	0	0
FBgn0005659	0	1
FBgn0005660	1	4
FBgn0005664	0	0
FBgn0005666	2	1
FBgn0005670	0	2
FBgn0005671	504	478
FBgn0005672	477	359
FBgn0005674	102	104
FBgn0005677	0	0
FBgn0005683	63	97
FBgn0005694	18	17
FBgn0005695	75	88
FBgn0005696	359	374
FBgn0005771	42	53
FBgn0005775	0	0
FBgn0005777	0	0
FBgn0005778	0	0
FBgn0005779	0	0
FBgn0008635	461	488
FBgn0008636	0	0
FBgn0008646	0	0
FBgn0008651	0	0
FBgn0010014	1	0
FBgn0010015	2	2
FBgn0010019	23	37
FBgn0010038	128	62
FBgn0010039	61	42
FBgn0010040	3	2
FBgn0010041	0	4
FBgn0010042	0	1
FBgn0010043	0	1
FBgn0010044	0	0
FBgn0010051	7	10
FBgn0010052	35	44
FBgn0010053	1098	1329
FBgn0010078	198	106
FBgn0010097	577	555
FBgn0010100	107	95
FBgn0010105	0	1
FBgn0010109	0	0
FBgn0010113	167	118
FBgn0010114	0	0
FBgn0010173	203	224
FBgn0010194	5	7
FBgn0010197	0	0
FBgn0010198	10919	13505
FBgn0010213	1161	811
FBgn0010215	2	0
FBgn0010217	2	0
FBgn0010220	88	121
FBgn0010222	2	1
FBgn0010223	1	0
FBgn0010225	41	42
FBgn0010226	86	111
FBgn0010228	237	340
FBgn0010235	99	178
FBgn0010238	262	340
FBgn0010240	0	0
FBgn0010241	0	0
FBgn0010246	117	69
FBgn0010247	95	115
FBgn0010258	0	0
FBgn0010263	2	1
FBgn0010265	3690	3840
FBgn0010269	127	135
FBgn0010278	115	140
FBgn0010280	201	204
FBgn0010282	14	17
FBgn0010287	217	168
FBgn0010288	163	172
FBgn0010292	143	146
FBgn0010294	0	0
FBgn0010295	0	0
FBgn0010296	0	0
FBgn0010300	290	278
FBgn0010303	79	38
FBgn0010309	34	41
FBgn0010313	78	73
FBgn0010314	132	140
FBgn0010315	521	372
FBgn0010316	311	360
FBgn0010317	65	71
FBgn0010323	0	0
FBgn0010328	72	75
FBgn0010329	0	0
FBgn0010333	0	1
FBgn0010339	367	292
FBgn0010340	54	43
FBgn0010341	243	303
FBgn0010342	388	374
FBgn0010348	212	217
FBgn0010350	50	36
FBgn0010352	273	273
FBgn0010355	42	22
FBgn0010356	314	301
FBgn0010357	0	0
FBgn0010358	0	0
FBgn0010359	0	0
FBgn0010379	147	131
FBgn0010380	216	268
FBgn0010382	627	491
FBgn0010383	40	38
FBgn0010385	74	27
FBgn0010387	56	8
FBgn0010388	30	31
FBgn0010389	3	7
FBgn0010391	1959	1153
FBgn0010395	7	5
FBgn0010397	313	134
FBgn0010398	416	331
FBgn0010399	1	0
FBgn0010401	0	0
FBgn0010403	0	0
FBgn0010406	223	227
FBgn0010407	1	4
FBgn0010408	9335	7542
FBgn0010409	2377	2203
FBgn0010411	25598	10239
FBgn0010412	15106	14701
FBgn0010414	0	0
FBgn0010415	333	319
FBgn0010416	595	302
FBgn0010417	10	9
FBgn0010421	83	71
FBgn0010422	76	87
FBgn0010423	21	19
FBgn0010424	3	4
FBgn0010425	6	5
FBgn0010431	2452	2268
FBgn0010433	0	0
FBgn0010434	47	42
FBgn0010435	21	13
FBgn0010438	40	48
FBgn0010441	457	183
FBgn0010452	4	8
FBgn0010453	0	1
FBgn0010470	112	161
FBgn0010473	5	4
FBgn0010482	4	3
FBgn0010488	484	562
FBgn0010497	523	349
FBgn0010501	43	33
FBgn0010504	9	32
FBgn0010516	2690	1809
FBgn0010520	130	136
FBgn0010531	209	457
FBgn0010548	52	77
FBgn0010549	0	1
FBgn0010551	1722	3584
FBgn0010583	51	84
FBgn0010590	381	469
FBgn0010591	181	144
FBgn0010602	581	541
FBgn0010607	85	100
FBgn0010611	295	172
FBgn0010612	864	806
FBgn0010620	26	25
FBgn0010621	1	0
FBgn0010622	139	112
FBgn0010638	489	572
FBgn0010651	54	41
FBgn0010660	14	22
FBgn0010741	1908	2332
FBgn0010747	218	291
FBgn0010750	174	159
FBgn0010762	102	103
FBgn0010768	36	38
FBgn0010770	163	133
FBgn0010772	7	7
FBgn0010774	2216	2292
FBgn0010786	329	187
FBgn0010803	338	515
FBgn0010808	368	592
FBgn0010812	40	40
FBgn0010825	138	185
FBgn0010830	25	29
FBgn0010877	224	287
FBgn0010894	64	100
FBgn0010905	79	89
