geneID	DGRP-177	SP-159N  
FBgn0000579	6670	7042
FBgn0000581	1080	1044
FBgn0000588	178	142
FBgn0000591	0	0
FBgn0000592	2448	1443
FBgn0000594	0	0
FBgn0000606	2	0
FBgn0000611	2010	12
FBgn0000615	5	8
FBgn0000617	211	6
FBgn0000618	0	0
FBgn0000625	122	133
FBgn0000629	331	387
FBgn0000633	1103	1140
FBgn0000635	1965	21
FBgn0000636	436	505
FBgn0000639	2	1
FBgn0000640	1	0
FBgn0000644	18	0
FBgn0000658	36	41
FBgn0000659	272	338
FBgn0000662	628	536
FBgn0000667	1735	11
FBgn0000709	1034	3
FBgn0000711	3836	26
FBgn0000715	148	121
FBgn0000719	1494	11
FBgn0000721	1936	1872
FBgn0000723	1073	1147
FBgn0000808	7	0
FBgn0000810	274	1
FBgn0000826	0	0
FBgn0000927	8	0
FBgn0000928	19	0
FBgn0000964	62	65
FBgn0000996	31	41
FBgn0001075	86	73
FBgn0001077	1	0
FBgn0001078	191	171
FBgn0001079	285	0
FBgn0001083	678	5
FBgn0001084	68	49
FBgn0001085	155	157
FBgn0001086	1	0
FBgn0001087	1737	13
FBgn0001089	68	55
FBgn0001090	6331	42
FBgn0001091	4170	4315
FBgn0001092	3361	10
FBgn0001098	7652	7128
FBgn0001099	0	0
FBgn0001104	374	451
FBgn0001105	3380	22
FBgn0001108	913	859
FBgn0001112	134	142
FBgn0001114	2758	2790
FBgn0001120	0	0
FBgn0001122	2826	2754
FBgn0001123	258	273
FBgn0001124	3685	2728
FBgn0001125	3654	2721
FBgn0001128	3315	2898
FBgn0001133	216	231
FBgn0001134	79	79
FBgn0001137	64	71
FBgn0001138	42	40
FBgn0001139	974	908
FBgn0001142	1174	460
FBgn0001145	21219	119
FBgn0001147	1	0
FBgn0001148	0	0
FBgn0001149	2812	2999
FBgn0001150	82	0
FBgn0001168	346	283
FBgn0001169	217	223
FBgn0001170	13	15
FBgn0001174	5	1
FBgn0001179	148	155
FBgn0001180	30	16
FBgn0001185	81	68
FBgn0001186	4952	21
FBgn0001187	704	702
FBgn0001189	121	0
FBgn0001197	547	565
FBgn0001202	451	546
FBgn0001206	106	0
FBgn0001208	2837	3132
FBgn0001215	1056	1001
FBgn0001216	277	256
FBgn0001217	4	9
FBgn0001218	9446	78
FBgn0001220	2537	2350
FBgn0001222	711	659
FBgn0001223	0	0
FBgn0001224	139	146
FBgn0001225	52	171
FBgn0001226	28	13
FBgn0001227	38	31
FBgn0001228	0	0
FBgn0001229	154	110
FBgn0001230	88	150
FBgn0001233	432	416
FBgn0001234	703	700
FBgn0001235	2303	2444
FBgn0001247	458	419
FBgn0001248	2501	2779
FBgn0001250	2026	10
FBgn0001253	22	38
FBgn0001254	0	1
FBgn0001255	5	5
FBgn0001256	21	22
FBgn0001257	523	521
FBgn0001258	52	49
FBgn0001259	44	23
FBgn0001263	9424	8771
FBgn0001269	31	36
FBgn0001276	0	0
FBgn0001280	136	132
FBgn0001281	0	0
FBgn0001285	1	3
FBgn0001291	119	149
FBgn0001296	526	536
FBgn0001297	1326	1097
FBgn0001301	466	426
FBgn0001308	1047	1029
FBgn0001311	7	35
FBgn0001313	0	0
FBgn0001316	1425	1354
FBgn0001319	97	103
FBgn0001320	0	0
FBgn0001321	8	9
FBgn0001323	69	64
FBgn0001324	221	187
FBgn0001325	36	48
FBgn0001330	213	1
FBgn0001341	140	0
FBgn0001404	2491	21
FBgn0001491	228	3
FBgn0001565	1856	12
FBgn0001612	501	2
FBgn0001624	7783	39
FBgn0001941	431	401
FBgn0001942	8788	8657
FBgn0001961	559	548
FBgn0001965	526	462
FBgn0001967	0	0
FBgn0001970	0	0
FBgn0001977	134	110
FBgn0001978	451	470
FBgn0001981	58	18
FBgn0001983	1	0
FBgn0001986	178	154
FBgn0001987	353	311
FBgn0001989	1154	1025
FBgn0001990	130	114
FBgn0001991	3123	3278
FBgn0001992	32	78
FBgn0001994	1348	1190
FBgn0001995	237	234
FBgn0002021	135	142
FBgn0002022	289	194
FBgn0002023	148	171
FBgn0002031	808	894
FBgn0002036	397	413
FBgn0002044	304	237
FBgn0002069	86	96
FBgn0002121	158	163
FBgn0002174	360	316
FBgn0002183	369	364
FBgn0002283	66	49
FBgn0002284	126	124
FBgn0002306	123	133
FBgn0002354	90	85
FBgn0002413	1171	1214
FBgn0002431	83	99
FBgn0002440	0	0
FBgn0002441	581	578
FBgn0002466	1	9
FBgn0002521	1	4
FBgn0002522	27	27
FBgn0002524	352	318
FBgn0002525	290	247
FBgn0002526	111	98
FBgn0002531	3	14
FBgn0002533	8	17
FBgn0002534	1	2
FBgn0002535	0	6
FBgn0002542	3	5
FBgn0002543	102	117
FBgn0002552	20	19
FBgn0002561	0	0
FBgn0002562	4	0
FBgn0002563	2069	507
FBgn0002564	0	2
FBgn0002565	4033	4440
FBgn0002566	347	304
FBgn0002567	1816	2339
FBgn0002569	1	2
FBgn0002570	28	53
FBgn0002571	0	2
FBgn0002573	7	4
FBgn0002576	436	4
FBgn0002577	60	1
FBgn0002578	0	2
FBgn0002579	5866	26
FBgn0002590	8725	11
FBgn0002592	13	12
FBgn0002593	9458	8804
FBgn0002609	11	14
FBgn0002622	3341	3346
FBgn0002626	18	12
FBgn0002629	0	0
FBgn0002631	0	0
FBgn0002632	1	0
FBgn0002633	1	0
FBgn0002638	244	354
FBgn0002641	305	1
FBgn0002643	1366	1457
FBgn0002645	131	139
FBgn0002673	15	10
FBgn0002707	167	1
FBgn0002709	5	0
FBgn0002715	29	20
FBgn0002716	5	7
FBgn0002719	2259	2465
FBgn0002723	1128	1
FBgn0002732	0	4
FBgn0002733	34	32
FBgn0002734	0	1
FBgn0002735	0	2
FBgn0002736	178	193
FBgn0002772	1169	1227
FBgn0002773	1260	1024
FBgn0002774	448	447
FBgn0002775	200	186
FBgn0002778	422	249
FBgn0002780	90	83
FBgn0002781	1129	1204
FBgn0002783	140	138
FBgn0002787	689	756
FBgn0002789	706	694
FBgn0002791	118	105
FBgn0002838	0	0
FBgn0002842	0	0
FBgn0002855	0	0
FBgn0002856	0	0
FBgn0002862	3	2
FBgn0002863	0	0
FBgn0002865	0	0
FBgn0002868	0	2
FBgn0002869	0	0
FBgn0002872	75	74
FBgn0002873	12	0
FBgn0002878	147	0
FBgn0002887	144	182
FBgn0002891	100	94
FBgn0002899	17	14
FBgn0002901	32	47
FBgn0002905	30	30
FBgn0002906	26	32
FBgn0002909	0	0
FBgn0002914	933	8
FBgn0002917	3691	16
FBgn0002921	25276	24484
FBgn0002922	15	8
FBgn0002924	36	23
FBgn0002926	1	0
FBgn0002930	640	743
FBgn0002931	25	57
FBgn0002932	10	8
FBgn0002933	0	0
FBgn0002936	0	0
FBgn0002937	2905	2848
FBgn0002938	67710	66021
FBgn0002939	29	25
FBgn0002940	251340	230070
FBgn0002941	45	67
FBgn0002945	393	293
FBgn0002948	92	1
FBgn0002962	0	0
FBgn0002973	1135	1085
FBgn0002985	2	4
FBgn0002989	49	50
FBgn0003002	6	4
FBgn0003008	101	86
FBgn0003009	0	0
FBgn0003011	160	177
FBgn0003015	0	0
FBgn0003016	741	824
FBgn0003023	6	0
FBgn0003028	366	2
FBgn0003034	0	0
FBgn0003041	213	190
FBgn0003042	37	45
FBgn0003044	372	293
FBgn0003046	11	11
FBgn0003048	733	5
FBgn0003053	911	18
FBgn0003057	0	0
FBgn0003060	0	3
FBgn0003062	122	105
FBgn0003065	0	0
FBgn0003067	0	0
FBgn0003068	5129	49
FBgn0003071	1960	1864
FBgn0003074	1899	1838
FBgn0003076	1474	1823
FBgn0003079	706	2
FBgn0003082	22	26
FBgn0003086	3	0
FBgn0003087	1	2
FBgn0003089	3	7
FBgn0003090	274	195
FBgn0003091	2868	3058
FBgn0003093	3259	3261
FBgn0003114	0	0
FBgn0003116	245	0
FBgn0003117	33	24
FBgn0003118	118	119
FBgn0003124	0	0
FBgn0003129	2	1
FBgn0003130	11	17
FBgn0003132	29	1
FBgn0003134	783	607
FBgn0003137	1047	940
FBgn0003139	525	5
FBgn0003140	0	0
FBgn0003141	491	582
FBgn0003145	0	1
FBgn0003149	2136	2126
FBgn0003159	1240	13
FBgn0003162	1463	1498
FBgn0003165	2691	2477
FBgn0003169	448	464
FBgn0003174	16	10
FBgn0003175	4849	1652
FBgn0003187	5	15
FBgn0003189	477	0
FBgn0003204	1004	4
FBgn0003205	179	131
FBgn0003206	433	359
FBgn0003209	1212	1104
FBgn0003210	2145	16
FBgn0003218	8225	56
FBgn0003227	5	5
FBgn0003231	759	904
FBgn0003248	2176	3618
FBgn0003249	1518	1506
FBgn0003250	13928	14698
FBgn0003254	14	14
FBgn0003255	70	130
FBgn0003256	6	25
FBgn0003257	62	51
FBgn0003261	1023	873
FBgn0003267	6	6
FBgn0003268	41	36
FBgn0003270	0	0
FBgn0003274	6562	5425
FBgn0003275	69	59
FBgn0003277	933	7
FBgn0003278	17	27
FBgn0003279	11203	11477
FBgn0003285	422	3
FBgn0003292	67	89
FBgn0003295	114	84
FBgn0003300	30	0
FBgn0003301	6561	117
FBgn0003302	209	0
FBgn0003308	519	500
FBgn0003310	526	548
FBgn0003312	6	5
FBgn0003313	0	0
FBgn0003317	131	189
FBgn0003319	7	2
FBgn0003321	1547	22
FBgn0003326	268	367
FBgn0003330	155	183
FBgn0003334	130	114
FBgn0003339	167	122
FBgn0003345	1663	8
FBgn0003346	54	47
FBgn0003353	433	437
FBgn0003356	0	0
FBgn0003357	0	0
FBgn0003358	0	1
FBgn0003360	41239	353
FBgn0003366	3380	16
FBgn0003371	9409	55
FBgn0003372	8	1
FBgn0003373	0	0
FBgn0003374	2	0
FBgn0003375	0	1
FBgn0003377	0	0
FBgn0003378	7	5
FBgn0003380	20103	194
FBgn0003382	1	0
FBgn0003386	741	775
FBgn0003388	5	4
FBgn0003390	403	2
FBgn0003391	1295	1153
FBgn0003392	12766	55
FBgn0003396	553	547
FBgn0003401	1	0
FBgn0003410	508	417
FBgn0003411	0	0
FBgn0003415	431	441
FBgn0003416	472	1
FBgn0003423	6419	46
FBgn0003429	4658	4122
FBgn0003430	105	89
FBgn0003435	3571	3451
FBgn0003444	57	58
FBgn0003447	2183	17
FBgn0003448	0	0
FBgn0003449	617	1
FBgn0003450	0	4
FBgn0003459	102	89
FBgn0003460	185	163
FBgn0003462	3890	3762
FBgn0003463	2729	28
FBgn0003464	2552	4
FBgn0003475	1630	1556
FBgn0003479	89	65
FBgn0003480	15	23
FBgn0003482	1	0
FBgn0003483	1	2
FBgn0003486	0	0
FBgn0003495	337	323
FBgn0003499	468	413
FBgn0003502	374	323
FBgn0003507	313	573
FBgn0003510	0	0
FBgn0003511	0	0
FBgn0003512	87	98
FBgn0003513	64	76
FBgn0003514	1383	3
FBgn0003515	337	256
FBgn0003517	4044	23
FBgn0003520	2599	3235
FBgn0003525	9	7
FBgn0003527	1	53
FBgn0003545	1	0
FBgn0003557	310	327
FBgn0003559	15	1
FBgn0003567	276	235
FBgn0003575	355	3
FBgn0003598	71	74
FBgn0003607	335	318
FBgn0003612	330	367
FBgn0003638	2445	42
FBgn0003651	314	291
FBgn0003654	125	0
FBgn0003655	3	0
FBgn0003656	1943	10
FBgn0003660	214	208
FBgn0003676	36	39
FBgn0003683	0	0
FBgn0003687	123	128
FBgn0003701	9	1
FBgn0003710	405	389
FBgn0003714	281	1
FBgn0003716	711	780
FBgn0003719	54	9
FBgn0003720	0	0
FBgn0003721	2210	2145
FBgn0003731	686	551
FBgn0003733	5	6
FBgn0003741	88	83
FBgn0003742	209	220
FBgn0003744	0	1
FBgn0003747	1	0
FBgn0003748	4341	3887
FBgn0003751	14	25
FBgn0003861	55384	51228
FBgn0003862	1318	1281
FBgn0003863	0	0
FBgn0003865	0	0
FBgn0003866	52	42
FBgn0003867	542	483
FBgn0003870	183	224
FBgn0003882	203	232
FBgn0003884	1528	1815
FBgn0003885	0	0
FBgn0003886	0	1
FBgn0003888	84	89
FBgn0003889	12	12
FBgn0003890	913	881
FBgn0003891	4508	4831
FBgn0003892	33	31
FBgn0003896	203	174
FBgn0003900	2	5
FBgn0003916	2	6
FBgn0003920	0	0
FBgn0003922	2	1
FBgn0003923	0	0
FBgn0003926	0	0
FBgn0003930	5	17
FBgn0003931	0	3
FBgn0003933	0	0
FBgn0003934	0	0
FBgn0003935	0	5
FBgn0003936	0	0
FBgn0003938	0	0
FBgn0003941	16	19
FBgn0003942	3559	3544
FBgn0003943	64	134
FBgn0003944	1	1
FBgn0003950	15	0
FBgn0003961	0	0
FBgn0003963	137	128
FBgn0003964	425	2
FBgn0003965	766	8
FBgn0003969	682	2
FBgn0003975	55	44
FBgn0003977	330	338
FBgn0003978	53	91
FBgn0003979	0	0
FBgn0003980	0	0
FBgn0003983	1	0
FBgn0003984	86	88
FBgn0003996	369	1
FBgn0003997	20	17
FBgn0004003	49	55
FBgn0004034	0	0
FBgn0004045	23	0
FBgn0004047	1107	3
FBgn0004049	303	231
FBgn0004050	472	2
FBgn0004052	0	0
FBgn0004053	0	0
FBgn0004054	0	0
FBgn0004055	866	965
FBgn0004057	1455	0
FBgn0004066	247	1
FBgn0004087	18	24
FBgn0004101	100	85
FBgn0004102	1333	9
FBgn0004103	870	785
FBgn0004106	0	0
FBgn0004107	25	29
FBgn0004108	290	251
FBgn0004110	1	1
FBgn0004117	2301	2091
FBgn0004118	933	949
FBgn0004132	190	140
FBgn0004133	212	187
FBgn0004143	0	0
FBgn0004167	3056	3106
FBgn0004168	476	435
FBgn0004169	169	5
FBgn0004170	0	0
FBgn0004171	0	0
FBgn0004172	0	0
FBgn0004173	0	0
FBgn0004174	0	0
FBgn0004175	0	0
FBgn0004177	1543	1508
FBgn0004179	571	543
FBgn0004181	1	0
FBgn0004183	0	0
FBgn0004185	0	1
FBgn0004186	0	0
FBgn0004187	0	8
FBgn0004188	0	3
FBgn0004189	3	0
FBgn0004190	0	0
FBgn0004191	0	0
FBgn0004192	0	0
FBgn0004197	11	27
FBgn0004198	1877	25
FBgn0004227	2336	19
FBgn0004228	4	3
FBgn0004237	257	212
FBgn0004240	25	38
FBgn0004242	7538	6836
FBgn0004244	6831	6439
FBgn0004359	146	145
FBgn0004360	4	10
FBgn0004362	487	475
FBgn0004363	2892	3016
FBgn0004364	718	720
FBgn0004367	222	1
FBgn0004368	2175	16
FBgn0004369	1471	1546
FBgn0004370	1578	6
FBgn0004372	0	0
FBgn0004373	762	763
FBgn0004374	27	29
FBgn0004378	0	1
FBgn0004379	4	10
FBgn0004380	176	220
FBgn0004381	560	526
FBgn0004387	825	832
FBgn0004389	0	0
FBgn0004390	434	478
FBgn0004391	256	2
FBgn0004394	63	60
FBgn0004395	907	999
FBgn0004396	106	122
FBgn0004397	628	0
FBgn0004400	2	4
FBgn0004401	1492	1929
FBgn0004403	1	2
FBgn0004404	915	10
FBgn0004406	59	64
FBgn0004407	0	0
FBgn0004414	0	0
FBgn0004419	187	205
FBgn0004425	0	0
FBgn0004426	0	0
FBgn0004427	0	0
FBgn0004428	5	1
FBgn0004429	4	6
FBgn0004430	5	0
FBgn0004431	5	1
FBgn0004432	128	4
FBgn0004435	1756	1801
FBgn0004436	489	516
FBgn0004449	814	762
FBgn0004456	731	8
FBgn0004463	185	166
FBgn0004465	125	174
FBgn0004507	6251	5749
FBgn0004509	1470	1405
FBgn0004510	127	100
FBgn0004511	2	0
FBgn0004512	676	873
FBgn0004513	1180	468
FBgn0004514	56	51
FBgn0004516	10668	10630
FBgn0004552	2	0
FBgn0004554	7	8
FBgn0004556	12	16
FBgn0004567	22	28
FBgn0004569	134	117
FBgn0004573	248	273
FBgn0004574	3407	3471
FBgn0004575	1136	1048
FBgn0004577	2	0
FBgn0004580	4163	3999
FBgn0004581	0	5
FBgn0004583	100	132
FBgn0004584	84	44
FBgn0004587	439	468
FBgn0004588	0	0
FBgn0004589	0	2
FBgn0004590	0	0
FBgn0004591	0	0
FBgn0004592	1	1
FBgn0004593	0	0
FBgn0004594	0	0
FBgn0004595	9245	8902
FBgn0004597	23	16
FBgn0004598	2951	9
FBgn0004606	400	340
FBgn0004607	105	82
FBgn0004611	2239	1987
FBgn0004618	756	596
FBgn0004619	472	452
FBgn0004620	152	36
FBgn0004622	156	163
FBgn0004623	15902	15695
FBgn0004629	0	0
FBgn0004635	370	447
FBgn0004636	598	622
FBgn0004638	413	409
FBgn0004643	280	1
FBgn0004644	40	44
FBgn0004646	1883	14
FBgn0004647	1109	7
FBgn0004648	3777	13
FBgn0004649	1	0
FBgn0004650	5	0
FBgn0004652	1075	1021
FBgn0004654	1482	8
FBgn0004655	723	3
FBgn0004656	2500	16
FBgn0004657	2040	11
FBgn0004666	28	20
FBgn0004687	1799	32
FBgn0004698	950	932
FBgn0004777	61	69
FBgn0004778	0	0
FBgn0004779	1	0
FBgn0004780	0	0
FBgn0004781	0	0
FBgn0004782	0	0
FBgn0004783	0	0
FBgn0004784	19714	26528
FBgn0004795	728	725
FBgn0004797	74	82
FBgn0004811	141	151
FBgn0004828	9969	42
FBgn0004832	246	2
FBgn0004837	177	191
FBgn0004838	2304	2315
FBgn0004839	88	75
FBgn0004841	67	77
FBgn0004842	12	15
FBgn0004852	260	318
FBgn0004854	108	0
FBgn0004855	108	108
FBgn0004856	924	8
FBgn0004858	362	345
FBgn0004859	64	53
FBgn0004860	413	35
FBgn0004861	112	8
FBgn0004862	13	12
FBgn0004863	18	21
FBgn0004864	684	2
FBgn0004865	90	128
FBgn0004867	2449	2372
FBgn0004868	2493	2777
FBgn0004870	129	111
FBgn0004872	12	7
FBgn0004875	2575	2650
FBgn0004876	836	949
FBgn0004878	0	0
FBgn0004880	2000	1795
FBgn0004882	216	261
FBgn0004885	2111	2097
FBgn0004888	3622	3185
FBgn0004889	339	331
FBgn0004892	29	14
FBgn0004893	184	234
FBgn0004895	0	4
FBgn0004896	146	158
FBgn0004897	5	2
FBgn0004898	7	14
FBgn0004901	0	0
FBgn0004903	500	544
FBgn0004907	5176	5089
FBgn0004908	0	0
FBgn0004910	745	706
FBgn0004911	10	10
FBgn0004913	20	21
FBgn0004914	851	827
FBgn0004915	232	210
FBgn0004919	516	503
FBgn0004921	3843	3816
FBgn0004924	1415	10
FBgn0004926	421	413
FBgn0004956	0	0
FBgn0004957	217	0
FBgn0004959	21	0
FBgn0005198	253	283
FBgn0005278	49	34
FBgn0005322	230	232
FBgn0005355	81	67
FBgn0005386	302	319
FBgn0005390	38	0
FBgn0005391	38	0
FBgn0005411	929	8
FBgn0005427	506	3
FBgn0005533	6382	6845
FBgn0005536	1380	1412
FBgn0005558	71	81
FBgn0005561	92	119
FBgn0005564	498	543
FBgn0005585	1586	1661
FBgn0005586	4049	4121
FBgn0005590	1	4
FBgn0005593	3648	3655
FBgn0005596	75	114
FBgn0005612	281	257
FBgn0005613	23	22
FBgn0005614	7452	4028
FBgn0005616	698	684
FBgn0005617	253	213
FBgn0005619	1949	2237
FBgn0005624	176	197
FBgn0005626	904	769
FBgn0005631	616	766
FBgn0005632	959	857
FBgn0005633	5	11
FBgn0005636	487	476
FBgn0005638	27	15
FBgn0005640	1117	1224
FBgn0005642	82	90
FBgn0005648	59	64
FBgn0005649	1012	981
FBgn0005654	0	0
FBgn0005655	15	12
FBgn0005658	292	310
FBgn0005659	287	260
FBgn0005660	20	10
FBgn0005664	130	53
FBgn0005666	350	344
FBgn0005670	26	0
FBgn0005671	5316	5006
FBgn0005672	1041	909
FBgn0005674	1154	1102
FBgn0005677	150	153
FBgn0005683	16	11
FBgn0005694	172	197
FBgn0005695	79	104
FBgn0005696	15	21
FBgn0005771	853	1044
FBgn0005775	1906	1795
FBgn0005777	1	0
FBgn0005778	13	5
FBgn0005779	0	2
FBgn0008635	1469	6
FBgn0008636	133	119
FBgn0008646	25	28
FBgn0008651	79	69
FBgn0010014	3664	18
FBgn0010015	85	113
FBgn0010019	0	0
FBgn0010038	107	95
FBgn0010039	37	43
FBgn0010040	0	6
FBgn0010041	0	4
FBgn0010042	0	0
FBgn0010043	1	0
FBgn0010044	14	18
FBgn0010051	520	637
FBgn0010052	18	33
FBgn0010053	6694	6940
FBgn0010078	83	33
FBgn0010097	0	2
FBgn0010100	2667	2469
FBgn0010105	141	147
FBgn0010109	0	0
FBgn0010113	1416	1225
FBgn0010114	2791	2960
FBgn0010173	89	82
FBgn0010194	331	2
FBgn0010197	55	57
FBgn0010198	5137	24
FBgn0010213	1289	1242
FBgn0010215	8	9
FBgn0010217	3	2
FBgn0010220	141	132
FBgn0010222	4	6
FBgn0010223	6	13
FBgn0010225	463	603
FBgn0010226	427	418
FBgn0010228	2799	2532
FBgn0010235	544	524
FBgn0010238	923	969
FBgn0010240	272	1
FBgn0010241	142	24
FBgn0010246	37	40
FBgn0010247	27	27
FBgn0010258	0	0
FBgn0010263	2443	2365
FBgn0010265	3180	3070
FBgn0010269	386	2
FBgn0010278	149	141
FBgn0010280	1023	1135
FBgn0010282	35	45
FBgn0010287	49	35
FBgn0010288	94	121
FBgn0010292	168	0
FBgn0010294	2	0
FBgn0010295	0	0
FBgn0010296	1	0
FBgn0010300	521	585
FBgn0010303	1598	4
FBgn0010309	202	213
FBgn0010313	688	627
FBgn0010314	6	7
FBgn0010315	159	0
FBgn0010316	79	74
FBgn0010317	25	25
FBgn0010323	13	22
FBgn0010328	452	456
FBgn0010329	1020	1
FBgn0010333	0	1
FBgn0010339	136	144
FBgn0010340	47	28
FBgn0010341	1268	21
FBgn0010342	153	151
FBgn0010348	593	588
FBgn0010350	3160	3230
FBgn0010352	6565	6657
FBgn0010355	390	440
FBgn0010356	110	118
FBgn0010357	0	0
FBgn0010358	0	0
FBgn0010359	0	0
FBgn0010379	188	152
FBgn0010380	1672	10
FBgn0010382	11	27
FBgn0010383	463	4
FBgn0010385	398	569
FBgn0010387	699	207
FBgn0010388	44	40
FBgn0010389	107	132
FBgn0010391	607	3
FBgn0010395	5	5
FBgn0010397	600	561
FBgn0010398	37	28
FBgn0010399	367	461
FBgn0010401	0	0
FBgn0010403	0	0
FBgn0010406	490	508
FBgn0010407	93	82
FBgn0010408	1411	1092
FBgn0010409	2040	2098
FBgn0010411	5012	4299
FBgn0010412	5393	14
FBgn0010414	248	217
FBgn0010415	4370	3867
FBgn0010416	353	2
FBgn0010417	12	11
FBgn0010421	72	61
FBgn0010422	298	282
FBgn0010423	3	3
FBgn0010424	45	38
FBgn0010425	0	0
FBgn0010431	2	0
FBgn0010433	0	0
FBgn0010434	3080	3197
FBgn0010435	897	856
FBgn0010438	5	5
FBgn0010441	141	140
FBgn0010452	311	409
FBgn0010453	112	158
FBgn0010470	786	729
FBgn0010473	5701	6176
FBgn0010482	220	248
FBgn0010488	3854	3994
FBgn0010497	104	83
FBgn0010501	32	38
FBgn0010504	41	25
FBgn0010516	1090	1079
FBgn0010520	49	55
FBgn0010531	152	178
FBgn0010548	707	766
FBgn0010549	5	2
FBgn0010551	1007	1145
FBgn0010583	864	915
FBgn0010590	565	472
FBgn0010591	417	428
FBgn0010602	743	733
FBgn0010607	23	26
FBgn0010611	585	555
FBgn0010612	1073	1292
FBgn0010620	185	232
FBgn0010621	0	0
