geneID	DGRP-177	SP-159N  
FBgn0001961	819	689
FBgn0001965	144	115
FBgn0001967	0	0
FBgn0001970	4	3
FBgn0001977	432	391
FBgn0001978	1235	1356
FBgn0001981	140	115
FBgn0001983	0	0
FBgn0001986	386	476
FBgn0001987	134	180
FBgn0001989	590	537
FBgn0001990	91	102
FBgn0001991	431	296
FBgn0001992	13	28
FBgn0001994	163	189
FBgn0001995	163	104
FBgn0002021	227	242
FBgn0002022	370	327
FBgn0002023	224	216
FBgn0002031	1907	1914
FBgn0002036	2727	2719
FBgn0002044	93	97
FBgn0002069	35	38
FBgn0002121	64	75
FBgn0002174	3020	2480
FBgn0002183	618	627
FBgn0002283	109	75
FBgn0002284	296	240
FBgn0002306	50	66
FBgn0002354	84	61
FBgn0002413	621	685
FBgn0002431	142	125
FBgn0002440	4	1
FBgn0002441	702	618
FBgn0002466	341	354
FBgn0002521	0	2
FBgn0002522	16	18
FBgn0002524	82	110
FBgn0002525	887	858
FBgn0002526	117	93
FBgn0002531	0	0
FBgn0002533	0	0
FBgn0002534	0	0
FBgn0002535	1	1
FBgn0002542	108	99
FBgn0002543	15	19
FBgn0002552	28	29
FBgn0002561	0	0
FBgn0002562	1	0
FBgn0002563	8	79
FBgn0002564	1	1
FBgn0002565	3	18
FBgn0002566	128	104
FBgn0002567	248	270
FBgn0002569	6	7
FBgn0002570	4	2
FBgn0002571	0	0
FBgn0002573	40	42
FBgn0002576	5	0
FBgn0002577	36	0
FBgn0002578	0	0
FBgn0002579	896	11
FBgn0002590	1189	7
FBgn0002592	0	1
FBgn0002593	1521	1446
FBgn0002609	2	2
FBgn0002622	601	603
FBgn0002626	19	0
FBgn0002629	0	2
FBgn0002631	0	0
FBgn0002632	0	0
FBgn0002633	1	0
FBgn0002638	574	952
FBgn0002641	80	0
FBgn0002643	255	317
FBgn0002645	116	110
FBgn0002673	1016	1112
FBgn0002707	60	1
FBgn0002709	1	0
FBgn0002715	1384	1246
FBgn0002716	14	13
FBgn0002719	2122	2176
FBgn0002723	129	0
FBgn0002732	0	0
FBgn0002733	0	5
FBgn0002734	0	0
FBgn0002735	0	1
FBgn0002736	113	117
FBgn0002772	89	83
FBgn0002773	33	36
FBgn0002774	117	105
FBgn0002775	253	307
FBgn0002778	16	25
FBgn0002780	32	29
FBgn0002781	177	174
FBgn0002783	44	42
FBgn0002787	1492	1433
FBgn0002789	115	107
FBgn0002791	338	499
FBgn0002838	149	114
FBgn0002842	76	93
FBgn0002855	20	19
FBgn0002856	6	7
FBgn0002862	585	525
FBgn0002863	0	0
FBgn0002865	11223	17813
FBgn0002868	1	1
FBgn0002869	0	0
FBgn0002872	293	307
FBgn0002873	3736	34
FBgn0002878	406	4
FBgn0002887	326	577
FBgn0002891	140	124
FBgn0002899	113	527
FBgn0002901	363	322
FBgn0002905	108	108
FBgn0002906	295	81
FBgn0002909	0	0
FBgn0002914	1824	15
FBgn0002917	193	0
FBgn0002921	574	596
FBgn0002922	72	0
FBgn0002924	440	425
FBgn0002926	21	16
FBgn0002930	84	92
FBgn0002931	56	45
FBgn0002932	17	11
FBgn0002933	0	0
FBgn0002936	0	0
FBgn0002937	4	6
FBgn0002938	4	1
FBgn0002939	7	2
FBgn0002940	16	15
FBgn0002941	1	4
FBgn0002945	85	9
FBgn0002948	18	0
FBgn0002962	7	11
FBgn0002973	1039	867
FBgn0002985	2	1
FBgn0002989	78	72
FBgn0003002	0	0
FBgn0003008	72	68
FBgn0003009	844	627
FBgn0003011	11	1
FBgn0003015	0	0
FBgn0003016	178	118
FBgn0003023	52	0
FBgn0003028	8	0
FBgn0003034	0	0
FBgn0003041	134	254
FBgn0003042	2	5
FBgn0003044	455	477
FBgn0003046	1	2
FBgn0003048	500	2
FBgn0003053	574	4
FBgn0003057	0	0
FBgn0003060	4	4
FBgn0003062	529	531
FBgn0003065	0	2
FBgn0003067	0	0
FBgn0003068	75	0
FBgn0003071	4477	4343
FBgn0003074	2124	2040
FBgn0003076	111	111
FBgn0003079	151	1
FBgn0003082	44	52
FBgn0003086	0	0
FBgn0003087	474	374
FBgn0003089	30	42
FBgn0003090	22	20
FBgn0003091	5	3
FBgn0003093	65	99
FBgn0003114	10	73
FBgn0003116	103	2
FBgn0003117	6	5
FBgn0003118	21	16
FBgn0003124	555	609
FBgn0003129	26	23
FBgn0003130	1	5
FBgn0003132	4451	33
FBgn0003134	130	148
FBgn0003137	216	197
FBgn0003139	82	0
FBgn0003140	847	717
FBgn0003141	63	67
FBgn0003145	43	35
FBgn0003149	233	212
FBgn0003159	5272	38
FBgn0003162	7	7
FBgn0003165	224	195
FBgn0003169	64	59
FBgn0003174	4	0
FBgn0003175	222	206
FBgn0003187	1789	2847
FBgn0003189	842	3
FBgn0003204	47	1
FBgn0003205	26	24
FBgn0003206	171	147
FBgn0003209	80	142
FBgn0003210	953	9
FBgn0003218	4467	19
FBgn0003227	4	6
FBgn0003231	548	560
FBgn0003248	2	4
FBgn0003249	0	1
FBgn0003250	79	108
FBgn0003254	540	624
FBgn0003255	7	5
FBgn0003256	1	1
FBgn0003257	27	23
FBgn0003261	224	208
FBgn0003267	8	22
FBgn0003268	111	95
FBgn0003270	0	0
FBgn0003274	2199	1952
FBgn0003275	400	442
FBgn0003277	263	1
FBgn0003278	3	13
FBgn0003279	1399	1405
FBgn0003285	27	0
FBgn0003292	6	35
FBgn0003295	6	3
FBgn0003300	0	0
FBgn0003301	171	1
FBgn0003302	1319	20
FBgn0003308	80	50
FBgn0003310	555	524
FBgn0003312	3	7
FBgn0003313	0	0
FBgn0003317	105	90
FBgn0003319	3	5
FBgn0003321	753	4
FBgn0003326	14	6
FBgn0003330	114	86
FBgn0003334	103	120
FBgn0003339	0	0
FBgn0003345	305	3
FBgn0003346	607	253
FBgn0003353	26	21
FBgn0003356	0	0
FBgn0003357	0	0
FBgn0003358	0	0
FBgn0003360	1243	14
FBgn0003366	518	4
FBgn0003371	2060	11
FBgn0003372	0	1
FBgn0003373	0	0
FBgn0003374	0	0
FBgn0003375	0	0
FBgn0003377	0	0
FBgn0003378	0	0
FBgn0003380	51	0
FBgn0003382	16	24
FBgn0003386	33	28
FBgn0003388	146	82
FBgn0003390	62	2
FBgn0003391	488	439
FBgn0003392	3730	25
FBgn0003396	667	417
FBgn0003401	20	21
FBgn0003410	1069	1141
FBgn0003411	2	0
FBgn0003415	174	210
FBgn0003416	179	0
FBgn0003423	2166	10
FBgn0003429	49	66
FBgn0003430	1	0
FBgn0003435	8184	8940
FBgn0003444	20	9
FBgn0003447	316	3
FBgn0003448	0	0
FBgn0003449	485	2
FBgn0003450	62	33
FBgn0003459	183	169
FBgn0003460	68	47
FBgn0003462	809	720
FBgn0003463	459	2
FBgn0003464	362	2
FBgn0003475	2824	3227
FBgn0003479	134	177
FBgn0003480	31	26
FBgn0003482	1	3
FBgn0003483	15	14
FBgn0003486	1	0
FBgn0003495	87	95
FBgn0003499	5	13
FBgn0003502	140	90
FBgn0003507	54	60
FBgn0003510	0	0
FBgn0003511	0	0
FBgn0003512	129	136
FBgn0003513	25	11
FBgn0003514	649	7
FBgn0003515	6	10
FBgn0003517	439	2
FBgn0003520	235	145
FBgn0003525	12	14
FBgn0003527	283	246
FBgn0003545	470	642
FBgn0003557	50	46
FBgn0003559	2	0
FBgn0003567	470	427
FBgn0003575	134	0
FBgn0003598	38	42
FBgn0003607	323	299
FBgn0003612	488	551
FBgn0003638	120	0
FBgn0003651	47	16
FBgn0003654	32	0
FBgn0003655	18	0
FBgn0003656	3826	24
FBgn0003660	337	301
FBgn0003676	54	63
FBgn0003683	0	1
FBgn0003687	38	33
FBgn0003701	307	263
FBgn0003710	11	22
FBgn0003714	119	1
FBgn0003716	241	262
FBgn0003719	3	0
FBgn0003720	20	0
FBgn0003721	414	476
FBgn0003731	26	20
FBgn0003733	12	14
FBgn0003741	40	31
FBgn0003742	607	597
FBgn0003744	0	1
FBgn0003747	0	0
FBgn0003748	2112	2124
FBgn0003751	2	4
FBgn0003861	7	5
FBgn0003862	270	267
FBgn0003863	1	6
FBgn0003865	0	0
FBgn0003866	14	10
FBgn0003867	3	2
FBgn0003870	76	63
FBgn0003882	65	98
FBgn0003884	4416	4085
FBgn0003885	1	1
FBgn0003886	221	242
FBgn0003888	1214	1276
FBgn0003889	24502	24104
FBgn0003890	42	41
FBgn0003891	882	950
FBgn0003892	80	67
FBgn0003896	20	18
FBgn0003900	285	749
FBgn0003916	1	3
FBgn0003920	0	0
FBgn0003922	13	1
FBgn0003923	0	0
FBgn0003926	13	0
FBgn0003930	1	2
FBgn0003931	1	0
FBgn0003933	0	0
FBgn0003934	0	0
FBgn0003935	0	2
FBgn0003936	1	2
FBgn0003938	0	0
FBgn0003941	6	16
FBgn0003942	601	602
FBgn0003943	2216	4028
FBgn0003944	2	6
FBgn0003950	253	0
FBgn0003961	3	1
FBgn0003963	52	57
FBgn0003964	61	0
FBgn0003965	11	0
FBgn0003969	126	0
FBgn0003975	4	1
FBgn0003977	118	133
FBgn0003978	91	81
FBgn0003979	0	0
FBgn0003980	2	5
FBgn0003983	0	0
FBgn0003984	6	10
FBgn0003996	130	1
FBgn0003997	4	7
FBgn0004003	140	124
FBgn0004034	0	0
FBgn0004045	7	6
FBgn0004047	148	5
FBgn0004049	161	220
FBgn0004050	438	5
FBgn0004052	3	6
FBgn0004053	0	2
FBgn0004054	0	1
FBgn0004055	107	107
FBgn0004057	1229	5
FBgn0004066	122	2
FBgn0004087	7	8
FBgn0004101	14	20
FBgn0004102	84	2
FBgn0004103	154	147
FBgn0004106	0	2
FBgn0004107	22	22
FBgn0004108	14	31
FBgn0004110	1	1
FBgn0004117	95	83
FBgn0004118	15	18
FBgn0004132	39	39
FBgn0004133	204	376
FBgn0004143	2	0
FBgn0004167	187	139
FBgn0004168	3	6
FBgn0004169	3	0
FBgn0004170	0	0
FBgn0004171	8707	12375
FBgn0004172	23	17
FBgn0004173	5782	5614
FBgn0004174	74	12
FBgn0004175	4784	4760
FBgn0004177	349	400
FBgn0004179	49	81
FBgn0004181	29	32
FBgn0004183	0	0
FBgn0004185	0	0
FBgn0004186	0	0
FBgn0004187	0	0
FBgn0004188	0	3
FBgn0004189	2	1
FBgn0004190	0	0
FBgn0004191	1	0
FBgn0004192	0	1
FBgn0004197	491	19
FBgn0004198	254	3
FBgn0004227	273	3
FBgn0004228	172	119
FBgn0004237	130	130
FBgn0004240	10	3
FBgn0004242	4	2
FBgn0004244	22	11
FBgn0004359	58	49
FBgn0004360	152	174
FBgn0004362	301	372
FBgn0004363	1306	1069
FBgn0004364	61	80
FBgn0004367	272	4
FBgn0004368	524	1
FBgn0004369	36	42
FBgn0004370	1908	11
FBgn0004372	288	274
FBgn0004373	1040	1033
FBgn0004374	1021	1051
FBgn0004378	100	104
FBgn0004379	1069	1158
FBgn0004380	16	19
FBgn0004381	39	39
FBgn0004387	694	227
FBgn0004389	0	0
FBgn0004390	57	72
FBgn0004391	801	6
FBgn0004394	4	2
FBgn0004395	64	63
FBgn0004396	60	47
FBgn0004397	89	1
FBgn0004400	4	4
FBgn0004401	530	537
FBgn0004403	0	0
FBgn0004404	110	0
FBgn0004406	311	370
FBgn0004407	0	0
FBgn0004414	1	2
FBgn0004419	319	288
FBgn0004425	0	1
FBgn0004426	0	0
FBgn0004427	0	0
FBgn0004428	5	3
FBgn0004429	1	0
FBgn0004430	0	0
FBgn0004431	4	5
FBgn0004432	7	2
FBgn0004435	47	39
FBgn0004436	175	185
FBgn0004449	83	76
FBgn0004456	124	2
FBgn0004463	115	91
FBgn0004465	48	76
FBgn0004507	295	307
FBgn0004509	289	298
FBgn0004510	220	182
FBgn0004511	0	0
FBgn0004512	101	32
FBgn0004513	5	5
FBgn0004514	2	1
FBgn0004516	17	3
FBgn0004552	1	0
FBgn0004554	0	0
FBgn0004556	23	23
FBgn0004567	0	1
FBgn0004569	11	8
FBgn0004573	15	41
FBgn0004574	478	404
FBgn0004575	1	1
FBgn0004577	0	1
FBgn0004580	60	46
FBgn0004581	1146	1252
FBgn0004583	57	42
FBgn0004584	301	268
FBgn0004587	41	72
FBgn0004588	0	0
FBgn0004589	9	70
FBgn0004590	2	16
FBgn0004591	0	17
FBgn0004592	0	0
FBgn0004593	28	28
FBgn0004594	2	17
FBgn0004595	197	320
FBgn0004597	20	30
FBgn0004598	149	1
FBgn0004606	197	247
FBgn0004607	1	3
FBgn0004611	33	42
FBgn0004618	1	2
FBgn0004619	9	15
FBgn0004620	32	21
FBgn0004622	13	4
FBgn0004623	6	0
FBgn0004629	0	0
FBgn0004635	27	23
FBgn0004636	113	145
FBgn0004638	208	243
FBgn0004643	122	0
FBgn0004644	77	97
FBgn0004646	576	3
FBgn0004647	676	4
FBgn0004648	143	1
FBgn0004649	107	3
FBgn0004650	623	1
FBgn0004652	355	276
FBgn0004654	461	6
FBgn0004655	222	2
FBgn0004656	160	1
FBgn0004657	577	4
FBgn0004666	3	4
FBgn0004687	1194	7
FBgn0004698	550	556
FBgn0004777	3	2
FBgn0004778	62	4
FBgn0004779	3	1
FBgn0004780	2	1
FBgn0004781	0	0
FBgn0004782	0	0
FBgn0004783	1	2
FBgn0004784	1	1
FBgn0004795	130	122
FBgn0004797	5	6
FBgn0004811	205	135
FBgn0004828	1479	6
FBgn0004832	864	4
FBgn0004837	198	186
FBgn0004838	875	854
FBgn0004839	26	28
FBgn0004841	21	20
FBgn0004842	6	6
FBgn0004852	8	16
FBgn0004854	352	1
FBgn0004855	62	50
FBgn0004856	429	0
FBgn0004858	21	42
FBgn0004859	4	8
FBgn0004860	23	4
FBgn0004861	8	0
FBgn0004862	0	2
FBgn0004863	37	24
FBgn0004864	457	3
FBgn0004865	0	2
FBgn0004867	496	558
FBgn0004868	1075	1077
FBgn0004870	34	97
FBgn0004872	63	141
FBgn0004875	1433	1293
FBgn0004876	2626	2362
FBgn0004878	0	0
FBgn0004880	3	0
FBgn0004882	6437	5888
FBgn0004885	421	37
FBgn0004888	226	247
FBgn0004889	280	355
FBgn0004892	1	2
FBgn0004893	57	58
FBgn0004895	5	3
FBgn0004896	3	3
FBgn0004897	1	0
FBgn0004898	2	1
FBgn0004901	0	0
FBgn0004903	1320	1306
FBgn0004907	218	188
FBgn0004908	0	0
FBgn0004910	15	5
FBgn0004911	1	1
FBgn0004913	99	96
FBgn0004914	73	140
FBgn0004915	597	617
FBgn0004919	15	16
FBgn0004921	254	237
FBgn0004924	766	6
FBgn0004926	705	736
FBgn0004956	86	0
FBgn0004957	141	1
FBgn0004959	0	0
FBgn0005198	58	93
FBgn0005278	3	7
FBgn0005322	268	185
FBgn0005355	63	49
FBgn0005386	581	623
FBgn0005390	26	2
FBgn0005391	3	5
FBgn0005411	1223	6
FBgn0005427	17	2
FBgn0005533	803	786
FBgn0005536	598	553
FBgn0005558	1	2
FBgn0005561	1	2
FBgn0005564	5	9
FBgn0005585	664	824
FBgn0005586	112	95
FBgn0005590	0	0
FBgn0005593	459	417
FBgn0005596	288	343
FBgn0005612	55	56
FBgn0005613	5	8
FBgn0005614	18	72
FBgn0005616	110	124
FBgn0005617	45	48
FBgn0005619	15	22
FBgn0005624	22	14
FBgn0005626	171	129
FBgn0005631	114	118
FBgn0005632	130	144
FBgn0005633	0	0
FBgn0005636	368	488
FBgn0005638	0	0
FBgn0005640	378	282
FBgn0005642	90	88
FBgn0005648	32	34
FBgn0005649	312	293
FBgn0005654	0	0
FBgn0005655	162	129
FBgn0005658	1	0
FBgn0005659	1	7
FBgn0005660	94	53
FBgn0005664	6	8
FBgn0005666	40	40
FBgn0005670	7	0
FBgn0005671	2309	2229
FBgn0005672	306	267
FBgn0005674	324	368
FBgn0005677	84	54
FBgn0005683	222	147
FBgn0005694	61	48
FBgn0005695	13	40
FBgn0005696	37	35
FBgn0005771	27	20
FBgn0005775	9	7
FBgn0005777	21	9
FBgn0005778	794	765
FBgn0005779	462	418
FBgn0008635	446	7
FBgn0008636	19	33
FBgn0008646	16	0
FBgn0008651	4	1
FBgn0010014	7	0
FBgn0010015	28	28
FBgn0010019	23	0
FBgn0010038	32	12
FBgn0010039	297	176
FBgn0010040	0	5
FBgn0010041	51	46
FBgn0010042	2	1
FBgn0010043	6	5
FBgn0010044	0	1
FBgn0010051	17	17
FBgn0010052	53	58
FBgn0010053	320	344
FBgn0010078	11	2
FBgn0010097	15	11
FBgn0010100	117	123
FBgn0010105	3	3
FBgn0010109	0	0
FBgn0010113	499	650
FBgn0010114	14	8
FBgn0010173	157	93
FBgn0010194	54	0
FBgn0010197	12	15
FBgn0010198	607	1
FBgn0010213	769	755
FBgn0010215	0	1
FBgn0010217	0	0
FBgn0010220	71	85
FBgn0010222	1	0
FBgn0010223	18	10
FBgn0010225	49	47
FBgn0010226	6665	6956
FBgn0010228	94	78
FBgn0010235	180	171
FBgn0010238	584	502
FBgn0010240	4	0
FBgn0010241	4	7
FBgn0010246	271	292
FBgn0010247	44	44
FBgn0010258	0	0
FBgn0010263	107	90
FBgn0010265	759	824
FBgn0010269	45	0
FBgn0010278	238	287
FBgn0010280	738	746
FBgn0010282	66	72
FBgn0010287	370	236
FBgn0010288	1293	1281
FBgn0010292	121	1
FBgn0010294	1	0
FBgn0010295	0	0
FBgn0010296	0	0
FBgn0010300	90	108
FBgn0010303	110	0
FBgn0010309	430	384
FBgn0010313	31	27
FBgn0010314	151	174
FBgn0010315	51	0
FBgn0010316	104	91
FBgn0010317	18	23
FBgn0010323	3	2
FBgn0010328	119	155
FBgn0010329	71	1
FBgn0010333	0	0
FBgn0010339	443	409
FBgn0010340	29	23
FBgn0010341	389	6
FBgn0010342	51	48
FBgn0010348	160	130
FBgn0010350	637	635
FBgn0010352	565	584
FBgn0010355	255	266
FBgn0010356	27	17
FBgn0010357	0	0
FBgn0010358	0	0
FBgn0010359	0	0
FBgn0010379	91	88
FBgn0010380	358	0
FBgn0010382	440	297
FBgn0010383	2	0
FBgn0010385	4	2
FBgn0010387	62	30
FBgn0010388	0	2
FBgn0010389	41	49
FBgn0010391	400	2
FBgn0010395	6	4
FBgn0010397	386	308
FBgn0010398	94	77
FBgn0010399	8	23
FBgn0010401	0	0
FBgn0010403	0	0
FBgn0010406	148	110
FBgn0010407	7	17
FBgn0010408	218	161
FBgn0010409	247	253
FBgn0010411	955	731
FBgn0010412	737	5
FBgn0010414	2	5
FBgn0010415	426	369
FBgn0010416	376	4
FBgn0010417	1	2
FBgn0010421	133	115
FBgn0010422	434	472
FBgn0010423	37	42
FBgn0010424	13	23
FBgn0010425	2	1
FBgn0010431	127	24
FBgn0010433	0	0
FBgn0010434	290	305
FBgn0010435	564	549
FBgn0010438	34	63
FBgn0010441	105	240
FBgn0010452	31	68
FBgn0010453	73	74
FBgn0010470	146	131
FBgn0010473	23	22
FBgn0010482	8	9
FBgn0010488	4585	4665
FBgn0010497	5	2
FBgn0010501	19	22
FBgn0010504	1224	1240
FBgn0010516	145	197
FBgn0010520	40	29
FBgn0010531	20	20
FBgn0010548	202	241
FBgn0010549	106	98
FBgn0010551	3492	3325
FBgn0010583	1101	1041
FBgn0010590	1724	1772
FBgn0010591	150	136
FBgn0010602	566	600
FBgn0010607	35	51
FBgn0010611	489	494
FBgn0010612	256	310
FBgn0010620	56	32
FBgn0010621	0	0
FBgn0010622	45	36
FBgn0010638	673	684
FBgn0010651	104	104
FBgn0010660	340	336
FBgn0010741	143	178
FBgn0010747	1706	1835
FBgn0010750	48	50
FBgn0010762	390	434
FBgn0010768	18	13
FBgn0010770	41	43
FBgn0010772	55	71
FBgn0010774	441	421
FBgn0010786	697	426
FBgn0010803	542	540
FBgn0010808	94	84
FBgn0010812	141	151
FBgn0010825	363	524
FBgn0010830	54	31
FBgn0010877	602	547
FBgn0010894	91	121
