geneID	DGRP-177	SP-159N  
FBgn0000659	0	0
FBgn0000662	54	45
FBgn0000667	132	0
FBgn0000709	270	1
FBgn0000711	232	1
FBgn0000715	2	0
FBgn0000719	162	1
FBgn0000721	312	313
FBgn0000723	214	51
FBgn0000808	17	0
FBgn0000810	107	0
FBgn0000826	0	0
FBgn0000927	12	0
FBgn0000928	217	1
FBgn0000964	23	4
FBgn0000996	68	101
FBgn0001075	243	156
FBgn0001077	22	14
FBgn0001078	28	14
FBgn0001079	63	0
FBgn0001083	16	0
FBgn0001084	39	24
FBgn0001085	26	17
FBgn0001086	683	888
FBgn0001087	308	2
FBgn0001089	40	36
FBgn0001090	1160	7
FBgn0001091	217	233
FBgn0001092	340	1
FBgn0001098	806	832
FBgn0001099	0	0
FBgn0001104	217	215
FBgn0001105	434	1
FBgn0001108	453	1177
FBgn0001112	26	32
FBgn0001114	221	161
FBgn0001120	0	0
FBgn0001122	101	129
FBgn0001123	64	15
FBgn0001124	6262	6190
FBgn0001125	1885	2156
FBgn0001128	317	240
FBgn0001133	107	129
FBgn0001134	1	1
FBgn0001137	9	12
FBgn0001138	4	18
FBgn0001139	516	497
FBgn0001142	68	19
FBgn0001145	1168	2
FBgn0001147	12	14
FBgn0001148	0	1
FBgn0001149	2633	2320
FBgn0001150	0	0
FBgn0001168	35	34
FBgn0001169	233	208
FBgn0001170	0	6
FBgn0001174	6	4
FBgn0001179	184	144
FBgn0001180	1	0
FBgn0001185	20	27
FBgn0001186	1210	3
FBgn0001187	77	72
FBgn0001189	96	0
FBgn0001197	811	598
FBgn0001202	126	136
FBgn0001206	205	1
FBgn0001208	35	482
FBgn0001215	2112	2000
FBgn0001216	4269	3635
FBgn0001217	2235	2220
FBgn0001218	4691	34
FBgn0001220	6570	6175
FBgn0001222	422	446
FBgn0001223	0	0
FBgn0001224	1433	1282
FBgn0001225	3640	3438
FBgn0001226	696	756
FBgn0001227	9	6
FBgn0001228	230	51
FBgn0001229	15	4
FBgn0001230	1423	1358
FBgn0001233	6105	6532
FBgn0001234	32	45
FBgn0001235	7	4
FBgn0001247	409	360
FBgn0001248	2331	2176
FBgn0001250	362	0
FBgn0001253	8	8
FBgn0001254	5	0
FBgn0001255	20	22
FBgn0001256	0	0
FBgn0001257	74	98
FBgn0001258	281	267
FBgn0001259	6	2
FBgn0001263	2	1
FBgn0001269	34	11
FBgn0001276	0	0
FBgn0001280	1642	1700
FBgn0001281	2210	2245
FBgn0001285	0	0
FBgn0001291	402	506
FBgn0001296	24	27
FBgn0001297	124	127
FBgn0001301	400	382
FBgn0001308	318	363
FBgn0001311	49	26
FBgn0001313	0	0
FBgn0001316	628	517
FBgn0001319	2	4
FBgn0001320	0	0
FBgn0001321	2	6
FBgn0001323	0	0
FBgn0001324	435	413
FBgn0001325	15	17
FBgn0001330	129	0
FBgn0001341	263	2
FBgn0001404	440	1
FBgn0001491	387	1
FBgn0001565	143	0
FBgn0001612	331	0
FBgn0001624	325	1
FBgn0001941	665	562
FBgn0001942	2932	3076
FBgn0001961	871	859
FBgn0001965	152	140
FBgn0001967	0	0
FBgn0001970	3	1
FBgn0001977	433	407
FBgn0001978	1457	1456
FBgn0001981	156	137
FBgn0001983	0	4
FBgn0001986	462	513
FBgn0001987	166	241
FBgn0001989	734	634
FBgn0001990	140	130
FBgn0001991	392	282
FBgn0001992	6	22
FBgn0001994	222	233
FBgn0001995	145	119
FBgn0002021	293	296
FBgn0002022	410	370
FBgn0002023	264	213
FBgn0002031	2109	2136
FBgn0002036	3048	3251
FBgn0002044	83	100
FBgn0002069	38	43
FBgn0002121	113	103
FBgn0002174	3505	2814
FBgn0002183	797	748
FBgn0002283	118	90
FBgn0002284	319	275
FBgn0002306	60	78
FBgn0002354	116	79
FBgn0002413	779	844
FBgn0002431	177	152
FBgn0002440	4	4
FBgn0002441	737	681
FBgn0002466	373	332
FBgn0002521	0	0
FBgn0002522	12	31
FBgn0002524	123	130
FBgn0002525	944	994
FBgn0002526	110	131
FBgn0002531	0	0
FBgn0002533	2	1
FBgn0002534	0	0
FBgn0002535	0	0
FBgn0002542	143	150
FBgn0002543	13	12
FBgn0002552	33	42
FBgn0002561	0	0
FBgn0002562	0	0
FBgn0002563	9	83
FBgn0002564	1	2
FBgn0002565	7	8
FBgn0002566	130	143
FBgn0002567	315	304
FBgn0002569	5	8
FBgn0002570	4	1
FBgn0002571	0	0
FBgn0002573	46	47
FBgn0002576	5	0
FBgn0002577	28	1
FBgn0002578	0	0
FBgn0002579	962	10
FBgn0002590	1723	0
FBgn0002592	0	0
FBgn0002593	2011	1956
FBgn0002609	7	6
FBgn0002622	735	740
FBgn0002626	16	10
FBgn0002629	1	1
FBgn0002631	0	0
FBgn0002632	0	0
FBgn0002633	0	0
FBgn0002638	726	1125
FBgn0002641	104	1
FBgn0002643	256	332
FBgn0002645	133	132
FBgn0002673	1067	1224
FBgn0002707	83	0
FBgn0002709	0	0
FBgn0002715	1408	1364
FBgn0002716	14	16
FBgn0002719	2429	2567
FBgn0002723	139	0
FBgn0002732	0	0
FBgn0002733	2	5
FBgn0002734	1	1
FBgn0002735	0	0
FBgn0002736	137	134
FBgn0002772	83	124
FBgn0002773	37	26
FBgn0002774	127	130
FBgn0002775	290	357
FBgn0002778	23	36
FBgn0002780	41	27
FBgn0002781	218	241
FBgn0002783	47	40
FBgn0002787	1799	1791
FBgn0002789	144	135
FBgn0002791	452	574
FBgn0002838	123	115
FBgn0002842	122	128
FBgn0002855	13	15
FBgn0002856	5	6
FBgn0002862	583	519
FBgn0002863	0	0
FBgn0002865	13447	21537
FBgn0002868	2	5
FBgn0002869	3	0
FBgn0002872	276	396
FBgn0002873	3732	20
FBgn0002878	396	3
FBgn0002887	370	555
FBgn0002891	140	124
FBgn0002899	148	632
FBgn0002901	454	391
FBgn0002905	125	105
FBgn0002906	360	84
FBgn0002909	0	0
FBgn0002914	1921	10
FBgn0002917	199	1
FBgn0002921	775	791
FBgn0002922	70	1
FBgn0002924	564	417
FBgn0002926	9	16
FBgn0002930	144	154
FBgn0002931	77	55
FBgn0002932	11	10
FBgn0002933	0	0
FBgn0002936	0	0
FBgn0002937	12	5
FBgn0002938	5	4
FBgn0002939	5	6
FBgn0002940	22	15
FBgn0002941	0	4
FBgn0002945	100	23
FBgn0002948	20	0
FBgn0002962	14	13
FBgn0002973	1172	963
FBgn0002985	3	0
FBgn0002989	82	76
FBgn0003002	0	0
FBgn0003008	89	73
FBgn0003009	905	777
FBgn0003011	15	1
FBgn0003015	0	0
FBgn0003016	242	164
FBgn0003023	39	0
FBgn0003028	13	0
FBgn0003034	0	0
FBgn0003041	157	273
FBgn0003042	8	3
FBgn0003044	475	502
FBgn0003046	6	8
FBgn0003048	508	3
FBgn0003053	700	4
FBgn0003057	1	0
FBgn0003060	5	3
FBgn0003062	544	541
FBgn0003065	0	0
FBgn0003067	0	0
FBgn0003068	116	1
FBgn0003071	5103	4945
FBgn0003074	2486	2602
FBgn0003076	148	164
FBgn0003079	182	0
FBgn0003082	60	71
FBgn0003086	1	0
FBgn0003087	474	432
FBgn0003089	41	64
FBgn0003090	21	28
FBgn0003091	4	9
FBgn0003093	112	102
FBgn0003114	6	89
FBgn0003116	120	0
FBgn0003117	3	4
FBgn0003118	24	23
FBgn0003124	645	616
FBgn0003129	24	16
FBgn0003130	1	3
FBgn0003132	4895	24
FBgn0003134	164	201
FBgn0003137	323	275
FBgn0003139	87	0
FBgn0003140	947	805
FBgn0003141	85	87
FBgn0003145	46	58
FBgn0003149	258	258
FBgn0003159	5794	22
FBgn0003162	7	12
FBgn0003165	286	233
FBgn0003169	72	71
FBgn0003174	6	6
FBgn0003175	265	257
FBgn0003187	1970	3032
FBgn0003189	1004	1
FBgn0003204	45	0
FBgn0003205	25	30
FBgn0003206	197	174
FBgn0003209	147	182
FBgn0003210	1235	5
FBgn0003218	4891	20
FBgn0003227	6	2
FBgn0003231	694	781
FBgn0003248	2	4
FBgn0003249	0	0
FBgn0003250	72	96
FBgn0003254	741	713
FBgn0003255	2	1
FBgn0003256	1	2
FBgn0003257	44	31
FBgn0003261	254	190
FBgn0003267	6	8
FBgn0003268	111	91
FBgn0003270	0	0
FBgn0003274	2662	2353
FBgn0003275	509	469
FBgn0003277	282	1
FBgn0003278	16	11
FBgn0003279	1895	1978
FBgn0003285	11	0
FBgn0003292	7	32
FBgn0003295	2	1
FBgn0003300	0	0
FBgn0003301	198	2
FBgn0003302	1355	8
FBgn0003308	111	76
FBgn0003310	616	562
FBgn0003312	3	10
FBgn0003313	0	0
FBgn0003317	101	107
FBgn0003319	2	2
FBgn0003321	938	5
FBgn0003326	10	7
FBgn0003330	104	123
FBgn0003334	125	117
FBgn0003339	0	0
FBgn0003345	399	2
FBgn0003346	744	284
FBgn0003353	20	14
FBgn0003356	0	0
FBgn0003357	0	0
FBgn0003358	0	0
FBgn0003360	1685	17
FBgn0003366	711	0
FBgn0003371	2299	9
FBgn0003372	0	0
FBgn0003373	0	0
FBgn0003374	2	0
FBgn0003375	0	0
FBgn0003377	0	0
FBgn0003378	0	0
FBgn0003380	64	0
FBgn0003382	22	27
FBgn0003386	19	29
FBgn0003388	182	111
FBgn0003390	86	0
FBgn0003391	574	552
FBgn0003392	4212	12
FBgn0003396	675	422
FBgn0003401	20	30
FBgn0003410	1157	1110
FBgn0003411	2	0
FBgn0003415	156	207
FBgn0003416	185	2
FBgn0003423	2593	7
FBgn0003429	53	57
FBgn0003430	4	0
FBgn0003435	9354	9932
FBgn0003444	23	26
FBgn0003447	366	4
FBgn0003448	0	0
FBgn0003449	548	1
FBgn0003450	71	25
FBgn0003459	194	178
FBgn0003460	85	58
FBgn0003462	1099	941
FBgn0003463	561	2
FBgn0003464	399	0
FBgn0003475	3187	3327
FBgn0003479	164	223
FBgn0003480	39	26
FBgn0003482	2	0
FBgn0003483	10	18
FBgn0003486	4	2
FBgn0003495	110	129
FBgn0003499	5	3
FBgn0003502	205	131
FBgn0003507	68	75
FBgn0003510	0	0
FBgn0003511	0	0
FBgn0003512	163	156
FBgn0003513	35	13
FBgn0003514	880	5
FBgn0003515	2	10
FBgn0003517	589	4
FBgn0003520	243	133
FBgn0003525	28	5
FBgn0003527	299	310
FBgn0003545	545	693
FBgn0003557	66	74
FBgn0003559	2	0
FBgn0003567	475	494
FBgn0003575	148	0
FBgn0003598	56	43
FBgn0003607	396	275
FBgn0003612	563	590
FBgn0003638	127	1
FBgn0003651	66	10
FBgn0003654	28	0
FBgn0003655	18	0
FBgn0003656	4150	24
FBgn0003660	320	334
FBgn0003676	66	80
FBgn0003683	0	0
FBgn0003687	58	39
FBgn0003701	305	273
FBgn0003710	18	25
FBgn0003714	131	0
FBgn0003716	340	274
FBgn0003719	5	0
FBgn0003720	20	0
FBgn0003721	561	626
FBgn0003731	70	44
FBgn0003733	25	22
FBgn0003741	32	37
FBgn0003742	697	736
FBgn0003744	0	0
FBgn0003747	2	0
FBgn0003748	2422	2444
FBgn0003751	0	2
FBgn0003861	11	5
FBgn0003862	253	235
FBgn0003863	1	2
FBgn0003865	0	0
FBgn0003866	10	13
FBgn0003867	13	10
FBgn0003870	65	77
FBgn0003882	71	70
FBgn0003884	5672	5468
FBgn0003885	4	1
FBgn0003886	347	344
FBgn0003888	1782	1901
FBgn0003889	28768	28119
FBgn0003890	70	54
FBgn0003891	1036	1022
FBgn0003892	61	71
FBgn0003896	16	8
FBgn0003900	293	820
FBgn0003916	0	6
FBgn0003920	1	0
FBgn0003922	43	1
FBgn0003923	0	0
FBgn0003926	19	0
FBgn0003930	0	0
FBgn0003931	3	0
FBgn0003933	0	0
FBgn0003934	0	0
FBgn0003935	0	0
FBgn0003936	1	0
FBgn0003938	0	0
FBgn0003941	8	13
FBgn0003942	743	816
FBgn0003943	2258	4275
FBgn0003944	3	6
FBgn0003950	308	0
FBgn0003961	2	1
FBgn0003963	60	64
FBgn0003964	62	1
FBgn0003965	25	0
FBgn0003969	150	0
FBgn0003975	7	4
FBgn0003977	180	173
FBgn0003978	92	93
FBgn0003979	0	0
FBgn0003980	1	1
FBgn0003983	1	0
FBgn0003984	10	5
FBgn0003996	183	0
FBgn0003997	5	6
FBgn0004003	162	162
FBgn0004034	0	0
FBgn0004045	7	4
FBgn0004047	195	1
FBgn0004049	173	240
FBgn0004050	487	1
FBgn0004052	1	9
FBgn0004053	0	1
FBgn0004054	1	0
FBgn0004055	152	152
FBgn0004057	1509	6
FBgn0004066	109	0
FBgn0004087	9	5
FBgn0004101	18	26
FBgn0004102	98	1
FBgn0004103	190	182
FBgn0004106	0	0
FBgn0004107	15	27
FBgn0004108	32	38
FBgn0004110	1	0
FBgn0004117	143	91
FBgn0004118	18	21
FBgn0004132	35	45
FBgn0004133	224	491
FBgn0004143	6	0
FBgn0004167	247	248
FBgn0004168	1	3
FBgn0004169	1	0
FBgn0004170	0	0
FBgn0004171	10626	15041
FBgn0004172	8	9
FBgn0004173	6954	6808
FBgn0004174	78	27
FBgn0004175	5769	5729
FBgn0004177	414	463
FBgn0004179	69	68
FBgn0004181	20	37
FBgn0004183	0	0
FBgn0004185	0	0
FBgn0004186	1	1
FBgn0004187	0	2
FBgn0004188	0	0
FBgn0004189	0	2
FBgn0004190	0	0
FBgn0004191	2	2
FBgn0004192	0	0
FBgn0004197	541	22
FBgn0004198	276	0
FBgn0004227	288	3
FBgn0004228	166	94
FBgn0004237	123	169
FBgn0004240	8	3
FBgn0004242	3	8
FBgn0004244	36	15
FBgn0004359	77	64
FBgn0004360	174	187
FBgn0004362	353	400
FBgn0004363	1587	1334
FBgn0004364	93	92
FBgn0004367	278	2
FBgn0004368	662	4
FBgn0004369	67	56
FBgn0004370	2071	16
FBgn0004372	297	292
FBgn0004373	1158	1129
FBgn0004374	1178	1225
FBgn0004378	132	104
FBgn0004379	1209	1221
FBgn0004380	24	28
FBgn0004381	64	58
FBgn0004387	753	237
FBgn0004389	0	0
FBgn0004390	59	66
FBgn0004391	962	1
FBgn0004394	6	1
FBgn0004395	58	67
FBgn0004396	53	52
FBgn0004397	135	1
FBgn0004400	5	4
FBgn0004401	681	635
FBgn0004403	0	0
FBgn0004404	102	1
FBgn0004406	362	432
FBgn0004407	0	0
FBgn0004414	1	3
FBgn0004419	312	306
FBgn0004425	0	1
FBgn0004426	0	0
FBgn0004427	0	0
FBgn0004428	5	4
FBgn0004429	1	0
FBgn0004430	0	0
FBgn0004431	8	7
FBgn0004432	6	1
FBgn0004435	54	47
FBgn0004436	223	221
FBgn0004449	87	72
FBgn0004456	132	1
FBgn0004463	137	159
FBgn0004465	67	75
FBgn0004507	550	520
FBgn0004509	373	308
FBgn0004510	290	234
FBgn0004511	0	0
FBgn0004512	161	41
FBgn0004513	11	2
FBgn0004514	0	1
FBgn0004516	12	4
FBgn0004552	1	0
FBgn0004554	0	1
FBgn0004556	18	13
FBgn0004567	0	0
FBgn0004569	5	2
FBgn0004573	20	37
FBgn0004574	572	525
FBgn0004575	2	3
FBgn0004577	0	2
FBgn0004580	83	40
FBgn0004581	1268	1271
FBgn0004583	74	45
FBgn0004584	293	252
FBgn0004587	61	91
FBgn0004588	0	0
FBgn0004589	13	75
FBgn0004590	0	13
FBgn0004591	1	24
FBgn0004592	0	0
FBgn0004593	28	28
FBgn0004594	5	12
FBgn0004595	199	306
FBgn0004597	18	27
FBgn0004598	184	0
FBgn0004606	214	261
FBgn0004607	1	0
FBgn0004611	33	33
FBgn0004618	0	1
FBgn0004619	18	26
FBgn0004620	39	31
FBgn0004622	5	9
FBgn0004623	6	1
FBgn0004629	0	0
FBgn0004635	21	17
FBgn0004636	172	175
FBgn0004638	264	289
FBgn0004643	120	0
FBgn0004644	124	137
FBgn0004646	703	1
FBgn0004647	706	3
FBgn0004648	218	0
FBgn0004649	118	0
FBgn0004650	698	1
FBgn0004652	357	315
FBgn0004654	619	3
FBgn0004655	253	1
FBgn0004656	214	1
FBgn0004657	858	3
FBgn0004666	4	3
FBgn0004687	1288	5
FBgn0004698	621	611
FBgn0004777	0	5
FBgn0004778	67	0
FBgn0004779	4	0
FBgn0004780	3	2
FBgn0004781	0	0
FBgn0004782	1	0
FBgn0004783	4	0
FBgn0004784	4	1
FBgn0004795	172	104
FBgn0004797	8	8
FBgn0004811	198	131
FBgn0004828	1883	8
FBgn0004832	1012	5
FBgn0004837	236	230
FBgn0004838	978	954
FBgn0004839	37	35
FBgn0004841	24	18
FBgn0004842	7	6
FBgn0004852	11	20
FBgn0004854	388	0
FBgn0004855	51	65
FBgn0004856	454	0
FBgn0004858	19	50
FBgn0004859	1	6
FBgn0004860	32	3
FBgn0004861	7	1
FBgn0004862	0	1
FBgn0004863	52	13
FBgn0004864	495	2
FBgn0004865	2	0
FBgn0004867	649	654
FBgn0004868	1429	1390
FBgn0004870	27	92
FBgn0004872	69	129
FBgn0004875	1561	1384
FBgn0004876	2884	2691
FBgn0004878	0	0
FBgn0004880	3	3
FBgn0004882	6153	5664
FBgn0004885	482	55
FBgn0004888	307	312
FBgn0004889	287	314
FBgn0004892	2	1
FBgn0004893	56	56
FBgn0004895	13	7
FBgn0004896	3	0
FBgn0004897	0	0
FBgn0004898	0	0
FBgn0004901	0	0
FBgn0004903	1462	1470
FBgn0004907	266	249
FBgn0004908	0	0
FBgn0004910	19	12
FBgn0004911	1	3
FBgn0004913	93	74
FBgn0004914	119	217
FBgn0004915	687	659
FBgn0004919	14	20
FBgn0004921	276	254
FBgn0004924	778	6
FBgn0004926	792	778
FBgn0004956	152	0
FBgn0004957	227	0
FBgn0004959	0	0
FBgn0005198	73	101
FBgn0005278	3	4
FBgn0005322	310	249
FBgn0005355	49	63
FBgn0005386	563	607
FBgn0005390	12	0
FBgn0005391	1	1
FBgn0005411	1421	3
FBgn0005427	32	0
FBgn0005533	1065	1048
FBgn0005536	662	578
FBgn0005558	5	3
FBgn0005561	2	0
FBgn0005564	7	5
FBgn0005585	978	1035
FBgn0005586	122	105
FBgn0005590	2	0
FBgn0005593	606	622
FBgn0005596	318	372
FBgn0005612	70	55
FBgn0005613	2	9
FBgn0005614	40	68
FBgn0005616	128	133
FBgn0005617	36	52
FBgn0005619	10	15
FBgn0005624	33	28
FBgn0005626	260	250
FBgn0005631	144	103
FBgn0005632	188	197
FBgn0005633	0	0
FBgn0005636	510	557
FBgn0005638	0	0
FBgn0005640	422	335
FBgn0005642	106	129
FBgn0005648	44	30
FBgn0005649	334	368
FBgn0005654	0	0
FBgn0005655	177	138
FBgn0005658	0	0
FBgn0005659	7	15
FBgn0005660	100	52
FBgn0005664	13	16
FBgn0005666	31	34
FBgn0005670	7	0
FBgn0005671	2727	2541
FBgn0005672	325	270
FBgn0005674	368	392
FBgn0005677	97	40
FBgn0005683	179	143
FBgn0005694	59	79
FBgn0005695	28	36
FBgn0005696	65	33
FBgn0005771	40	41
FBgn0005775	13	10
FBgn0005777	19	3
FBgn0005778	849	994
FBgn0005779	502	483
FBgn0008635	631	1
FBgn0008636	19	62
FBgn0008646	15	1
FBgn0008651	2	0
FBgn0010014	15	0
FBgn0010015	22	31
FBgn0010019	1118	1
FBgn0010038	41	25
FBgn0010039	330	160
FBgn0010040	6	4
FBgn0010041	35	54
FBgn0010042	6	4
FBgn0010043	6	6
FBgn0010044	0	0
FBgn0010051	28	26
FBgn0010052	41	34
FBgn0010053	415	433
FBgn0010078	18	9
FBgn0010097	15	12
FBgn0010100	206	172
FBgn0010105	3	6
FBgn0010109	0	0
FBgn0010113	564	629
FBgn0010114	13	16
FBgn0010173	144	123
FBgn0010194	73	0
FBgn0010197	13	15
FBgn0010198	628	3
FBgn0010213	966	912
FBgn0010215	1	0
FBgn0010217	0	0
FBgn0010220	91	126
FBgn0010222	7	5
FBgn0010223	15	13
FBgn0010225	50	68
FBgn0010226	9070	9245
FBgn0010228	121	94
FBgn0010235	298	245
FBgn0010238	682	785
FBgn0010240	1	0
FBgn0010241	4	13
FBgn0010246	367	444
FBgn0010247	48	38
FBgn0010258	0	0
FBgn0010263	118	128
FBgn0010265	1142	1182
FBgn0010269	69	0
FBgn0010278	276	283
FBgn0010280	740	802
FBgn0010282	89	97
FBgn0010287	348	299
FBgn0010288	1450	1498
FBgn0010292	144	0
FBgn0010294	0	0
FBgn0010295	0	0
FBgn0010296	0	0
FBgn0010300	93	89
FBgn0010303	119	0
FBgn0010309	429	408
FBgn0010313	20	27
FBgn0010314	178	219
FBgn0010315	87	0
FBgn0010316	97	97
FBgn0010317	26	26
FBgn0010323	10	6
FBgn0010328	173	167
FBgn0010329	55	1
FBgn0010333	1	1
FBgn0010339	468	505
FBgn0010340	30	32
FBgn0010341	593	14
FBgn0010342	65	58
FBgn0010348	142	123
FBgn0010350	743	654
FBgn0010352	698	734
FBgn0010355	315	329
FBgn0010356	43	30
FBgn0010357	1	1
FBgn0010358	0	1
FBgn0010359	0	0
FBgn0010379	134	111
FBgn0010380	482	0
FBgn0010382	453	313
FBgn0010383	6	0
FBgn0010385	4	9
FBgn0010387	78	36
FBgn0010388	0	7
FBgn0010389	34	45
FBgn0010391	490	2
FBgn0010395	1	2
FBgn0010397	462	377
FBgn0010398	126	108
FBgn0010399	17	27
FBgn0010401	0	0
FBgn0010403	0	0
FBgn0010406	168	157
FBgn0010407	8	14
FBgn0010408	299	268
FBgn0010409	373	352
FBgn0010411	1120	894
FBgn0010412	1036	0
FBgn0010414	3	1
FBgn0010415	481	453
FBgn0010416	374	2
FBgn0010417	0	1
FBgn0010421	148	129
FBgn0010422	424	514
FBgn0010423	45	41
FBgn0010424	30	38
FBgn0010425	3	4
FBgn0010431	121	30
FBgn0010433	0	0
FBgn0010434	335	378
FBgn0010435	784	749
FBgn0010438	25	53
FBgn0010441	114	220
FBgn0010452	61	61
FBgn0010453	64	84
FBgn0010470	232	191
FBgn0010473	21	23
FBgn0010482	9	9
FBgn0010488	5042	4876
FBgn0010497	3	6
FBgn0010501	28	23
FBgn0010504	1336	1354
FBgn0010516	192	249
FBgn0010520	55	27
FBgn0010531	20	35
FBgn0010548	322	386
FBgn0010549	100	110
FBgn0010551	4064	3896
FBgn0010583	1201	1202
FBgn0010590	1880	1989
FBgn0010591	227	214
FBgn0010602	770	757
FBgn0010607	50	41
FBgn0010611	447	416
FBgn0010612	280	367
FBgn0010620	47	44
FBgn0010621	0	0
FBgn0010622	56	36
FBgn0010638	615	728
FBgn0010651	147	128
FBgn0010660	444	414
FBgn0010741	169	193
FBgn0010747	2012	2270
FBgn0010750	73	77
FBgn0010762	468	457
FBgn0010768	20	13
FBgn0010770	52	56
FBgn0010772	82	74
FBgn0010774	501	457
FBgn0010786	800	520
FBgn0010803	597	591
FBgn0010808	97	87
FBgn0010812	143	180
FBgn0010825	348	479
FBgn0010830	56	38
FBgn0010877	691	566
