geneID	DGRP-177	SP-159N  
FBgn0000405	33	11
FBgn0000406	32107	38729
FBgn0000411	152	124
FBgn0000412	1105	1144
FBgn0000414	2293	1938
FBgn0000416	17940	16993
FBgn0000422	2617	2854
FBgn0000426	0	0
FBgn0000427	0	0
FBgn0000439	258	299
FBgn0000442	13	7
FBgn0000447	358	376
FBgn0000448	505	544
FBgn0000449	0	0
FBgn0000451	17	5
FBgn0000454	1895	2088
FBgn0000455	915	1099
FBgn0000459	1635	1315
FBgn0000463	302	250
FBgn0000464	127	135
FBgn0000473	36430	44914
FBgn0000477	4668	4303
FBgn0000479	5750	6035
FBgn0000482	390	364
FBgn0000489	1374	1886
FBgn0000490	429	450
FBgn0000492	454	411
FBgn0000499	419	393
FBgn0000500	2	0
FBgn0000504	94	104
FBgn0000520	125	117
FBgn0000524	179	199
FBgn0000527	174	164
FBgn0000529	36	26
FBgn0000533	105	92
FBgn0000535	1084	1376
FBgn0000536	3178	3218
FBgn0000541	154	114
FBgn0000542	180	2338
FBgn0000543	559	555
FBgn0000546	566	519
FBgn0000547	2090	2374
FBgn0000551	4	18
FBgn0000552	0	2
FBgn0000557	4067	4294
FBgn0000559	169	335
FBgn0000560	2	1
FBgn0000562	1988	1833
FBgn0000564	58	76
FBgn0000565	1477	894
FBgn0000566	2565	1313
FBgn0000567	570	601
FBgn0000568	4210	4138
FBgn0000575	2439	2287
FBgn0000576	54	51
FBgn0000577	52	44
FBgn0000578	890	790
FBgn0000579	23427	24833
FBgn0000581	1278	1345
FBgn0000588	122	142
FBgn0000591	0	1
FBgn0000592	8140	6841
FBgn0000594	0	0
FBgn0000606	0	0
FBgn0000611	1708	1850
FBgn0000615	94	59
FBgn0000617	203	240
FBgn0000618	0	3
FBgn0000625	177	129
FBgn0000629	674	688
FBgn0000633	915	999
FBgn0000635	1433	1479
FBgn0000636	684	685
FBgn0000639	3	14
FBgn0000640	1	0
FBgn0000644	15	11
FBgn0000658	55	49
FBgn0000659	293	345
FBgn0000662	706	665
FBgn0000667	1928	1895
FBgn0000709	774	805
FBgn0000711	2862	2389
FBgn0000715	278	250
FBgn0000719	1103	1012
FBgn0000721	7275	7302
FBgn0000723	1559	1671
FBgn0000808	2	4
FBgn0000810	178	192
FBgn0000826	0	0
FBgn0000927	1	0
FBgn0000928	0	1
FBgn0000964	140	150
FBgn0000996	46	47
FBgn0001075	110	95
FBgn0001077	0	0
FBgn0001078	229	212
FBgn0001079	258	247
FBgn0001083	276	266
FBgn0001084	89	64
FBgn0001085	164	154
FBgn0001086	2	1
FBgn0001087	1033	979
FBgn0001089	131	117
FBgn0001090	4971	4450
FBgn0001091	15018	14899
FBgn0001092	5919	5529
FBgn0001098	14365	13195
FBgn0001099	0	0
FBgn0001104	890	893
FBgn0001105	2961	2772
FBgn0001108	1432	1318
FBgn0001112	321	321
FBgn0001114	29259	29749
FBgn0001120	0	0
FBgn0001122	3186	3045
FBgn0001123	347	391
FBgn0001124	24950	16721
FBgn0001125	24808	19886
FBgn0001128	9037	7539
FBgn0001133	436	430
FBgn0001134	99	110
FBgn0001137	201	182
FBgn0001138	52	42
FBgn0001139	1295	1266
FBgn0001142	5834	2347
FBgn0001145	15893	16848
FBgn0001147	1	3
FBgn0001148	0	0
FBgn0001149	7018	8301
FBgn0001150	13	29
FBgn0001168	869	794
FBgn0001169	375	427
FBgn0001170	14	8
FBgn0001174	7	5
FBgn0001179	302	314
FBgn0001180	23	45
FBgn0001185	164	107
FBgn0001186	3976	4117
FBgn0001187	6529	7085
FBgn0001189	178	250
FBgn0001197	984	1019
FBgn0001202	812	1025
FBgn0001206	52	70
FBgn0001208	22827	25219
FBgn0001215	983	1073
FBgn0001216	576	481
FBgn0001217	1	3
FBgn0001218	13788	14293
FBgn0001220	5881	5840
FBgn0001222	1118	1040
FBgn0001223	0	0
FBgn0001224	217	184
FBgn0001225	171	516
FBgn0001226	32	39
FBgn0001227	24	23
FBgn0001228	1	0
FBgn0001229	178	160
FBgn0001230	399	545
FBgn0001233	1789	1680
FBgn0001234	1371	1487
FBgn0001235	4064	4397
FBgn0001247	730	739
FBgn0001248	10122	10090
FBgn0001250	2383	2200
FBgn0001253	18	52
FBgn0001254	2	0
FBgn0001255	9	8
FBgn0001256	26	34
FBgn0001257	558	498
FBgn0001258	331	314
FBgn0001259	58	57
FBgn0001263	17379	16715
FBgn0001269	60	62
FBgn0001276	0	0
FBgn0001280	495	444
FBgn0001281	2	0
FBgn0001285	4	4
FBgn0001291	285	251
FBgn0001296	630	639
FBgn0001297	2496	2244
FBgn0001301	900	919
FBgn0001308	1886	1789
FBgn0001311	6	13
FBgn0001313	0	0
FBgn0001316	1596	1570
FBgn0001319	103	101
FBgn0001320	3	0
FBgn0001321	8	10
FBgn0001323	101	106
FBgn0001324	314	284
FBgn0001325	58	65
FBgn0001330	128	118
FBgn0001341	62	46
FBgn0001404	1617	1463
FBgn0001491	330	302
FBgn0001565	2512	2078
FBgn0001612	428	373
FBgn0001624	5368	6280
FBgn0001941	961	857
FBgn0001942	26532	27665
FBgn0001961	1096	982
FBgn0001965	625	509
FBgn0001967	0	0
FBgn0001970	0	0
FBgn0001977	311	295
FBgn0001978	673	818
FBgn0001981	42	21
FBgn0001983	0	0
FBgn0001986	301	291
FBgn0001987	643	602
FBgn0001989	2657	2574
FBgn0001990	286	305
FBgn0001991	1738	1724
FBgn0001992	28	42
FBgn0001994	2068	1825
FBgn0001995	502	546
FBgn0002021	228	219
FBgn0002022	863	694
FBgn0002023	117	139
FBgn0002031	1907	2064
FBgn0002036	588	561
FBgn0002044	445	419
FBgn0002069	245	347
FBgn0002121	409	373
FBgn0002174	647	626
FBgn0002183	679	618
FBgn0002283	111	90
FBgn0002284	416	452
FBgn0002306	198	230
FBgn0002354	193	220
FBgn0002413	1583	1822
FBgn0002431	150	148
FBgn0002440	0	0
FBgn0002441	1000	981
FBgn0002466	9	11
FBgn0002521	3	8
FBgn0002522	41	42
FBgn0002524	535	558
FBgn0002525	382	457
FBgn0002526	367	273
FBgn0002531	0	3
FBgn0002533	5	1
FBgn0002534	0	4
FBgn0002535	3	0
FBgn0002542	12	10
FBgn0002543	101	139
FBgn0002552	56	46
FBgn0002561	0	0
FBgn0002562	5	4
FBgn0002563	17511	3853
FBgn0002564	1	0
FBgn0002565	15083	16260
FBgn0002566	682	650
FBgn0002567	2589	3400
FBgn0002569	3	0
FBgn0002570	35	55
FBgn0002571	0	1
FBgn0002573	11	7
FBgn0002576	363	346
FBgn0002577	30	31
FBgn0002578	0	6
FBgn0002579	12606	13797
FBgn0002590	24841	24958
FBgn0002592	34	21
FBgn0002593	50031	45494
FBgn0002609	43	14
FBgn0002622	16620	16896
FBgn0002626	44	72
FBgn0002629	0	0
FBgn0002631	0	0
FBgn0002632	0	1
FBgn0002633	0	0
FBgn0002638	559	651
FBgn0002641	286	288
FBgn0002643	1627	2014
FBgn0002645	263	240
FBgn0002673	25	31
FBgn0002707	101	137
FBgn0002709	3	9
FBgn0002715	47	51
FBgn0002716	14	6
FBgn0002719	9203	11464
FBgn0002723	887	778
FBgn0002732	2	2
FBgn0002733	85	76
FBgn0002734	0	3
FBgn0002735	0	4
FBgn0002736	619	670
FBgn0002772	3589	3717
FBgn0002773	2745	2412
FBgn0002774	478	550
FBgn0002775	307	266
FBgn0002778	588	386
FBgn0002780	200	184
FBgn0002781	1674	1592
FBgn0002783	182	194
FBgn0002787	2084	2035
FBgn0002789	2549	2501
FBgn0002791	264	277
FBgn0002838	0	0
FBgn0002842	0	0
FBgn0002855	0	0
FBgn0002856	0	0
FBgn0002862	0	0
FBgn0002863	0	0
FBgn0002865	0	0
FBgn0002868	4	4
FBgn0002869	10	5
FBgn0002872	113	79
FBgn0002873	6	4
FBgn0002878	107	133
FBgn0002887	240	286
FBgn0002891	172	142
FBgn0002899	14	25
FBgn0002901	77	94
FBgn0002905	54	43
FBgn0002906	24	42
FBgn0002909	0	0
FBgn0002914	815	827
FBgn0002917	1187	1579
FBgn0002921	32908	31561
FBgn0002922	30	31
FBgn0002924	63	44
FBgn0002926	0	0
FBgn0002930	3259	3576
FBgn0002931	30	55
FBgn0002932	15	14
FBgn0002933	0	0
FBgn0002936	0	0
FBgn0002937	4229	4017
FBgn0002938	135718	131663
FBgn0002939	72	86
FBgn0002940	575718	528213
FBgn0002941	28	39
FBgn0002945	439	443
FBgn0002948	38	46
FBgn0002962	1	0
FBgn0002973	1508	1549
FBgn0002985	7	7
FBgn0002989	112	104
FBgn0003002	10	6
FBgn0003008	250	228
FBgn0003009	0	0
FBgn0003011	112	147
FBgn0003015	0	0
FBgn0003016	944	1013
FBgn0003023	1	2
FBgn0003028	252	234
FBgn0003034	0	1
FBgn0003041	394	361
FBgn0003042	61	80
FBgn0003044	491	428
FBgn0003046	24	22
FBgn0003048	592	657
FBgn0003053	778	747
FBgn0003057	0	0
FBgn0003060	2	6
FBgn0003062	253	262
FBgn0003065	1	2
FBgn0003067	0	0
FBgn0003068	3872	3943
FBgn0003071	3875	3592
FBgn0003074	10931	10966
FBgn0003076	10495	11812
FBgn0003079	543	559
FBgn0003082	27	38
FBgn0003086	0	2
FBgn0003087	8	3
FBgn0003089	6	8
FBgn0003090	231	202
FBgn0003091	3826	3895
FBgn0003093	3918	3849
FBgn0003114	0	0
FBgn0003116	552	669
FBgn0003117	56	51
FBgn0003118	274	232
FBgn0003124	0	0
FBgn0003129	7	10
FBgn0003130	16	13
FBgn0003132	1	0
FBgn0003134	1893	1798
FBgn0003137	3602	3387
FBgn0003139	487	427
FBgn0003140	0	0
FBgn0003141	1530	1736
FBgn0003145	5	0
FBgn0003149	4962	4951
FBgn0003159	830	877
FBgn0003162	2654	2830
FBgn0003165	3261	3171
FBgn0003169	1040	1021
FBgn0003174	15	8
FBgn0003175	8268	2909
FBgn0003187	18	6
FBgn0003189	762	656
FBgn0003204	926	959
FBgn0003205	262	245
FBgn0003206	790	710
FBgn0003209	1763	1535
FBgn0003210	2305	2235
FBgn0003218	6788	6610
FBgn0003227	1	5
FBgn0003231	2362	2539
FBgn0003248	6241	9638
FBgn0003249	3705	3896
FBgn0003250	29789	31397
FBgn0003254	5	9
FBgn0003255	83	187
FBgn0003256	3	18
FBgn0003257	101	81
FBgn0003261	1338	1238
FBgn0003267	6	5
FBgn0003268	29	33
FBgn0003270	0	0
FBgn0003274	39686	31412
FBgn0003275	153	129
FBgn0003277	955	982
FBgn0003278	50	47
FBgn0003279	52053	53473
FBgn0003285	238	220
FBgn0003292	47	81
FBgn0003295	95	82
FBgn0003300	17	17
FBgn0003301	2527	2501
FBgn0003302	146	104
FBgn0003308	2470	2357
FBgn0003310	745	701
FBgn0003312	2	0
FBgn0003313	0	0
FBgn0003317	246	268
FBgn0003319	6	7
FBgn0003321	904	787
FBgn0003326	264	314
FBgn0003330	245	264
FBgn0003334	141	158
FBgn0003339	209	186
FBgn0003345	1300	1132
FBgn0003346	143	130
FBgn0003353	801	707
FBgn0003356	0	0
FBgn0003357	0	0
FBgn0003358	1	2
FBgn0003360	42063	41442
FBgn0003366	2638	1897
FBgn0003371	8930	9181
FBgn0003372	8	3
FBgn0003373	0	0
FBgn0003374	2	3
FBgn0003375	0	0
FBgn0003377	0	1
FBgn0003378	0	6
FBgn0003380	10986	10449
FBgn0003382	1	0
FBgn0003386	608	796
FBgn0003388	9	10
FBgn0003390	582	516
FBgn0003391	1982	1890
FBgn0003392	6893	6924
FBgn0003396	1277	1022
FBgn0003401	4	1
FBgn0003410	600	605
FBgn0003411	0	0
FBgn0003415	418	479
FBgn0003416	366	380
FBgn0003423	4224	3984
FBgn0003429	3967	3922
FBgn0003430	165	157
FBgn0003435	4849	4626
FBgn0003444	142	122
FBgn0003447	1930	2085
FBgn0003448	0	0
FBgn0003449	793	981
FBgn0003450	0	1
FBgn0003459	218	185
FBgn0003460	275	252
FBgn0003462	10757	9893
FBgn0003463	2049	2065
FBgn0003464	1388	1504
FBgn0003475	1711	1697
FBgn0003479	234	148
FBgn0003480	30	33
FBgn0003482	4	3
FBgn0003483	2	4
FBgn0003486	0	0
FBgn0003495	644	826
FBgn0003499	438	420
FBgn0003502	652	675
FBgn0003507	1824	3228
FBgn0003510	0	0
FBgn0003511	0	0
FBgn0003512	163	178
FBgn0003513	63	67
FBgn0003514	1672	1399
FBgn0003515	588	455
FBgn0003517	8894	10404
FBgn0003520	4249	5304
FBgn0003525	20	30
FBgn0003527	7	386
FBgn0003545	0	1
FBgn0003557	581	580
FBgn0003559	15	16
FBgn0003567	455	472
FBgn0003575	231	260
FBgn0003598	106	96
FBgn0003607	765	713
FBgn0003612	441	437
FBgn0003638	379	441
FBgn0003651	1141	1069
FBgn0003654	67	229
FBgn0003655	4	5
FBgn0003656	1835	1783
FBgn0003660	744	632
FBgn0003676	55	55
FBgn0003683	0	0
FBgn0003687	226	217
FBgn0003701	14	10
FBgn0003710	278	296
FBgn0003714	341	372
FBgn0003716	1685	1585
FBgn0003719	235	49
FBgn0003720	2	0
FBgn0003721	5355	5642
FBgn0003731	2903	2336
FBgn0003733	0	4
FBgn0003741	206	254
FBgn0003742	434	422
FBgn0003744	0	2
FBgn0003747	0	1
FBgn0003748	15063	14375
FBgn0003751	27	53
FBgn0003861	98038	92048
FBgn0003862	1591	1458
FBgn0003863	2	2
FBgn0003865	0	1
FBgn0003866	68	70
FBgn0003867	2038	1721
FBgn0003870	395	405
FBgn0003882	593	521
FBgn0003884	2443	2813
FBgn0003885	0	2
FBgn0003886	0	5
FBgn0003888	164	180
FBgn0003889	11	6
FBgn0003890	2416	2192
FBgn0003891	9146	9577
FBgn0003892	32	61
FBgn0003896	235	191
FBgn0003900	5	12
FBgn0003916	0	8
FBgn0003920	0	0
FBgn0003922	8	4
FBgn0003923	0	0
FBgn0003926	0	0
FBgn0003930	10	10
FBgn0003931	0	3
FBgn0003933	0	0
FBgn0003934	0	0
FBgn0003935	0	6
FBgn0003936	0	0
FBgn0003938	0	0
FBgn0003941	18	105
FBgn0003942	18774	19417
FBgn0003943	164	314
FBgn0003944	0	2
FBgn0003950	4	1
FBgn0003961	0	0
FBgn0003963	212	216
FBgn0003964	432	458
FBgn0003965	1731	2117
FBgn0003969	540	461
FBgn0003975	46	60
FBgn0003977	648	657
FBgn0003978	138	129
FBgn0003979	0	0
FBgn0003980	0	3
FBgn0003983	0	0
FBgn0003984	142	145
FBgn0003996	294	304
FBgn0003997	27	37
FBgn0004003	145	162
FBgn0004034	0	0
FBgn0004045	210333	214416
FBgn0004047	591677	409714
FBgn0004049	416	429
FBgn0004050	328	350
FBgn0004052	0	0
FBgn0004053	0	0
FBgn0004054	0	0
FBgn0004055	1196	1302
FBgn0004057	4794	4712
FBgn0004066	386	435
FBgn0004087	97	94
FBgn0004101	142	123
FBgn0004102	919	987
FBgn0004103	1675	1638
FBgn0004106	0	0
FBgn0004107	34	64
FBgn0004108	366	298
FBgn0004110	2	0
FBgn0004117	5954	5533
FBgn0004118	1377	1439
FBgn0004132	507	448
FBgn0004133	342	332
FBgn0004143	0	1
FBgn0004167	4967	5100
FBgn0004168	352	423
FBgn0004169	81	76
FBgn0004170	0	0
FBgn0004171	0	0
FBgn0004172	0	0
FBgn0004173	0	0
FBgn0004174	0	0
FBgn0004175	1	1
FBgn0004177	2719	2629
FBgn0004179	593	596
FBgn0004181	0	0
FBgn0004183	0	0
FBgn0004185	0	0
FBgn0004186	0	0
FBgn0004187	0	0
FBgn0004188	3	4
FBgn0004189	5	2
FBgn0004190	0	1
FBgn0004191	0	0
FBgn0004192	1	3
FBgn0004197	47	70
FBgn0004198	900	936
FBgn0004227	1426	1581
FBgn0004228	6	3
FBgn0004237	353	289
FBgn0004240	4222	4262
FBgn0004242	6952	6164
FBgn0004244	5931	5885
FBgn0004359	260	219
FBgn0004360	17	13
FBgn0004362	933	1046
FBgn0004363	6324	6502
FBgn0004364	1796	1822
FBgn0004367	211	202
FBgn0004368	995	984
FBgn0004369	1599	1683
FBgn0004370	837	813
FBgn0004372	0	0
FBgn0004373	1174	1157
FBgn0004374	55	46
FBgn0004378	3	1
FBgn0004379	17	10
FBgn0004380	348	317
FBgn0004381	783	716
FBgn0004387	1360	1396
FBgn0004389	0	0
FBgn0004390	436	429
FBgn0004391	258	268
FBgn0004394	52	49
FBgn0004395	1465	1726
FBgn0004396	247	232
FBgn0004397	588	617
FBgn0004400	12	13
FBgn0004401	1629	1839
FBgn0004403	21	7
FBgn0004404	1648	1294
FBgn0004406	99	136
FBgn0004407	0	0
FBgn0004414	0	0
FBgn0004419	488	550
FBgn0004425	1	1
FBgn0004426	0	0
FBgn0004427	0	0
FBgn0004428	8	4
FBgn0004429	5	0
FBgn0004430	1	0
FBgn0004431	3	0
FBgn0004432	194	156
FBgn0004435	3542	3577
FBgn0004436	886	874
FBgn0004449	867	889
FBgn0004456	366	478
FBgn0004463	309	290
FBgn0004465	254	364
FBgn0004507	20423	19004
FBgn0004509	2410	2086
FBgn0004510	170	170
FBgn0004511	1	4
FBgn0004512	1098	1205
FBgn0004513	2023	740
FBgn0004514	62	41
FBgn0004516	10040	9911
FBgn0004552	1	4
FBgn0004554	27	20
FBgn0004556	28	29
FBgn0004567	26	40
FBgn0004569	204	180
FBgn0004573	274	286
FBgn0004574	4253	4053
FBgn0004575	1039	925
FBgn0004577	0	0
FBgn0004580	4779	4784
FBgn0004581	3	4
FBgn0004583	173	191
FBgn0004584	67	68
FBgn0004587	476	563
FBgn0004588	0	0
FBgn0004589	0	0
FBgn0004590	0	0
FBgn0004591	0	0
FBgn0004592	0	0
FBgn0004593	0	0
FBgn0004594	0	0
FBgn0004595	12758	11838
FBgn0004597	69	59
FBgn0004598	2786	2617
FBgn0004606	673	636
FBgn0004607	130	89
FBgn0004611	2517	2270
FBgn0004618	1059	909
FBgn0004619	371	363
FBgn0004620	283	60
FBgn0004622	117	218
FBgn0004623	33455	32568
FBgn0004629	0	0
FBgn0004635	463	491
FBgn0004636	1619	1530
FBgn0004638	1139	1155
FBgn0004643	227	281
FBgn0004644	47	79
FBgn0004646	3736	4136
FBgn0004647	878	867
FBgn0004648	3656	3498
FBgn0004649	0	2
FBgn0004650	2	1
FBgn0004652	1471	1669
FBgn0004654	4307	4890
FBgn0004655	419	368
FBgn0004656	1844	1980
FBgn0004657	1782	1852
FBgn0004666	18	13
FBgn0004687	2234	2047
FBgn0004698	1511	1504
FBgn0004777	35	23
FBgn0004778	0	0
FBgn0004779	0	0
FBgn0004780	0	0
FBgn0004781	2	0
FBgn0004782	0	4
FBgn0004783	0	0
FBgn0004784	36955	48215
FBgn0004795	1126	1150
FBgn0004797	601	751
FBgn0004811	295	290
FBgn0004828	11598	12613
FBgn0004832	140	110
FBgn0004837	272	268
FBgn0004838	5012	4552
FBgn0004839	51	59
FBgn0004841	68	78
FBgn0004842	26	30
FBgn0004852	355	353
FBgn0004854	105	86
FBgn0004855	221	291
FBgn0004856	990	1036
FBgn0004858	431	474
FBgn0004859	136	154
FBgn0004860	211	255
FBgn0004861	85	85
FBgn0004862	25	26
FBgn0004863	25	26
FBgn0004864	553	518
FBgn0004865	110	66
FBgn0004867	11846	9854
FBgn0004868	6125	6950
FBgn0004870	132	98
FBgn0004872	22	5
FBgn0004875	2811	2770
FBgn0004876	1142	1371
FBgn0004878	0	0
FBgn0004880	2379	2337
FBgn0004882	235	259
FBgn0004885	5464	5692
FBgn0004888	13735	12338
FBgn0004889	674	758
FBgn0004892	27	31
FBgn0004893	260	278
FBgn0004895	0	0
FBgn0004896	150	161
FBgn0004897	8	4
FBgn0004898	9	12
FBgn0004901	0	0
FBgn0004903	558	719
FBgn0004907	11210	8005
FBgn0004908	0	2
FBgn0004910	1349	1278
FBgn0004911	22	6
FBgn0004913	36	54
FBgn0004914	2259	2133
FBgn0004915	515	484
FBgn0004919	692	638
FBgn0004921	6859	7166
FBgn0004924	1143	1217
FBgn0004926	1244	1320
FBgn0004956	1	0
FBgn0004957	130	120
FBgn0004959	8	5
FBgn0005198	315	378
FBgn0005278	56	58
FBgn0005322	645	599
FBgn0005355	130	117
FBgn0005386	389	437
FBgn0005390	23	41
FBgn0005391	322932	292154
FBgn0005411	954	1008
FBgn0005427	367	361
FBgn0005533	31413	32277
FBgn0005536	1701	1631
FBgn0005558	57	75
FBgn0005561	155	193
FBgn0005564	419	531
FBgn0005585	4580	4882
FBgn0005586	3981	3995
FBgn0005590	2	0
FBgn0005593	18348	18405
FBgn0005596	146	151
FBgn0005612	967	909
FBgn0005613	18	20
FBgn0005614	19651	11277
FBgn0005616	482	417
FBgn0005617	433	325
FBgn0005619	3488	3766
FBgn0005624	187	234
FBgn0005626	1243	1135
FBgn0005631	572	579
FBgn0005632	1366	1262
FBgn0005633	5	10
FBgn0005636	353	331
FBgn0005638	32	19
FBgn0005640	1584	1460
FBgn0005642	118	140
FBgn0005648	101	122
FBgn0005649	1723	1793
FBgn0005654	0	0
FBgn0005655	39	19
FBgn0005658	196	214
FBgn0005659	453	426
FBgn0005660	32	42
FBgn0005664	122	59
FBgn0005666	756	738
FBgn0005670	176	249
FBgn0005671	7557	7163
FBgn0005672	1486	1529
FBgn0005674	2568	2617
FBgn0005677	106	90
FBgn0005683	34	21
FBgn0005694	322	379
FBgn0005695	180	170
FBgn0005696	19	28
FBgn0005771	1555	1671
FBgn0005775	2009	1983
FBgn0005777	0	0
FBgn0005778	3	2
FBgn0005779	0	1
FBgn0008635	1477	1435
FBgn0008636	148	150
FBgn0008646	26	8
FBgn0008651	112	105
FBgn0010014	3276	2954
FBgn0010015	237	247
FBgn0010019	0	0
FBgn0010038	236	222
FBgn0010039	168	105
FBgn0010040	3	22
FBgn0010041	1	9
FBgn0010042	2	0
FBgn0010043	3	0
FBgn0010044	19	59
FBgn0010051	647	721
FBgn0010052	19	33
FBgn0010053	40705	37257
FBgn0010078	197	94
FBgn0010097	0	0
FBgn0010100	6219	5758
FBgn0010105	212	186
FBgn0010109	1	0
FBgn0010113	1758	1674
FBgn0010114	2380	2527
FBgn0010173	194	176
FBgn0010194	127	134
FBgn0010197	74	108
FBgn0010198	13124	12572
FBgn0010213	2909	2827
FBgn0010215	2	2
FBgn0010217	10	10
FBgn0010220	311	319
FBgn0010222	28	34
FBgn0010223	31	49
FBgn0010225	3135	3689
FBgn0010226	1462	1617
FBgn0010228	5410	5027
FBgn0010235	1013	1051
FBgn0010238	1413	1575
FBgn0010240	189	218
FBgn0010241	5291	991
FBgn0010246	1090	1054
FBgn0010247	73	55
FBgn0010258	0	0
FBgn0010263	4076	4114
FBgn0010265	17548	17699
FBgn0010269	227	222
FBgn0010278	178	181
FBgn0010280	1097	1142
FBgn0010282	50	55
FBgn0010287	103	128
FBgn0010288	266	280
FBgn0010292	157	149
FBgn0010294	0	0
FBgn0010295	0	0
FBgn0010296	0	0
FBgn0010300	682	739
FBgn0010303	1084	1037
FBgn0010309	300	283
FBgn0010313	826	853
FBgn0010314	1	5
FBgn0010315	283	244
FBgn0010316	198	192
FBgn0010317	37	31
FBgn0010323	22	30
FBgn0010328	727	697
FBgn0010329	607	620
FBgn0010333	4	2
FBgn0010339	368	388
FBgn0010340	100	86
FBgn0010341	1503	1619
FBgn0010342	198	166
FBgn0010348	1598	1568
FBgn0010350	6820	6590
FBgn0010352	13598	13632
FBgn0010355	478	570
FBgn0010356	245	218
FBgn0010357	0	0
FBgn0010358	0	0
FBgn0010359	0	0
FBgn0010379	444	397
FBgn0010380	1294	1291
FBgn0010382	22	22
FBgn0010383	1321	1374
FBgn0010385	858	1292
FBgn0010387	3694	1075
FBgn0010388	1965	1715
FBgn0010389	222	182
FBgn0010391	759	768
FBgn0010395	11	4
FBgn0010397	1323	1216
FBgn0010398	60	60
FBgn0010399	321	329
FBgn0010401	0	0
FBgn0010403	0	0
FBgn0010406	1328	1317
FBgn0010407	183	165
FBgn0010408	6926	5926
FBgn0010409	10431	10542
FBgn0010411	25552	20713
FBgn0010412	12626	11200
FBgn0010414	190	184
FBgn0010415	8753	7470
FBgn0010416	505	456
FBgn0010417	27	18
FBgn0010421	159	110
FBgn0010422	541	521
FBgn0010423	11	7
FBgn0010424	92	102
FBgn0010425	0	0
FBgn0010431	3	1
FBgn0010433	0	0
FBgn0010434	4173	4363
FBgn0010435	1520	1542
FBgn0010438	8	12
FBgn0010441	371	419
FBgn0010452	377	560
FBgn0010453	105	119
FBgn0010470	2878	3172
FBgn0010473	3354	3724
FBgn0010482	481	546
FBgn0010488	7774	8135
FBgn0010497	153	129
