geneID	DGRP-177	SP-159N  
FBgn0000591	0	0
FBgn0000592	2878	1938
FBgn0000594	0	0
FBgn0000606	1	0
FBgn0000611	2133	8
FBgn0000615	9	14
FBgn0000617	253	0
FBgn0000618	1	0
FBgn0000625	106	127
FBgn0000629	399	373
FBgn0000633	1110	1055
FBgn0000635	1903	14
FBgn0000636	484	531
FBgn0000639	1	3
FBgn0000640	0	0
FBgn0000644	29	0
FBgn0000658	38	60
FBgn0000659	353	361
FBgn0000662	621	588
FBgn0000667	1565	8
FBgn0000709	1116	8
FBgn0000711	4163	19
FBgn0000715	162	154
FBgn0000719	1454	6
FBgn0000721	2166	2220
FBgn0000723	965	1070
FBgn0000808	4	0
FBgn0000810	228	1
FBgn0000826	0	0
FBgn0000927	9	0
FBgn0000928	15	0
FBgn0000964	89	57
FBgn0000996	26	25
FBgn0001075	67	79
FBgn0001077	1	3
FBgn0001078	169	193
FBgn0001079	287	1
FBgn0001083	651	2
FBgn0001084	60	48
FBgn0001085	161	149
FBgn0001086	1	1
FBgn0001087	2001	6
FBgn0001089	66	34
FBgn0001090	6190	28
FBgn0001091	4997	4990
FBgn0001092	4238	11
FBgn0001098	8036	7889
FBgn0001099	0	0
FBgn0001104	446	489
FBgn0001105	3812	7
FBgn0001108	990	915
FBgn0001112	156	131
FBgn0001114	4038	4008
FBgn0001120	0	0
FBgn0001122	3024	2947
FBgn0001123	280	287
FBgn0001124	5123	3833
FBgn0001125	5277	3900
FBgn0001128	3892	3607
FBgn0001133	239	243
FBgn0001134	60	57
FBgn0001137	69	59
FBgn0001138	39	40
FBgn0001139	1002	980
FBgn0001142	1430	551
FBgn0001145	23292	100
FBgn0001147	3	1
FBgn0001148	0	0
FBgn0001149	3518	3793
FBgn0001150	78	0
FBgn0001168	310	338
FBgn0001169	255	220
FBgn0001170	13	11
FBgn0001174	1	5
FBgn0001179	145	186
FBgn0001180	14	29
FBgn0001185	101	104
FBgn0001186	5071	22
FBgn0001187	1081	1133
FBgn0001189	141	0
FBgn0001197	577	605
FBgn0001202	493	596
FBgn0001206	91	0
FBgn0001208	4526	4776
FBgn0001215	1113	1062
FBgn0001216	233	202
FBgn0001217	2	2
FBgn0001218	9940	58
FBgn0001220	2785	2578
FBgn0001222	745	672
FBgn0001223	0	0
FBgn0001224	186	153
FBgn0001225	79	168
FBgn0001226	14	33
FBgn0001227	27	22
FBgn0001228	0	0
FBgn0001229	141	118
FBgn0001230	149	185
FBgn0001233	401	403
FBgn0001234	727	765
FBgn0001235	2369	2567
FBgn0001247	464	445
FBgn0001248	3531	3592
FBgn0001250	2040	5
FBgn0001253	19	57
FBgn0001254	0	1
FBgn0001255	8	3
FBgn0001256	18	24
FBgn0001257	628	559
FBgn0001258	73	68
FBgn0001259	43	30
FBgn0001263	9058	8844
FBgn0001269	26	27
FBgn0001276	0	0
FBgn0001280	215	186
FBgn0001281	0	0
FBgn0001285	0	3
FBgn0001291	122	134
FBgn0001296	524	583
FBgn0001297	1225	1114
FBgn0001301	411	448
FBgn0001308	1032	1020
FBgn0001311	1	32
FBgn0001313	0	0
FBgn0001316	1254	1280
FBgn0001319	119	113
FBgn0001320	1	1
FBgn0001321	1	2
FBgn0001323	76	65
FBgn0001324	153	190
FBgn0001325	50	43
FBgn0001330	215	1
FBgn0001341	162	0
FBgn0001404	2691	17
FBgn0001491	243	1
FBgn0001565	2104	7
FBgn0001612	466	8
FBgn0001624	7469	33
FBgn0001941	448	455
FBgn0001942	9930	10280
FBgn0001961	616	582
FBgn0001965	487	506
FBgn0001967	0	0
FBgn0001970	0	0
FBgn0001977	129	132
FBgn0001978	431	515
FBgn0001981	49	16
FBgn0001983	1	0
FBgn0001986	192	171
FBgn0001987	384	302
FBgn0001989	1277	1137
FBgn0001990	134	106
FBgn0001991	2635	2764
FBgn0001992	25	57
FBgn0001994	1228	1202
FBgn0001995	282	321
FBgn0002021	120	153
FBgn0002022	315	289
FBgn0002023	182	204
FBgn0002031	965	993
FBgn0002036	460	435
FBgn0002044	276	255
FBgn0002069	89	89
FBgn0002121	163	133
FBgn0002174	376	412
FBgn0002183	398	395
FBgn0002283	80	63
FBgn0002284	198	156
FBgn0002306	148	151
FBgn0002354	97	98
FBgn0002413	1120	1223
FBgn0002431	76	88
FBgn0002440	0	1
FBgn0002441	642	649
FBgn0002466	4	12
FBgn0002521	3	6
FBgn0002522	21	38
FBgn0002524	351	342
FBgn0002525	336	322
FBgn0002526	111	108
FBgn0002531	1	4
FBgn0002533	5	15
FBgn0002534	0	5
FBgn0002535	0	5
FBgn0002542	2	4
FBgn0002543	114	126
FBgn0002552	15	36
FBgn0002561	0	0
FBgn0002562	5	0
FBgn0002563	3256	851
FBgn0002564	0	0
FBgn0002565	5331	5961
FBgn0002566	370	306
FBgn0002567	1821	2340
FBgn0002569	0	1
FBgn0002570	33	68
FBgn0002571	1	0
FBgn0002573	18	10
FBgn0002576	406	0
FBgn0002577	58	0
FBgn0002578	2	0
FBgn0002579	7643	39
FBgn0002590	11233	34
FBgn0002592	22	10
FBgn0002593	10730	9961
FBgn0002609	18	7
FBgn0002622	4341	4387
FBgn0002626	13	11
FBgn0002629	0	0
FBgn0002631	0	0
FBgn0002632	2	0
FBgn0002633	0	1
FBgn0002638	278	343
FBgn0002641	326	2
FBgn0002643	1257	1484
FBgn0002645	183	154
FBgn0002673	9	18
FBgn0002707	148	1
FBgn0002709	8	0
FBgn0002715	32	24
FBgn0002716	6	8
FBgn0002719	2611	3223
FBgn0002723	1213	4
FBgn0002732	0	2
FBgn0002733	43	67
FBgn0002734	1	0
FBgn0002735	0	1
FBgn0002736	223	193
FBgn0002772	968	1060
FBgn0002773	1067	932
FBgn0002774	413	425
FBgn0002775	217	208
FBgn0002778	437	269
FBgn0002780	77	78
FBgn0002781	1281	1291
FBgn0002783	138	148
FBgn0002787	786	852
FBgn0002789	729	667
FBgn0002791	123	103
FBgn0002838	0	0
FBgn0002842	0	0
FBgn0002855	0	0
FBgn0002856	0	0
FBgn0002862	0	0
FBgn0002863	0	0
FBgn0002865	0	0
FBgn0002868	1	2
FBgn0002869	0	1
FBgn0002872	89	98
FBgn0002873	10	0
FBgn0002878	190	0
FBgn0002887	173	153
FBgn0002891	89	86
FBgn0002899	27	17
FBgn0002901	43	46
FBgn0002905	49	26
FBgn0002906	34	16
FBgn0002909	0	0
FBgn0002914	1034	3
FBgn0002917	3782	3
FBgn0002921	25705	25012
FBgn0002922	17	10
FBgn0002924	25	29
FBgn0002926	2	0
FBgn0002930	777	952
FBgn0002931	27	47
FBgn0002932	20	15
FBgn0002933	4	0
FBgn0002936	0	0
FBgn0002937	3024	2824
FBgn0002938	68431	66915
FBgn0002939	23	30
FBgn0002940	290892	269364
FBgn0002941	48	48
FBgn0002945	376	343
FBgn0002948	115	0
FBgn0002962	0	0
FBgn0002973	1095	1187
FBgn0002985	8	2
FBgn0002989	64	56
FBgn0003002	4	4
FBgn0003008	105	102
FBgn0003009	0	0
FBgn0003011	156	198
FBgn0003015	0	0
FBgn0003016	701	815
FBgn0003023	5	0
FBgn0003028	317	1
FBgn0003034	0	0
FBgn0003041	222	198
FBgn0003042	46	57
FBgn0003044	318	333
FBgn0003046	13	8
FBgn0003048	664	0
FBgn0003053	795	8
FBgn0003057	0	0
FBgn0003060	0	0
FBgn0003062	131	115
FBgn0003065	0	3
FBgn0003067	0	0
FBgn0003068	4594	31
FBgn0003071	2095	1888
FBgn0003074	2591	2462
FBgn0003076	1972	2214
FBgn0003079	663	11
FBgn0003082	26	27
FBgn0003086	0	0
FBgn0003087	2	1
FBgn0003089	11	2
FBgn0003090	288	216
FBgn0003091	2820	2823
FBgn0003093	3237	3156
FBgn0003114	0	0
FBgn0003116	306	0
FBgn0003117	21	25
FBgn0003118	140	125
FBgn0003124	0	0
FBgn0003129	0	7
FBgn0003130	37	25
FBgn0003132	13	0
FBgn0003134	928	748
FBgn0003137	1130	1054
FBgn0003139	617	6
FBgn0003140	2	0
FBgn0003141	601	639
FBgn0003145	0	0
FBgn0003149	1897	1891
FBgn0003159	1215	3
FBgn0003162	1493	1524
FBgn0003165	2688	2778
FBgn0003169	485	522
FBgn0003174	12	10
FBgn0003175	4868	1762
FBgn0003187	8	13
FBgn0003189	511	0
FBgn0003204	1126	7
FBgn0003205	172	148
FBgn0003206	466	443
FBgn0003209	1186	1048
FBgn0003210	2089	13
FBgn0003218	8285	47
FBgn0003227	7	10
FBgn0003231	882	1017
FBgn0003248	2812	4562
FBgn0003249	1707	1689
FBgn0003250	15591	16094
FBgn0003254	19	6
FBgn0003255	77	121
FBgn0003256	4	16
FBgn0003257	98	44
FBgn0003261	1089	959
FBgn0003267	2	7
FBgn0003268	44	40
FBgn0003270	0	0
FBgn0003274	8610	7019
FBgn0003275	64	65
FBgn0003277	925	4
FBgn0003278	35	30
FBgn0003279	14066	14608
FBgn0003285	379	0
FBgn0003292	70	95
FBgn0003295	126	76
FBgn0003300	55	0
FBgn0003301	5979	72
FBgn0003302	195	1
FBgn0003308	614	669
FBgn0003310	503	572
FBgn0003312	4	3
FBgn0003313	0	0
FBgn0003317	179	172
FBgn0003319	6	10
FBgn0003321	1617	23
FBgn0003326	290	335
FBgn0003330	196	189
FBgn0003334	95	100
FBgn0003339	151	126
FBgn0003345	1600	5
FBgn0003346	49	73
FBgn0003353	472	460
FBgn0003356	1	0
FBgn0003357	0	0
FBgn0003358	0	0
FBgn0003360	46910	256
FBgn0003366	3091	8
FBgn0003371	9925	208
FBgn0003372	5	2
FBgn0003373	0	0
FBgn0003374	3	0
FBgn0003375	0	0
FBgn0003377	0	0
FBgn0003378	1	5
FBgn0003380	19028	127
FBgn0003382	4	1
FBgn0003386	786	844
FBgn0003388	4	0
FBgn0003390	523	2
FBgn0003391	1253	1122
FBgn0003392	12988	50
FBgn0003396	584	584
FBgn0003401	1	1
FBgn0003410	481	420
FBgn0003411	0	0
FBgn0003415	417	423
FBgn0003416	498	5
FBgn0003423	7082	26
FBgn0003429	4344	3759
FBgn0003430	124	87
FBgn0003435	3436	3451
FBgn0003444	58	56
FBgn0003447	2210	9
FBgn0003448	2	0
FBgn0003449	668	1
FBgn0003450	0	0
FBgn0003459	116	95
FBgn0003460	160	166
FBgn0003462	4523	4558
FBgn0003463	2697	23
FBgn0003464	2468	7
FBgn0003475	1717	1778
FBgn0003479	127	108
FBgn0003480	24	21
FBgn0003482	0	1
FBgn0003483	2	1
FBgn0003486	0	0
FBgn0003495	336	386
FBgn0003499	413	405
FBgn0003502	399	360
FBgn0003507	408	773
FBgn0003510	0	0
FBgn0003511	0	0
FBgn0003512	87	101
FBgn0003513	91	56
FBgn0003514	1548	6
FBgn0003515	314	227
FBgn0003517	4804	14
FBgn0003520	2780	3491
FBgn0003525	12	3
FBgn0003527	0	52
FBgn0003545	0	0
FBgn0003557	385	358
FBgn0003559	20	0
FBgn0003567	260	206
FBgn0003575	309	1
FBgn0003598	69	47
FBgn0003607	382	366
FBgn0003612	368	364
FBgn0003638	2364	41
FBgn0003651	442	420
FBgn0003654	157	0
FBgn0003655	4	0
FBgn0003656	2037	10
FBgn0003660	312	250
FBgn0003676	41	39
FBgn0003683	1	0
FBgn0003687	119	154
FBgn0003701	1	6
FBgn0003710	442	411
FBgn0003714	342	0
FBgn0003716	907	918
FBgn0003719	51	21
FBgn0003720	0	0
FBgn0003721	1987	2046
FBgn0003731	851	688
FBgn0003733	4	9
FBgn0003741	87	105
FBgn0003742	218	269
FBgn0003744	2	0
FBgn0003747	3	0
FBgn0003748	4796	4453
FBgn0003751	13	34
FBgn0003861	56324	51661
FBgn0003862	1167	1142
FBgn0003863	0	0
FBgn0003865	0	0
FBgn0003866	41	41
FBgn0003867	634	536
FBgn0003870	198	218
FBgn0003882	213	229
FBgn0003884	1640	2049
FBgn0003885	0	0
FBgn0003886	0	2
FBgn0003888	86	82
FBgn0003889	18	10
FBgn0003890	1067	999
FBgn0003891	4500	4792
FBgn0003892	21	34
FBgn0003896	228	186
FBgn0003900	7	5
FBgn0003916	0	4
FBgn0003920	0	0
FBgn0003922	3	0
FBgn0003923	0	0
FBgn0003926	0	0
FBgn0003930	3	23
FBgn0003931	0	0
FBgn0003933	0	0
FBgn0003934	0	0
FBgn0003935	0	14
FBgn0003936	0	0
FBgn0003938	0	0
FBgn0003941	12	13
FBgn0003942	4145	4278
FBgn0003943	100	131
FBgn0003944	1	1
FBgn0003950	17	0
FBgn0003961	0	0
FBgn0003963	158	166
FBgn0003964	502	2
FBgn0003965	1042	10
FBgn0003969	697	2
FBgn0003975	88	55
FBgn0003977	394	354
FBgn0003978	89	87
FBgn0003979	0	0
FBgn0003980	1	2
FBgn0003983	3	0
FBgn0003984	80	83
FBgn0003996	333	0
FBgn0003997	11	19
FBgn0004003	46	72
FBgn0004034	0	0
FBgn0004045	17	1
FBgn0004047	1068	4
FBgn0004049	311	288
FBgn0004050	510	2
FBgn0004052	0	0
FBgn0004053	0	0
FBgn0004054	0	0
FBgn0004055	869	1032
FBgn0004057	1854	6
FBgn0004066	286	2
FBgn0004087	25	39
FBgn0004101	83	93
FBgn0004102	1370	12
FBgn0004103	880	857
FBgn0004106	0	0
FBgn0004107	33	44
FBgn0004108	297	318
FBgn0004110	1	1
FBgn0004117	2007	1830
FBgn0004118	1000	1053
FBgn0004132	232	192
FBgn0004133	221	214
FBgn0004143	0	0
FBgn0004167	2703	2742
FBgn0004168	484	454
FBgn0004169	116	2
FBgn0004170	1	0
FBgn0004171	0	0
FBgn0004172	0	0
FBgn0004173	0	0
FBgn0004174	0	0
FBgn0004175	0	0
FBgn0004177	1742	1699
FBgn0004179	579	559
FBgn0004181	0	0
FBgn0004183	0	0
FBgn0004185	0	0
FBgn0004186	0	0
FBgn0004187	0	0
FBgn0004188	0	0
FBgn0004189	0	0
FBgn0004190	0	0
FBgn0004191	0	0
FBgn0004192	0	0
FBgn0004197	25	27
FBgn0004198	1748	19
FBgn0004227	2350	16
FBgn0004228	0	1
FBgn0004237	265	217
FBgn0004240	14	22
FBgn0004242	7298	6640
FBgn0004244	6557	6015
FBgn0004359	148	144
FBgn0004360	9	4
FBgn0004362	496	582
FBgn0004363	3422	3490
FBgn0004364	744	824
FBgn0004367	220	2
FBgn0004368	2102	11
FBgn0004369	1444	1522
FBgn0004370	1445	1
FBgn0004372	0	0
FBgn0004373	762	780
FBgn0004374	33	34
FBgn0004378	1	0
FBgn0004379	4	9
FBgn0004380	219	223
FBgn0004381	563	546
FBgn0004387	938	969
FBgn0004389	0	0
FBgn0004390	393	444
FBgn0004391	275	0
FBgn0004394	80	67
FBgn0004395	976	996
FBgn0004396	123	80
FBgn0004397	633	1
FBgn0004400	2	1
FBgn0004401	1349	1746
FBgn0004403	8	1
FBgn0004404	1039	2
FBgn0004406	63	73
FBgn0004407	0	0
FBgn0004414	0	0
FBgn0004419	217	255
FBgn0004425	1	0
FBgn0004426	0	0
FBgn0004427	0	0
FBgn0004428	1	0
FBgn0004429	1	3
FBgn0004430	0	2
FBgn0004431	5	9
FBgn0004432	180	10
FBgn0004435	1869	1908
FBgn0004436	531	515
FBgn0004449	765	765
FBgn0004456	776	1
FBgn0004463	153	159
FBgn0004465	134	225
FBgn0004507	6350	6039
FBgn0004509	1519	1300
FBgn0004510	108	88
FBgn0004511	6	0
FBgn0004512	799	995
FBgn0004513	1251	530
FBgn0004514	61	42
FBgn0004516	11861	11544
FBgn0004552	1	5
FBgn0004554	17	13
FBgn0004556	22	18
FBgn0004567	17	19
FBgn0004569	117	113
FBgn0004573	274	282
FBgn0004574	3853	3750
FBgn0004575	1162	1162
FBgn0004577	0	0
FBgn0004580	4713	4540
FBgn0004581	3	1
FBgn0004583	121	133
FBgn0004584	39	62
FBgn0004587	534	577
FBgn0004588	1	0
FBgn0004589	0	0
FBgn0004590	0	0
FBgn0004591	0	1
FBgn0004592	0	0
FBgn0004593	0	0
FBgn0004594	0	0
FBgn0004595	9240	8819
FBgn0004597	22	20
FBgn0004598	3237	7
FBgn0004606	433	401
FBgn0004607	76	77
FBgn0004611	2261	2188
FBgn0004618	748	648
FBgn0004619	491	459
FBgn0004620	173	28
FBgn0004622	151	202
FBgn0004623	17889	17884
FBgn0004629	0	1
FBgn0004635	404	426
FBgn0004636	696	702
FBgn0004638	460	518
FBgn0004643	303	4
FBgn0004644	25	46
FBgn0004646	2384	17
FBgn0004647	991	5
FBgn0004648	3936	11
FBgn0004649	1	0
FBgn0004650	4	0
FBgn0004652	1114	985
FBgn0004654	2033	5
FBgn0004655	642	2
FBgn0004656	2409	15
FBgn0004657	2092	10
FBgn0004666	21	15
FBgn0004687	1954	7
FBgn0004698	938	901
FBgn0004777	55	54
FBgn0004778	0	0
FBgn0004779	1	0
FBgn0004780	0	0
FBgn0004781	0	0
FBgn0004782	0	0
FBgn0004783	0	0
FBgn0004784	19867	27187
FBgn0004795	734	652
FBgn0004797	145	159
FBgn0004811	162	250
FBgn0004828	10874	29
FBgn0004832	260	2
FBgn0004837	220	196
FBgn0004838	2416	2409
FBgn0004839	80	71
FBgn0004841	83	106
FBgn0004842	20	20
FBgn0004852	273	301
FBgn0004854	115	0
FBgn0004855	104	133
FBgn0004856	959	3
FBgn0004858	375	396
FBgn0004859	76	52
FBgn0004860	411	31
FBgn0004861	125	12
FBgn0004862	13	13
FBgn0004863	23	26
FBgn0004864	701	2
FBgn0004865	152	129
FBgn0004867	3033	2909
FBgn0004868	2901	3352
FBgn0004870	156	121
FBgn0004872	3	7
FBgn0004875	2430	2700
FBgn0004876	871	958
FBgn0004878	0	0
FBgn0004880	1908	1851
FBgn0004882	235	288
FBgn0004885	2389	2319
FBgn0004888	4367	4022
FBgn0004889	409	324
FBgn0004892	15	27
FBgn0004893	184	221
FBgn0004895	0	3
FBgn0004896	162	170
FBgn0004897	10	4
FBgn0004898	6	7
FBgn0004901	0	0
FBgn0004903	558	593
FBgn0004907	5681	5664
FBgn0004908	0	0
FBgn0004910	850	743
FBgn0004911	11	3
FBgn0004913	33	25
FBgn0004914	952	990
FBgn0004915	249	247
FBgn0004919	568	474
FBgn0004921	4275	4630
FBgn0004924	1357	4
FBgn0004926	509	499
FBgn0004956	1	0
FBgn0004957	207	1
FBgn0004959	34	0
FBgn0005198	243	291
FBgn0005278	47	50
FBgn0005322	280	239
FBgn0005355	60	83
FBgn0005386	301	331
FBgn0005390	39	0
FBgn0005391	15	0
FBgn0005411	989	5
FBgn0005427	586	2
FBgn0005533	7618	8057
FBgn0005536	1284	1318
FBgn0005558	86	65
FBgn0005561	112	110
FBgn0005564	538	593
FBgn0005585	1813	2082
FBgn0005586	4344	4293
FBgn0005590	2	0
FBgn0005593	4572	4566
FBgn0005596	89	115
FBgn0005612	318	316
FBgn0005613	16	24
FBgn0005614	7892	3944
FBgn0005616	683	738
FBgn0005617	259	206
FBgn0005619	2042	2311
FBgn0005624	151	158
FBgn0005626	1028	850
FBgn0005631	647	753
FBgn0005632	879	880
FBgn0005633	12	9
FBgn0005636	501	520
FBgn0005638	19	12
FBgn0005640	1261	1243
FBgn0005642	100	79
FBgn0005648	77	79
FBgn0005649	1094	1019
FBgn0005654	0	0
FBgn0005655	18	23
FBgn0005658	238	285
FBgn0005659	296	293
FBgn0005660	15	14
FBgn0005664	107	63
FBgn0005666	218	256
FBgn0005670	43	0
FBgn0005671	5604	5348
FBgn0005672	1060	987
FBgn0005674	1144	1100
FBgn0005677	168	126
FBgn0005683	15	14
FBgn0005694	228	187
FBgn0005695	96	102
FBgn0005696	9	22
FBgn0005771	955	1072
FBgn0005775	1947	1905
FBgn0005777	0	0
FBgn0005778	13	1
FBgn0005779	0	0
FBgn0008635	1523	7
FBgn0008636	142	152
FBgn0008646	24	8
FBgn0008651	79	65
FBgn0010014	4107	16
FBgn0010015	79	108
FBgn0010019	0	0
FBgn0010038	144	93
FBgn0010039	61	41
FBgn0010040	3	6
FBgn0010041	0	2
FBgn0010042	0	0
FBgn0010043	1	3
FBgn0010044	8	22
FBgn0010051	516	572
FBgn0010052	11	28
FBgn0010053	10004	9725
FBgn0010078	105	35
FBgn0010097	0	0
FBgn0010100	2763	2700
FBgn0010105	144	152
FBgn0010109	0	0
FBgn0010113	1390	1358
FBgn0010114	3030	3093
FBgn0010173	94	105
FBgn0010194	346	7
FBgn0010197	56	78
FBgn0010198	6850	18
FBgn0010213	1425	1427
FBgn0010215	5	2
FBgn0010217	4	4
FBgn0010220	149	155
FBgn0010222	4	4
FBgn0010223	17	15
FBgn0010225	715	825
FBgn0010226	436	460
FBgn0010228	2808	2559
FBgn0010235	552	556
FBgn0010238	1010	1034
FBgn0010240	298	0
FBgn0010241	198	25
FBgn0010246	55	64
FBgn0010247	42	47
FBgn0010258	0	0
FBgn0010263	2598	2685
FBgn0010265	3800	3951
FBgn0010269	424	0
FBgn0010278	127	120
FBgn0010280	1007	1086
FBgn0010282	28	24
FBgn0010287	51	50
FBgn0010288	108	111
FBgn0010292	202	1
FBgn0010294	0	0
FBgn0010295	0	0
FBgn0010296	1	0
FBgn0010300	459	553
FBgn0010303	1672	1
FBgn0010309	220	269
FBgn0010313	716	634
FBgn0010314	1	3
FBgn0010315	184	1
FBgn0010316	102	78
FBgn0010317	40	40
FBgn0010323	19	23
FBgn0010328	469	448
FBgn0010329	1200	1
FBgn0010333	2	2
FBgn0010339	157	133
FBgn0010340	42	50
FBgn0010341	1442	11
FBgn0010342	164	166
FBgn0010348	745	691
FBgn0010350	3398	3310
FBgn0010352	6736	6876
FBgn0010355	286	379
FBgn0010356	142	126
FBgn0010357	0	0
FBgn0010358	0	0
FBgn0010359	0	0
FBgn0010379	156	138
FBgn0010380	1886	4
FBgn0010382	18	22
FBgn0010383	542	4
FBgn0010385	672	844
FBgn0010387	1002	356
FBgn0010388	39	30
FBgn0010389	106	107
FBgn0010391	707	3
FBgn0010395	7	4
FBgn0010397	676	594
FBgn0010398	45	40
FBgn0010399	349	441
FBgn0010401	0	0
FBgn0010403	0	0
FBgn0010406	558	544
FBgn0010407	99	112
FBgn0010408	1695	1343
FBgn0010409	2671	2695
FBgn0010411	6748	5340
FBgn0010412	6752	16
FBgn0010414	192	198
FBgn0010415	5015	4321
FBgn0010416	450	0
FBgn0010417	15	12
FBgn0010421	78	47
FBgn0010422	321	335
FBgn0010423	2	2
FBgn0010424	51	47
FBgn0010425	0	0
FBgn0010431	0	1
FBgn0010433	0	0
FBgn0010434	3061	3034
FBgn0010435	903	883
FBgn0010438	4	6
FBgn0010441	161	173
FBgn0010452	389	440
FBgn0010453	139	153
FBgn0010470	994	958
FBgn0010473	5568	5825
FBgn0010482	166	186
FBgn0010488	4056	4218
FBgn0010497	143	94
FBgn0010501	30	47
FBgn0010504	27	36
FBgn0010516	1365	1433
FBgn0010520	65	71
FBgn0010531	178	201
FBgn0010548	793	849
FBgn0010549	0	3
FBgn0010551	1264	1316
FBgn0010583	961	853
FBgn0010590	621	627
FBgn0010591	485	441
FBgn0010602	826	819
FBgn0010607	35	43
FBgn0010611	679	662
FBgn0010612	1419	1590
FBgn0010620	199	193
