geneID	DGRP-177	SP-159N  
FBgn0001139	986	998
FBgn0001142	1123	582
FBgn0001145	67	19256
FBgn0001147	32	42
FBgn0001148	4	1
FBgn0001149	6985	6845
FBgn0001150	0	37
FBgn0001168	810	845
FBgn0001169	399	344
FBgn0001170	14	12
FBgn0001174	3	2
FBgn0001179	200	182
FBgn0001180	52	53
FBgn0001185	72	89
FBgn0001186	16	6645
FBgn0001187	3325	3616
FBgn0001189	2	318
FBgn0001197	770	593
FBgn0001202	304	340
FBgn0001206	0	138
FBgn0001208	1998	2351
FBgn0001215	1856	1897
FBgn0001216	3202	2934
FBgn0001217	1221	1130
FBgn0001218	84	18895
FBgn0001220	5157	5014
FBgn0001222	810	734
FBgn0001223	0	0
FBgn0001224	588	553
FBgn0001225	1894	1901
FBgn0001226	424	421
FBgn0001227	13	15
FBgn0001228	91	24
FBgn0001229	37	35
FBgn0001230	748	810
FBgn0001233	3841	4037
FBgn0001234	717	746
FBgn0001235	1350	1331
FBgn0001247	502	474
FBgn0001248	7731	7471
FBgn0001250	11	3612
FBgn0001253	10	37
FBgn0001254	0	1
FBgn0001255	21	16
FBgn0001256	3	2
FBgn0001257	1025	936
FBgn0001258	308	299
FBgn0001259	25	28
FBgn0001263	1480	1489
FBgn0001269	60	95
FBgn0001276	0	0
FBgn0001280	966	957
FBgn0001281	908	971
FBgn0001285	1085	5
FBgn0001291	360	425
FBgn0001296	313	364
FBgn0001297	3005	2725
FBgn0001301	775	905
FBgn0001308	1238	1240
FBgn0001311	28	23
FBgn0001313	0	0
FBgn0001316	1730	1541
FBgn0001319	28	20
FBgn0001320	2	1
FBgn0001321	6	3
FBgn0001323	81	78
FBgn0001324	392	387
FBgn0001325	15	24
FBgn0001330	5	226
FBgn0001341	0	251
FBgn0001404	8	2515
FBgn0001491	0	408
FBgn0001565	8	1646
FBgn0001612	2	399
FBgn0001624	18	5730
FBgn0001941	1364	1176
FBgn0001942	9525	9887
FBgn0001961	899	799
FBgn0001965	312	352
FBgn0001967	0	0
FBgn0001970	0	0
FBgn0001977	426	359
FBgn0001978	1167	1429
FBgn0001981	178	116
FBgn0001983	0	4
FBgn0001986	388	410
FBgn0001987	554	506
FBgn0001989	1947	1898
FBgn0001990	176	170
FBgn0001991	2392	2358
FBgn0001992	57	176
FBgn0001994	949	939
FBgn0001995	312	328
FBgn0002021	223	265
FBgn0002022	683	589
FBgn0002023	206	204
FBgn0002031	1754	1840
FBgn0002036	1687	1677
FBgn0002044	281	251
FBgn0002069	172	201
FBgn0002121	364	319
FBgn0002174	2120	1717
FBgn0002183	734	676
FBgn0002283	118	108
FBgn0002284	492	294
FBgn0002306	189	216
FBgn0002354	118	118
FBgn0002413	1166	1152
FBgn0002431	179	168
FBgn0002440	8	2
FBgn0002441	784	975
FBgn0002466	186	161
FBgn0002521	1	4
FBgn0002522	47	53
FBgn0002524	434	537
FBgn0002525	915	958
FBgn0002526	241	233
FBgn0002531	29	22
FBgn0002533	2	1
FBgn0002534	0	0
FBgn0002535	0	1
FBgn0002542	85	75
FBgn0002543	95	83
FBgn0002552	50	69
FBgn0002561	0	0
FBgn0002562	0	3
FBgn0002563	270	108
FBgn0002564	30	19
FBgn0002565	1208	1540
FBgn0002566	360	399
FBgn0002567	671	820
FBgn0002569	429	770
FBgn0002570	12279	15942
FBgn0002571	541	958
FBgn0002573	52	59
FBgn0002576	1	77
FBgn0002577	0	82
FBgn0002578	214	171
FBgn0002579	14	7290
FBgn0002590	24	12610
FBgn0002592	18	8
FBgn0002593	14141	12777
FBgn0002609	17	15
FBgn0002622	4562	4744
FBgn0002626	47	23
FBgn0002629	1	0
FBgn0002631	0	0
FBgn0002632	1	0
FBgn0002633	1	0
FBgn0002638	652	842
FBgn0002641	1	556
FBgn0002643	841	995
FBgn0002645	292	298
FBgn0002673	596	648
FBgn0002707	1	171
FBgn0002709	0	12
FBgn0002715	834	823
FBgn0002716	17	10
FBgn0002719	5325	6031
FBgn0002723	3	927
FBgn0002732	4	1
FBgn0002733	22	18
FBgn0002734	0	2
FBgn0002735	1	12
FBgn0002736	278	255
FBgn0002772	6059	5883
FBgn0002773	6531	5377
FBgn0002774	308	276
FBgn0002775	286	349
FBgn0002778	332	277
FBgn0002780	115	113
FBgn0002781	775	755
FBgn0002783	108	137
FBgn0002787	1812	1883
FBgn0002789	3566	3513
FBgn0002791	275	398
FBgn0002838	48	65
FBgn0002842	33	36
FBgn0002855	4956	4172
FBgn0002856	1187	1165
FBgn0002862	289	265
FBgn0002863	0	0
FBgn0002865	6542	10538
FBgn0002868	0	2
FBgn0002869	112	106
FBgn0002872	219	202
FBgn0002873	55	3317
FBgn0002878	0	371
FBgn0002887	300	553
FBgn0002891	162	141
FBgn0002899	84	303
FBgn0002901	249	245
FBgn0002905	108	96
FBgn0002906	210	70
FBgn0002909	0	0
FBgn0002914	3	1801
FBgn0002917	7	1228
FBgn0002921	16762	17020
FBgn0002922	84	44
FBgn0002924	313	300
FBgn0002926	6	4
FBgn0002930	635	731
FBgn0002931	39	71
FBgn0002932	28	13
FBgn0002933	0	1
FBgn0002936	0	0
FBgn0002937	591	532
FBgn0002938	11487	11247
FBgn0002939	77	173
FBgn0002940	45319	41090
FBgn0002941	27	44
FBgn0002945	309	291
FBgn0002948	0	68
FBgn0002962	7	14
FBgn0002973	1613	1622
FBgn0002985	60	48
FBgn0002989	98	87
FBgn0003002	3	8
FBgn0003008	108	94
FBgn0003009	494	455
FBgn0003011	28	34
FBgn0003015	0	0
FBgn0003016	669	790
FBgn0003023	0	41
FBgn0003028	11	346
FBgn0003034	0	3
FBgn0003041	434	428
FBgn0003042	13	26
FBgn0003044	445	465
FBgn0003046	8	11
FBgn0003048	1	955
FBgn0003053	13	1957
FBgn0003057	0	0
FBgn0003060	1	1
FBgn0003062	548	466
FBgn0003065	0	4
FBgn0003067	0	0
FBgn0003068	2	535
FBgn0003071	5191	4731
FBgn0003074	5240	5172
FBgn0003076	4341	4619
FBgn0003079	2	514
FBgn0003082	27	42
FBgn0003086	0	0
FBgn0003087	203	163
FBgn0003089	25	36
FBgn0003090	161	136
FBgn0003091	854	877
FBgn0003093	1706	1626
FBgn0003114	4	38
FBgn0003116	1	406
FBgn0003117	33	32
FBgn0003118	191	202
FBgn0003124	316	378
FBgn0003129	41	54
FBgn0003130	5	7
FBgn0003132	17	3161
FBgn0003134	866	762
FBgn0003137	1239	1193
FBgn0003139	0	469
FBgn0003140	553	510
FBgn0003141	593	623
FBgn0003145	340	341
FBgn0003149	11197	10680
FBgn0003159	27	4662
FBgn0003162	704	745
FBgn0003165	1297	1249
FBgn0003169	349	398
FBgn0003174	11	6
FBgn0003175	4199	1448
FBgn0003187	1203	1930
FBgn0003189	2	700
FBgn0003204	2	787
FBgn0003205	165	121
FBgn0003206	777	654
FBgn0003209	1224	1273
FBgn0003210	8	2106
FBgn0003218	20	5841
FBgn0003227	1	7
FBgn0003231	2724	2682
FBgn0003248	296	562
FBgn0003249	334	293
FBgn0003250	2437	2386
FBgn0003254	333	331
FBgn0003255	36	52
FBgn0003256	4	18
FBgn0003257	205	153
FBgn0003261	908	834
FBgn0003267	12	12
FBgn0003268	71	75
FBgn0003270	0	0
FBgn0003274	11130	9313
FBgn0003275	314	290
FBgn0003277	2	1032
FBgn0003278	24	27
FBgn0003279	15837	16257
FBgn0003285	0	130
FBgn0003292	52	42
FBgn0003295	45	38
FBgn0003300	0	29
FBgn0003301	26	2783
FBgn0003302	4	958
FBgn0003308	500	560
FBgn0003310	684	704
FBgn0003312	2	7
FBgn0003313	0	0
FBgn0003317	165	218
FBgn0003319	5	5
FBgn0003321	8	1444
FBgn0003326	81	66
FBgn0003330	153	159
FBgn0003334	155	155
FBgn0003339	88	101
FBgn0003345	2	1468
FBgn0003346	427	194
FBgn0003353	152	148
FBgn0003356	3947	857
FBgn0003357	2848	260
FBgn0003358	1021	948
FBgn0003360	264	50551
FBgn0003366	7	2943
FBgn0003371	52	8703
FBgn0003372	0	0
FBgn0003373	0	0
FBgn0003374	0	4
FBgn0003375	0	0
FBgn0003377	0	0
FBgn0003378	1	3
FBgn0003380	25	4691
FBgn0003382	15	13
FBgn0003386	293	334
FBgn0003388	115	117
FBgn0003390	6	710
FBgn0003391	972	936
FBgn0003392	24	7101
FBgn0003396	1073	908
FBgn0003401	20	20
FBgn0003410	936	941
FBgn0003411	0	16
FBgn0003415	389	399
FBgn0003416	3	492
FBgn0003423	20	5337
FBgn0003429	2033	1859
FBgn0003430	49	40
FBgn0003435	6190	6277
FBgn0003444	39	45
FBgn0003447	1	714
FBgn0003448	0	0
FBgn0003449	3	745
FBgn0003450	41	24
FBgn0003459	194	175
FBgn0003460	161	104
FBgn0003462	7264	7165
FBgn0003463	22	2076
FBgn0003464	2	1325
FBgn0003475	2364	2427
FBgn0003479	174	198
FBgn0003480	24	30
FBgn0003482	1	3
FBgn0003483	10	11
FBgn0003486	1	0
FBgn0003495	305	333
FBgn0003499	183	188
FBgn0003502	466	508
FBgn0003507	439	621
FBgn0003510	0	0
FBgn0003511	0	0
FBgn0003512	147	149
FBgn0003513	107	91
FBgn0003514	8	1519
FBgn0003515	502	584
FBgn0003517	26	5591
FBgn0003520	1062	1198
FBgn0003525	40	23
FBgn0003527	172	203
FBgn0003545	290	330
FBgn0003557	380	387
FBgn0003559	0	14
FBgn0003567	506	533
FBgn0003575	1	482
FBgn0003598	77	71
FBgn0003607	396	389
FBgn0003612	528	608
FBgn0003638	4	2393
FBgn0003651	464	389
FBgn0003654	5	337
FBgn0003655	1	13
FBgn0003656	14	4222
FBgn0003660	665	560
FBgn0003676	79	67
FBgn0003683	0	0
FBgn0003687	104	125
FBgn0003701	240	202
FBgn0003710	194	192
FBgn0003714	3	344
FBgn0003716	1263	1424
FBgn0003719	37	8
FBgn0003720	7	0
FBgn0003721	7134	7793
FBgn0003731	747	644
FBgn0003733	85	89
FBgn0003741	92	102
FBgn0003742	453	518
FBgn0003744	0	0
FBgn0003747	0	3
FBgn0003748	6714	6387
FBgn0003751	5	14
FBgn0003861	7535	6852
FBgn0003862	963	891
FBgn0003863	9816	9055
FBgn0003865	0	1
FBgn0003866	80	73
FBgn0003867	347	385
FBgn0003870	219	282
FBgn0003882	188	203
FBgn0003884	3572	3600
FBgn0003885	0	0
FBgn0003886	72	92
FBgn0003888	1057	1055
FBgn0003889	13363	13262
FBgn0003890	1371	1285
FBgn0003891	4912	5245
FBgn0003892	114	131
FBgn0003896	134	91
FBgn0003900	156	389
FBgn0003916	0	0
FBgn0003920	0	0
FBgn0003922	2	2
FBgn0003923	0	0
FBgn0003926	11	1
FBgn0003930	11	23
FBgn0003931	0	1
FBgn0003933	0	0
FBgn0003934	1	1
FBgn0003935	0	22
FBgn0003936	0	0
FBgn0003938	0	0
FBgn0003941	12	18
FBgn0003942	4870	4902
FBgn0003943	1030	2121
FBgn0003944	95	147
FBgn0003950	0	185
FBgn0003961	1072	263
FBgn0003963	140	146
FBgn0003964	0	442
FBgn0003965	0	764
FBgn0003969	2	531
FBgn0003975	123	121
FBgn0003977	373	334
FBgn0003978	118	101
FBgn0003979	0	0
FBgn0003980	3	7
FBgn0003983	0	0
FBgn0003984	81	76
FBgn0003996	0	536
FBgn0003997	5	25
FBgn0004003	644	619
FBgn0004034	0	1
FBgn0004045	0	6
FBgn0004047	2	314
FBgn0004049	329	344
FBgn0004050	1	683
FBgn0004052	2	5
FBgn0004053	0	1
FBgn0004054	0	0
FBgn0004055	497	606
FBgn0004057	23	8656
FBgn0004066	0	594
FBgn0004087	46	49
FBgn0004101	107	85
FBgn0004102	5	401
FBgn0004103	696	712
FBgn0004106	0	0
FBgn0004107	8	15
FBgn0004108	76	91
FBgn0004110	4	2
FBgn0004117	10402	9621
FBgn0004118	263	266
FBgn0004132	176	142
FBgn0004133	535	695
FBgn0004143	0	7
FBgn0004167	4338	4225
FBgn0004168	156	124
FBgn0004169	23	579
FBgn0004170	0	0
FBgn0004171	5000	6972
FBgn0004172	3	4
FBgn0004173	2864	2768
FBgn0004174	35	11
FBgn0004175	2368	2200
FBgn0004177	1669	1603
FBgn0004179	292	304
FBgn0004181	30862	29966
FBgn0004183	0	0
FBgn0004185	0	0
FBgn0004186	0	2
FBgn0004187	0	1
FBgn0004188	1	4
FBgn0004189	2	3
FBgn0004190	0	0
FBgn0004191	1	0
FBgn0004192	0	0
FBgn0004197	350	34
FBgn0004198	0	1167
FBgn0004227	11	1586
FBgn0004228	199	155
FBgn0004237	276	261
FBgn0004240	57	70
FBgn0004242	2078	1838
FBgn0004244	1595	1465
FBgn0004359	267	268
FBgn0004360	77	96
FBgn0004362	456	499
FBgn0004363	4204	4159
FBgn0004364	635	631
FBgn0004367	0	298
FBgn0004368	7	1415
FBgn0004369	870	896
FBgn0004370	10	2057
FBgn0004372	136	128
FBgn0004373	1180	1239
FBgn0004374	630	606
FBgn0004378	84	84
FBgn0004379	652	678
FBgn0004380	136	126
FBgn0004381	239	272
FBgn0004387	1147	1018
FBgn0004389	0	0
FBgn0004390	230	272
FBgn0004391	2	777
FBgn0004394	46	27
FBgn0004395	521	635
FBgn0004396	283	254
FBgn0004397	0	691
FBgn0004400	1	4
FBgn0004401	1338	1655
FBgn0004403	0	5
FBgn0004404	17	741
FBgn0004406	222	281
FBgn0004407	0	0
FBgn0004414	13	15
FBgn0004419	368	380
FBgn0004425	370	54
FBgn0004426	0	0
FBgn0004427	0	5
FBgn0004428	995	680
FBgn0004429	506	809
FBgn0004430	5	1
FBgn0004431	20	58
FBgn0004432	3	109
FBgn0004435	629	626
FBgn0004436	456	452
FBgn0004449	385	440
FBgn0004456	2	1455
FBgn0004463	223	189
FBgn0004465	189	254
FBgn0004507	14493	14024
FBgn0004509	1350	1168
FBgn0004510	216	198
FBgn0004511	0	21
FBgn0004512	2780	3339
FBgn0004513	457	140
FBgn0004514	20	15
FBgn0004516	3125	2988
FBgn0004552	72	72
FBgn0004554	9	4
FBgn0004556	22	21
FBgn0004567	12	7
FBgn0004569	135	117
FBgn0004573	106	138
FBgn0004574	1794	1677
FBgn0004575	282	283
FBgn0004577	1	1
FBgn0004580	2175	1686
FBgn0004581	668	712
FBgn0004583	189	188
FBgn0004584	217	193
FBgn0004587	264	295
FBgn0004588	0	1
FBgn0004589	5	50
FBgn0004590	2	13
FBgn0004591	0	21
FBgn0004592	0	0
FBgn0004593	11	14
FBgn0004594	5	11
FBgn0004595	2381	2310
FBgn0004597	41	26
FBgn0004598	58	1946
FBgn0004606	434	495
FBgn0004607	40	38
FBgn0004611	977	901
FBgn0004618	181	167
FBgn0004619	120	126
FBgn0004620	183	134
FBgn0004622	50	71
FBgn0004623	3155	3126
FBgn0004629	0	0
FBgn0004635	210	237
FBgn0004636	807	811
FBgn0004638	610	560
FBgn0004643	0	388
FBgn0004644	94	91
FBgn0004646	7	2094
FBgn0004647	4	667
FBgn0004648	5	1741
FBgn0004649	0	17
FBgn0004650	3	404
FBgn0004652	850	820
FBgn0004654	8	7386
FBgn0004655	5	601
FBgn0004656	4	2040
FBgn0004657	11	3298
FBgn0004666	42	37
FBgn0004687	25	3076
FBgn0004698	804	795
FBgn0004777	17	33
FBgn0004778	34	1
FBgn0004779	5	0
FBgn0004780	13	6
FBgn0004781	8	0
FBgn0004782	0	0
FBgn0004783	0	0
FBgn0004784	3037	4302
FBgn0004795	796	724
FBgn0004797	185	182
FBgn0004811	250	219
FBgn0004828	13	7753
FBgn0004832	0	541
FBgn0004837	263	318
FBgn0004838	2888	2827
FBgn0004839	124	92
FBgn0004841	28	33
FBgn0004842	38	20
FBgn0004852	470	433
FBgn0004854	0	267
FBgn0004855	100	142
FBgn0004856	3	1091
FBgn0004858	367	349
FBgn0004859	78	91
FBgn0004860	3	184
FBgn0004861	0	74
FBgn0004862	38	29
FBgn0004863	50	28
FBgn0004864	3	912
FBgn0004865	34	40
FBgn0004867	3355	3355
FBgn0004868	3615	3575
FBgn0004870	81	133
FBgn0004872	40	96
FBgn0004875	2198	2127
FBgn0004876	2776	2711
FBgn0004878	0	0
FBgn0004880	517	489
FBgn0004882	4063	3619
FBgn0004885	1058	854
FBgn0004888	4213	3867
FBgn0004889	550	556
FBgn0004892	56	55
FBgn0004893	418	436
FBgn0004895	9	12
FBgn0004896	28	19
FBgn0004897	3	1
FBgn0004898	5	10
FBgn0004901	0	0
FBgn0004903	1251	1132
FBgn0004907	2821	2923
FBgn0004908	1	0
FBgn0004910	942	680
FBgn0004911	24	10
FBgn0004913	91	80
FBgn0004914	1832	1898
FBgn0004915	524	570
FBgn0004919	132	119
FBgn0004921	1671	1678
FBgn0004924	3	1674
FBgn0004926	1022	996
FBgn0004956	0	105
FBgn0004957	1	135
FBgn0004959	0	19
FBgn0005198	173	244
FBgn0005278	44	46
FBgn0005322	426	409
FBgn0005355	86	82
FBgn0005386	636	716
FBgn0005390	0	13
FBgn0005391	0	7
FBgn0005411	5	1485
FBgn0005427	1	343
FBgn0005533	7502	7852
FBgn0005536	2355	2282
FBgn0005558	12	9
FBgn0005561	45	25
FBgn0005564	119	189
FBgn0005585	3853	4159
FBgn0005586	1099	1018
FBgn0005590	1	0
FBgn0005593	4607	4545
FBgn0005596	234	234
FBgn0005612	584	601
FBgn0005613	32	40
FBgn0005614	2279	1275
FBgn0005616	453	533
FBgn0005617	240	201
FBgn0005619	551	619
FBgn0005624	88	125
FBgn0005626	1275	977
FBgn0005631	367	421
FBgn0005632	817	749
FBgn0005633	1	0
FBgn0005636	453	480
FBgn0005638	79	87
FBgn0005640	882	835
FBgn0005642	147	117
FBgn0005648	104	102
FBgn0005649	1048	1080
FBgn0005654	0	0
FBgn0005655	142	125
FBgn0005658	78	96
FBgn0005659	367	342
FBgn0005660	72	40
FBgn0005664	208	159
FBgn0005666	1868	1868
FBgn0005670	1	152
FBgn0005671	9279	9121
FBgn0005672	723	674
FBgn0005674	956	862
FBgn0005677	110	69
FBgn0005683	126	117
FBgn0005694	133	139
FBgn0005695	101	120
FBgn0005696	45	28
FBgn0005771	583	793
FBgn0005775	429	398
FBgn0005777	7	4
FBgn0005778	443	472
FBgn0005779	211	201
FBgn0008635	3	1939
FBgn0008636	49	49
FBgn0008646	25	10
FBgn0008651	76	61
FBgn0010014	5	802
FBgn0010015	437	420
FBgn0010019	101	38102
FBgn0010038	115	69
FBgn0010039	200	108
FBgn0010040	6	10
FBgn0010041	52	199
FBgn0010042	5	1
FBgn0010043	70	57
FBgn0010044	82	36
FBgn0010051	329	385
FBgn0010052	41	55
FBgn0010053	11031	10506
FBgn0010078	37	12
FBgn0010097	13	6
FBgn0010100	5102	4910
FBgn0010105	72	64
FBgn0010109	0	0
FBgn0010113	999	1150
FBgn0010114	783	851
FBgn0010173	182	140
FBgn0010194	0	134
FBgn0010197	31	27
FBgn0010198	56	6785
FBgn0010213	2249	2246
FBgn0010215	4	1
FBgn0010217	6	6
FBgn0010220	125	164
FBgn0010222	4	2
FBgn0010223	171	160
FBgn0010225	533	624
FBgn0010226	3276	3414
FBgn0010228	2093	2059
FBgn0010235	470	439
FBgn0010238	1132	1179
FBgn0010240	0	79
FBgn0010241	760	564
FBgn0010246	3094	2868
FBgn0010247	47	54
FBgn0010258	0	0
FBgn0010263	1150	1199
FBgn0010265	4698	4715
FBgn0010269	1	275
FBgn0010278	257	258
FBgn0010280	1102	1126
FBgn0010282	84	72
FBgn0010287	211	185
FBgn0010288	852	821
FBgn0010292	0	235
FBgn0010294	0	1
FBgn0010295	0	1
FBgn0010296	0	0
FBgn0010300	244	298
FBgn0010303	8	1213
FBgn0010309	416	341
FBgn0010313	364	373
FBgn0010314	154	130
FBgn0010315	0	294
FBgn0010316	147	142
FBgn0010317	9	26
FBgn0010323	5	5
FBgn0010328	413	410
FBgn0010329	4	304
FBgn0010333	2	3
FBgn0010339	382	442
FBgn0010340	67	50
FBgn0010341	10	1809
FBgn0010342	119	92
FBgn0010348	940	850
FBgn0010350	1587	1418
FBgn0010352	12246	11983
FBgn0010355	393	358
FBgn0010356	143	112
FBgn0010357	134	8
FBgn0010358	0	43
FBgn0010359	0	1
FBgn0010379	284	246
FBgn0010380	4	1204
FBgn0010382	271	208
FBgn0010383	1	444
FBgn0010385	86	114
FBgn0010387	3154	1306
FBgn0010388	35	33
FBgn0010389	139	183
FBgn0010391	6	1447
FBgn0010395	109	133
FBgn0010397	1161	1168
FBgn0010398	72	91
FBgn0010399	105	135
FBgn0010401	0	0
FBgn0010403	0	0
FBgn0010406	543	584
FBgn0010407	24	36
FBgn0010408	1807	1562
FBgn0010409	2774	2804
FBgn0010411	6875	5899
FBgn0010412	29	6285
FBgn0010414	115	118
FBgn0010415	3496	3096
FBgn0010416	6	572
FBgn0010417	17	4
FBgn0010421	110	120
FBgn0010422	440	457
FBgn0010423	314	376
FBgn0010424	314	275
FBgn0010425	1139	1567
FBgn0010431	75	29
FBgn0010433	0	0
FBgn0010434	2972	2998
FBgn0010435	1471	1450
FBgn0010438	28	47
FBgn0010441	345	518
FBgn0010452	177	184
FBgn0010453	74	91
FBgn0010470	2502	2228
FBgn0010473	1590	1633
FBgn0010482	1984	2083
FBgn0010488	5979	6235
FBgn0010497	792	691
FBgn0010501	59	59
FBgn0010504	855	974
FBgn0010516	1943	2028
FBgn0010520	60	63
FBgn0010531	343	345
FBgn0010548	1494	1645
FBgn0010549	55	49
FBgn0010551	3409	3359
FBgn0010583	1080	1016
FBgn0010590	1886	2068
FBgn0010591	755	861
FBgn0010602	1162	1087
FBgn0010607	46	62
