geneID	DGRP-177	SP-159N  
FBgn0000546	302	285
FBgn0000547	1671	1890
FBgn0000551	10	26
FBgn0000552	9	0
FBgn0000557	1689	1714
FBgn0000559	72	186
FBgn0000560	0	2
FBgn0000562	2269	2082
FBgn0000564	24	24
FBgn0000565	1676	1540
FBgn0000566	3114	2171
FBgn0000567	592	596
FBgn0000568	2669	2868
FBgn0000575	1499	1413
FBgn0000576	36	47
FBgn0000577	109	234
FBgn0000578	858	854
FBgn0000579	23511	25789
FBgn0000581	1420	1334
FBgn0000588	138	209
FBgn0000591	0	1
FBgn0000592	41543	40865
FBgn0000594	0	0
FBgn0000606	2	5
FBgn0000611	14	2941
FBgn0000615	9047	8519
FBgn0000617	1	572
FBgn0000618	0	1
FBgn0000625	156	153
FBgn0000629	769	895
FBgn0000633	583	512
FBgn0000635	28	4637
FBgn0000636	880	870
FBgn0000639	17	17
FBgn0000640	36	15
FBgn0000644	0	24
FBgn0000658	79	84
FBgn0000659	1050	1165
FBgn0000662	700	621
FBgn0000667	65	16962
FBgn0000709	5	1524
FBgn0000711	5	2835
FBgn0000715	285	223
FBgn0000719	11	1282
FBgn0000721	5138	5067
FBgn0000723	1335	1219
FBgn0000808	0	32
FBgn0000810	1	424
FBgn0000826	0	0
FBgn0000927	0	43
FBgn0000928	0	115
FBgn0000964	31	27
FBgn0000996	112	150
FBgn0001075	243	191
FBgn0001077	15	9
FBgn0001078	163	169
FBgn0001079	0	423
FBgn0001083	11	688
FBgn0001084	107	82
FBgn0001085	157	151
FBgn0001086	683	787
FBgn0001087	7	1833
FBgn0001089	670	696
FBgn0001090	249	3330
FBgn0001091	20867	21156
FBgn0001092	15	8589
FBgn0001098	16013	14034
FBgn0001099	0	0
FBgn0001104	1009	912
FBgn0001105	161	3980
FBgn0001108	1866	2365
FBgn0001112	1634	1686
FBgn0001114	4938	5179
FBgn0001120	0	0
FBgn0001122	1836	1824
FBgn0001123	346	358
FBgn0001124	14082	11823
FBgn0001125	10506	8973
FBgn0001128	18564	18271
FBgn0001133	526	531
FBgn0001134	38	45
FBgn0001137	194	193
FBgn0001138	23	40
FBgn0001139	1659	1598
FBgn0001142	2160	1047
FBgn0001145	150	35832
FBgn0001147	66	62
FBgn0001148	2	5
FBgn0001149	12853	12475
FBgn0001150	0	56
FBgn0001168	1029	1017
FBgn0001169	564	549
FBgn0001170	29	33
FBgn0001174	9	5
FBgn0001179	347	339
FBgn0001180	74	81
FBgn0001185	124	115
FBgn0001186	38	11954
FBgn0001187	6451	6708
FBgn0001189	0	510
FBgn0001197	1402	1292
FBgn0001202	573	641
FBgn0001206	4	200
FBgn0001208	3277	3900
FBgn0001215	3011	3302
FBgn0001216	6257	5681
FBgn0001217	2315	2082
FBgn0001218	188	33902
FBgn0001220	8843	8423
FBgn0001222	1317	1267
FBgn0001223	0	0
FBgn0001224	1078	1047
FBgn0001225	3364	3359
FBgn0001226	737	734
FBgn0001227	22	21
FBgn0001228	212	41
FBgn0001229	86	76
FBgn0001230	1216	1230
FBgn0001233	5670	5868
FBgn0001234	1120	1323
FBgn0001235	2307	2480
FBgn0001247	996	933
FBgn0001248	15527	15202
FBgn0001250	25	5286
FBgn0001253	22	31
FBgn0001254	1	0
FBgn0001255	34	47
FBgn0001256	12	17
FBgn0001257	1688	1568
FBgn0001258	629	531
FBgn0001259	44	35
FBgn0001263	2654	2640
FBgn0001269	129	160
FBgn0001276	0	0
FBgn0001280	1971	2036
FBgn0001281	1893	2031
FBgn0001285	2651	8
FBgn0001291	615	702
FBgn0001296	553	620
FBgn0001297	4560	4131
FBgn0001301	1430	1477
FBgn0001308	1915	1948
FBgn0001311	106	86
FBgn0001313	0	0
FBgn0001316	2645	2288
FBgn0001319	65	56
FBgn0001320	0	2
FBgn0001321	19	14
FBgn0001323	158	90
FBgn0001324	673	593
FBgn0001325	44	50
FBgn0001330	2	374
FBgn0001341	0	337
FBgn0001404	14	4110
FBgn0001491	4	750
FBgn0001565	13	2547
FBgn0001612	2	626
FBgn0001624	36	10223
FBgn0001941	2255	2215
FBgn0001942	16517	17035
FBgn0001961	1470	1422
FBgn0001965	608	533
FBgn0001967	0	0
FBgn0001970	1	0
FBgn0001977	789	819
FBgn0001978	1948	2273
FBgn0001981	279	227
FBgn0001983	0	7
FBgn0001986	663	647
FBgn0001987	868	882
FBgn0001989	4772	4438
FBgn0001990	324	307
FBgn0001991	3795	3839
FBgn0001992	175	269
FBgn0001994	1681	1611
FBgn0001995	631	683
FBgn0002021	472	469
FBgn0002022	1152	993
FBgn0002023	351	307
FBgn0002031	3416	3645
FBgn0002036	3083	3124
FBgn0002044	486	506
FBgn0002069	324	341
FBgn0002121	619	571
FBgn0002174	3577	3081
FBgn0002183	1179	1156
FBgn0002283	184	186
FBgn0002284	935	737
FBgn0002306	281	323
FBgn0002354	254	261
FBgn0002413	1919	1875
FBgn0002431	241	220
FBgn0002440	8	9
FBgn0002441	1414	1593
FBgn0002466	356	382
FBgn0002521	3	5
FBgn0002522	57	66
FBgn0002524	720	776
FBgn0002525	1546	1420
FBgn0002526	541	411
FBgn0002531	86	50
FBgn0002533	7	13
FBgn0002534	0	4
FBgn0002535	2	1
FBgn0002542	118	113
FBgn0002543	95	91
FBgn0002552	80	73
FBgn0002561	0	0
FBgn0002562	1	75
FBgn0002563	881	575
FBgn0002564	153	74
FBgn0002565	2748	3366
FBgn0002566	703	649
FBgn0002567	1419	1584
FBgn0002569	728	1120
FBgn0002570	20528	26712
FBgn0002571	758	1423
FBgn0002573	82	66
FBgn0002576	4	114
FBgn0002577	0	142
FBgn0002578	413	341
FBgn0002579	63	14296
FBgn0002590	215	24610
FBgn0002592	13	15
FBgn0002593	26644	24517
FBgn0002609	32	17
FBgn0002622	8639	8934
FBgn0002626	69	20
FBgn0002629	0	3
FBgn0002631	0	0
FBgn0002632	0	1
FBgn0002633	3	0
FBgn0002638	1077	1453
FBgn0002641	3	829
FBgn0002643	1201	1454
FBgn0002645	470	477
FBgn0002673	1017	1107
FBgn0002707	1	221
FBgn0002709	0	19
FBgn0002715	1695	1567
FBgn0002716	28	17
FBgn0002719	9357	10935
FBgn0002723	5	1495
FBgn0002732	5	4
FBgn0002733	55	45
FBgn0002734	0	2
FBgn0002735	0	15
FBgn0002736	464	464
FBgn0002772	19841	20081
FBgn0002773	24403	20800
FBgn0002774	540	481
FBgn0002775	484	604
FBgn0002778	617	516
FBgn0002780	220	213
FBgn0002781	1285	1162
FBgn0002783	180	184
FBgn0002787	3542	3580
FBgn0002789	6827	6620
FBgn0002791	550	660
FBgn0002838	126	105
FBgn0002842	79	79
FBgn0002855	14337	13490
FBgn0002856	2457	2249
FBgn0002862	685	588
FBgn0002863	0	0
FBgn0002865	12492	19973
FBgn0002868	3	1
FBgn0002869	342	308
FBgn0002872	297	366
FBgn0002873	156	5920
FBgn0002878	0	616
FBgn0002887	648	971
FBgn0002891	204	230
FBgn0002899	144	659
FBgn0002901	489	397
FBgn0002905	182	193
FBgn0002906	432	134
FBgn0002909	0	0
FBgn0002914	13	3155
FBgn0002917	10	1799
FBgn0002921	28460	29204
FBgn0002922	131	75
FBgn0002924	470	426
FBgn0002926	12	6
FBgn0002930	986	1188
FBgn0002931	130	114
FBgn0002932	31	23
FBgn0002933	0	1
FBgn0002936	0	0
FBgn0002937	1081	975
FBgn0002938	20547	19527
FBgn0002939	164	379
FBgn0002940	78679	71323
FBgn0002941	43	63
FBgn0002945	579	368
FBgn0002948	0	89
FBgn0002962	11	21
FBgn0002973	2843	2874
FBgn0002985	85	100
FBgn0002989	169	155
FBgn0003002	5	5
FBgn0003008	235	230
FBgn0003009	930	757
FBgn0003011	60	85
FBgn0003015	0	0
FBgn0003016	1100	1148
FBgn0003023	0	50
FBgn0003028	14	566
FBgn0003034	7	8
FBgn0003041	895	937
FBgn0003042	49	46
FBgn0003044	698	724
FBgn0003046	11	5
FBgn0003048	8	1532
FBgn0003053	42	2964
FBgn0003057	0	1
FBgn0003060	21	15
FBgn0003062	819	784
FBgn0003065	1	3
FBgn0003067	0	0
FBgn0003068	5	814
FBgn0003071	9325	8395
FBgn0003074	9817	9983
FBgn0003076	7957	8979
FBgn0003079	3	779
FBgn0003082	67	88
FBgn0003086	0	1
FBgn0003087	445	331
FBgn0003089	55	88
FBgn0003090	274	193
FBgn0003091	1651	1612
FBgn0003093	2849	2846
FBgn0003114	9	69
FBgn0003116	4	672
FBgn0003117	35	36
FBgn0003118	395	356
FBgn0003124	647	595
FBgn0003129	77	82
FBgn0003130	9	4
FBgn0003132	42	6012
FBgn0003134	1356	1277
FBgn0003137	1799	1978
FBgn0003139	0	839
FBgn0003140	1065	930
FBgn0003141	1176	1254
FBgn0003145	599	652
FBgn0003149	28632	27777
FBgn0003159	29	7568
FBgn0003162	1809	1775
FBgn0003165	2019	1922
FBgn0003169	859	747
FBgn0003174	14	11
FBgn0003175	6746	2210
FBgn0003187	2212	3376
FBgn0003189	5	886
FBgn0003204	1	1334
FBgn0003205	280	223
FBgn0003206	1426	1312
FBgn0003209	1693	1842
FBgn0003210	15	3257
FBgn0003218	40	10041
FBgn0003227	9	7
FBgn0003231	4130	4590
FBgn0003248	569	1037
FBgn0003249	584	537
FBgn0003250	4445	4180
FBgn0003254	547	560
FBgn0003255	74	61
FBgn0003256	9	14
FBgn0003257	270	199
FBgn0003261	1309	1184
FBgn0003267	15	25
FBgn0003268	107	86
FBgn0003270	0	0
FBgn0003274	22390	18561
FBgn0003275	600	589
FBgn0003277	13	1497
FBgn0003278	41	41
FBgn0003279	26588	26243
FBgn0003285	1	207
FBgn0003292	112	74
FBgn0003295	88	63
FBgn0003300	0	44
FBgn0003301	17	3819
FBgn0003302	11	1911
FBgn0003308	950	855
FBgn0003310	1108	999
FBgn0003312	12	12
FBgn0003313	0	0
FBgn0003317	268	309
FBgn0003319	8	15
FBgn0003321	15	2414
FBgn0003326	122	139
FBgn0003330	275	308
FBgn0003334	228	209
FBgn0003339	123	90
FBgn0003345	14	2588
FBgn0003346	770	404
FBgn0003353	265	228
FBgn0003356	10685	2402
FBgn0003357	6464	719
FBgn0003358	2057	2079
FBgn0003360	818	122613
FBgn0003366	9	4060
FBgn0003371	81	14190
FBgn0003372	2	0
FBgn0003373	0	0
FBgn0003374	2	7
FBgn0003375	0	0
FBgn0003377	0	0
FBgn0003378	3	12
FBgn0003380	66	8754
FBgn0003382	19	24
FBgn0003386	433	455
FBgn0003388	195	197
FBgn0003390	1	1274
FBgn0003391	1668	1450
FBgn0003392	51	12213
FBgn0003396	1639	1498
FBgn0003401	35	27
FBgn0003410	1511	1611
FBgn0003411	0	66
FBgn0003415	496	595
FBgn0003416	0	780
FBgn0003423	44	9291
FBgn0003429	3340	3035
FBgn0003430	60	62
FBgn0003435	10436	10762
FBgn0003444	90	81
FBgn0003447	8	1306
FBgn0003448	5	0
FBgn0003449	7	1443
FBgn0003450	76	38
FBgn0003459	320	321
FBgn0003460	220	173
FBgn0003462	14911	14954
FBgn0003463	28	3037
FBgn0003464	4	2034
FBgn0003475	4088	4103
FBgn0003479	344	381
FBgn0003480	32	53
FBgn0003482	2	1
FBgn0003483	6	11
FBgn0003486	0	1
FBgn0003495	426	502
FBgn0003499	270	278
FBgn0003502	981	868
FBgn0003507	697	931
FBgn0003510	0	0
FBgn0003511	0	0
FBgn0003512	271	278
FBgn0003513	150	109
FBgn0003514	18	3044
FBgn0003515	970	1140
FBgn0003517	48	10340
FBgn0003520	1757	1949
FBgn0003525	59	23
FBgn0003527	323	429
FBgn0003545	479	602
FBgn0003557	651	570
FBgn0003559	1	34
FBgn0003567	969	949
FBgn0003575	0	664
FBgn0003598	121	166
FBgn0003607	807	771
FBgn0003612	936	1041
FBgn0003638	14	4358
FBgn0003651	724	685
FBgn0003654	2	635
FBgn0003655	3	39
FBgn0003656	31	6740
FBgn0003660	1136	1048
FBgn0003676	106	121
FBgn0003683	1	0
FBgn0003687	223	213
FBgn0003701	448	430
FBgn0003710	316	331
FBgn0003714	4	786
FBgn0003716	2173	2363
FBgn0003719	46	27
FBgn0003720	11	1
FBgn0003721	22022	22959
FBgn0003731	1028	980
FBgn0003733	141	180
FBgn0003741	147	145
FBgn0003742	888	899
FBgn0003744	0	3
FBgn0003747	1	9
FBgn0003748	12243	11370
FBgn0003751	14	5
FBgn0003861	12217	11127
FBgn0003862	1312	1355
FBgn0003863	18907	17067
FBgn0003865	0	0
FBgn0003866	151	113
FBgn0003867	676	604
FBgn0003870	403	376
FBgn0003882	372	376
FBgn0003884	6000	5923
FBgn0003885	1	1
FBgn0003886	157	213
FBgn0003888	1811	1898
FBgn0003889	26846	26382
FBgn0003890	2480	2489
FBgn0003891	7785	8654
FBgn0003892	152	143
FBgn0003896	204	183
FBgn0003900	241	746
FBgn0003916	1	16
FBgn0003920	0	0
FBgn0003922	4	0
FBgn0003923	0	0
FBgn0003926	2	0
FBgn0003930	7	23
FBgn0003931	0	0
FBgn0003933	0	0
FBgn0003934	3	1
FBgn0003935	0	37
FBgn0003936	1	0
FBgn0003938	0	0
FBgn0003941	18	29
FBgn0003942	9537	9881
FBgn0003943	1661	3512
FBgn0003944	165	255
FBgn0003950	1	283
FBgn0003961	3630	1156
FBgn0003963	231	205
FBgn0003964	4	682
FBgn0003965	9	1357
FBgn0003969	3	940
FBgn0003975	275	246
FBgn0003977	596	497
FBgn0003978	204	172
FBgn0003979	0	0
FBgn0003980	1	1
FBgn0003983	0	0
FBgn0003984	129	97
FBgn0003996	2	1149
FBgn0003997	42	29
FBgn0004003	1544	1449
FBgn0004034	0	34
FBgn0004045	0	6
FBgn0004047	2	587
FBgn0004049	557	545
FBgn0004050	2	1193
FBgn0004052	1	2
FBgn0004053	0	2
FBgn0004054	0	1
FBgn0004055	814	868
FBgn0004057	45	14383
FBgn0004066	3	1117
FBgn0004087	72	95
FBgn0004101	169	185
FBgn0004102	8	614
FBgn0004103	1448	1378
FBgn0004106	0	0
FBgn0004107	41	70
FBgn0004108	132	136
FBgn0004110	3	2
FBgn0004117	27408	26037
FBgn0004118	481	546
FBgn0004132	362	318
FBgn0004133	836	1145
FBgn0004143	0	7
FBgn0004167	6154	5978
FBgn0004168	178	166
FBgn0004169	44	1332
FBgn0004170	0	0
FBgn0004171	9451	12903
FBgn0004172	8	20
FBgn0004173	5659	5548
FBgn0004174	51	20
FBgn0004175	4333	3941
FBgn0004177	3026	2971
FBgn0004179	503	503
FBgn0004181	67059	65832
FBgn0004183	0	0
FBgn0004185	0	1
FBgn0004186	0	0
FBgn0004187	0	2
FBgn0004188	1	6
FBgn0004189	2	4
FBgn0004190	0	0
FBgn0004191	2	1
FBgn0004192	0	0
FBgn0004197	499	82
FBgn0004198	4	1583
FBgn0004227	34	2602
FBgn0004228	403	293
FBgn0004237	454	425
FBgn0004240	34	31
FBgn0004242	3124	2837
FBgn0004244	3240	2996
FBgn0004359	478	366
FBgn0004360	127	148
FBgn0004362	795	973
FBgn0004363	8622	8543
FBgn0004364	897	998
FBgn0004367	4	425
FBgn0004368	14	2254
FBgn0004369	1346	1285
FBgn0004370	16	3098
FBgn0004372	236	239
FBgn0004373	2067	2017
FBgn0004374	1054	1034
FBgn0004378	147	127
FBgn0004379	1157	1290
FBgn0004380	258	232
FBgn0004381	484	461
FBgn0004387	1850	1702
FBgn0004389	0	0
FBgn0004390	403	420
FBgn0004391	6	1157
FBgn0004394	70	51
FBgn0004395	940	1051
FBgn0004396	542	460
FBgn0004397	5	1177
FBgn0004400	10	12
FBgn0004401	2195	2620
FBgn0004403	3	2
FBgn0004404	12	1498
FBgn0004406	328	422
FBgn0004407	0	0
FBgn0004414	56	65
FBgn0004419	681	681
FBgn0004425	541	57
FBgn0004426	1	0
FBgn0004427	0	4
FBgn0004428	1803	1302
FBgn0004429	891	1692
FBgn0004430	11	5
FBgn0004431	45	118
FBgn0004432	8	230
FBgn0004435	1148	1123
FBgn0004436	910	930
FBgn0004449	517	554
FBgn0004456	7	2345
FBgn0004463	322	289
FBgn0004465	341	448
FBgn0004507	29392	28640
FBgn0004509	2236	1949
FBgn0004510	377	334
FBgn0004511	0	32
FBgn0004512	4518	5749
FBgn0004513	766	250
FBgn0004514	20	16
FBgn0004516	6208	6027
FBgn0004552	183	145
FBgn0004554	5	12
FBgn0004556	40	24
FBgn0004567	19	16
FBgn0004569	181	175
FBgn0004573	197	227
FBgn0004574	3147	3046
FBgn0004575	431	420
FBgn0004577	14	29
FBgn0004580	4202	3142
FBgn0004581	1090	1107
FBgn0004583	314	311
FBgn0004584	464	387
FBgn0004587	507	566
FBgn0004588	1	1
FBgn0004589	16	131
FBgn0004590	1	26
FBgn0004591	0	30
FBgn0004592	0	0
FBgn0004593	15	27
FBgn0004594	6	25
FBgn0004595	4039	3778
FBgn0004597	34	50
FBgn0004598	184	2943
FBgn0004606	706	746
FBgn0004607	53	38
FBgn0004611	1555	1481
FBgn0004618	265	256
FBgn0004619	251	216
FBgn0004620	369	216
FBgn0004622	96	114
FBgn0004623	6032	5713
FBgn0004629	0	0
FBgn0004635	319	330
FBgn0004636	1326	1390
FBgn0004638	1023	1080
FBgn0004643	0	677
FBgn0004644	160	184
FBgn0004646	34	3521
FBgn0004647	18	1000
FBgn0004648	13	3128
FBgn0004649	0	25
FBgn0004650	1	687
FBgn0004652	1487	1430
FBgn0004654	28	12765
FBgn0004655	7	808
FBgn0004656	20	3272
FBgn0004657	24	6287
FBgn0004666	70	84
FBgn0004687	23	5793
FBgn0004698	1441	1449
FBgn0004777	74	65
FBgn0004778	49	3
FBgn0004779	3	0
FBgn0004780	18	28
FBgn0004781	3	0
FBgn0004782	9	35
FBgn0004783	4	1
FBgn0004784	5970	7433
FBgn0004795	1244	1159
FBgn0004797	283	364
FBgn0004811	426	390
FBgn0004828	57	14274
FBgn0004832	3	994
FBgn0004837	429	452
FBgn0004838	4887	4479
FBgn0004839	153	152
FBgn0004841	53	38
FBgn0004842	71	58
FBgn0004852	589	648
FBgn0004854	2	463
FBgn0004855	233	268
FBgn0004856	12	1949
FBgn0004858	565	558
FBgn0004859	137	104
FBgn0004860	5	281
FBgn0004861	0	123
FBgn0004862	53	33
FBgn0004863	84	49
FBgn0004864	9	1337
FBgn0004865	69	68
FBgn0004867	6633	6223
FBgn0004868	6510	6910
FBgn0004870	116	164
FBgn0004872	70	177
FBgn0004875	3459	3083
FBgn0004876	4214	4240
FBgn0004878	0	0
FBgn0004880	906	850
FBgn0004882	7048	6435
FBgn0004885	1852	1539
FBgn0004888	8984	8292
FBgn0004889	921	1049
FBgn0004892	141	91
FBgn0004893	657	727
FBgn0004895	18	10
FBgn0004896	44	66
FBgn0004897	2	3
FBgn0004898	9	18
FBgn0004901	0	0
FBgn0004903	2007	2065
FBgn0004907	5514	5558
FBgn0004908	0	0
FBgn0004910	1524	1208
FBgn0004911	44	14
FBgn0004913	172	117
FBgn0004914	3067	2983
FBgn0004915	996	1026
FBgn0004919	263	212
FBgn0004921	2967	3011
FBgn0004924	13	3077
FBgn0004926	1849	1873
FBgn0004956	0	193
FBgn0004957	0	259
FBgn0004959	0	26
FBgn0005198	327	322
FBgn0005278	49	101
FBgn0005322	910	758
FBgn0005355	166	160
FBgn0005386	950	932
FBgn0005390	0	17
FBgn0005391	2	19
FBgn0005411	11	2645
FBgn0005427	1	527
FBgn0005533	15316	15873
FBgn0005536	3051	3371
FBgn0005558	25	34
FBgn0005561	44	60
FBgn0005564	274	319
FBgn0005585	7742	8087
FBgn0005586	1883	1792
FBgn0005590	4	2
FBgn0005593	9508	9610
FBgn0005596	414	486
FBgn0005612	993	1050
FBgn0005613	41	54
FBgn0005614	3865	1998
FBgn0005616	755	766
FBgn0005617	337	299
FBgn0005619	1016	909
FBgn0005624	154	162
FBgn0005626	2445	2075
FBgn0005631	550	616
FBgn0005632	1069	1137
FBgn0005633	3	4
FBgn0005636	738	793
FBgn0005638	139	138
FBgn0005640	1639	1433
FBgn0005642	211	208
FBgn0005648	161	132
FBgn0005649	2002	2500
FBgn0005654	0	0
FBgn0005655	283	255
FBgn0005658	133	127
FBgn0005659	561	608
FBgn0005660	124	91
FBgn0005664	559	365
FBgn0005666	3250	3221
FBgn0005670	1	379
FBgn0005671	16387	15780
FBgn0005672	1119	1165
FBgn0005674	1698	1659
FBgn0005677	223	126
FBgn0005683	268	227
FBgn0005694	254	237
FBgn0005695	152	193
FBgn0005696	76	57
FBgn0005771	1184	1278
FBgn0005775	759	664
FBgn0005777	15	13
FBgn0005778	814	917
FBgn0005779	442	392
FBgn0008635	8	3447
FBgn0008636	64	77
FBgn0008646	31	23
FBgn0008651	143	153
FBgn0010014	10	1661
FBgn0010015	706	840
FBgn0010019	197	58303
FBgn0010038	210	95
FBgn0010039	390	292
FBgn0010040	11	11
FBgn0010041	67	404
FBgn0010042	4	3
FBgn0010043	267	159
FBgn0010044	137	44
FBgn0010051	479	580
FBgn0010052	99	92
FBgn0010053	18851	18664
FBgn0010078	56	42
FBgn0010097	9	10
FBgn0010100	10524	10014
FBgn0010105	107	96
FBgn0010109	0	0
FBgn0010113	1660	1748
FBgn0010114	1250	1341
FBgn0010173	316	274
FBgn0010194	0	240
FBgn0010197	49	50
FBgn0010198	110	13309
FBgn0010213	5010	4459
FBgn0010215	8	5
FBgn0010217	22	23
FBgn0010220	259	247
FBgn0010222	5	7
FBgn0010223	309	299
FBgn0010225	931	1005
FBgn0010226	6959	7200
FBgn0010228	4327	4061
FBgn0010235	938	845
FBgn0010238	1872	1947
FBgn0010240	0	105
FBgn0010241	1348	989
FBgn0010246	4781	4733
FBgn0010247	81	113
FBgn0010258	0	0
FBgn0010263	1746	1794
FBgn0010265	9861	9958
FBgn0010269	2	487
FBgn0010278	355	437
FBgn0010280	1707	1831
FBgn0010282	130	116
FBgn0010287	376	319
FBgn0010288	1673	1783
FBgn0010292	0	387
FBgn0010294	0	3
FBgn0010295	0	0
FBgn0010296	0	0
FBgn0010300	458	415
FBgn0010303	8	2022
FBgn0010309	648	641
FBgn0010313	548	530
FBgn0010314	259	283
FBgn0010315	5	435
FBgn0010316	261	264
FBgn0010317	29	32
FBgn0010323	6	7
FBgn0010328	676	662
FBgn0010329	4	525
FBgn0010333	1	3
FBgn0010339	759	777
FBgn0010340	138	107
FBgn0010341	30	3417
FBgn0010342	172	208
FBgn0010348	1844	1795
FBgn0010350	2686	2726
FBgn0010352	18675	18100
FBgn0010355	708	694
FBgn0010356	210	215
FBgn0010357	22	12
FBgn0010358	0	120
FBgn0010359	0	0
FBgn0010379	440	400
FBgn0010380	11	2205
FBgn0010382	473	378
FBgn0010383	6	739
FBgn0010385	138	179
FBgn0010387	6889	2905
FBgn0010388	18	23
FBgn0010389	283	279
FBgn0010391	4	2740
FBgn0010395	216	209
FBgn0010397	2059	1718
FBgn0010398	146	160
FBgn0010399	183	263
FBgn0010401	0	0
FBgn0010403	0	0
FBgn0010406	1025	1013
FBgn0010407	49	52
FBgn0010408	3499	3175
FBgn0010409	6015	5978
FBgn0010411	12584	10658
FBgn0010412	66	13485
FBgn0010414	170	163
FBgn0010415	6208	5541
FBgn0010416	7	920
FBgn0010417	13	23
FBgn0010421	205	255
FBgn0010422	756	799
FBgn0010423	1226	1366
FBgn0010424	803	803
FBgn0010425	3548	6191
FBgn0010431	115	29
FBgn0010433	0	0
FBgn0010434	4216	4251
FBgn0010435	2326	2331
FBgn0010438	60	88
FBgn0010441	525	715
FBgn0010452	340	313
FBgn0010453	117	151
FBgn0010470	4954	4835
